# pt_bbZ-zoom-m        central        num_err    min (scale)        num_err    max (scale)        num_err
# bbZ750
              0      291.39537      6.3309329      291.39537      6.3309329      291.39537      6.3309329
              1      1169.4076      13.783367      1169.4076      13.783367      1169.4076      13.783367
              2      1725.5257      17.247367      1725.5257      17.247367      1725.5257      17.247367
              3      1913.3554      18.109673      1913.3554      18.109673      1913.3554      18.109673
              4      1965.0938      18.542398      1965.0938      18.542398      1965.0938      18.542398
              5      1915.6008      19.857327      1915.6008      19.857327      1915.6008      19.857327
              6      1778.5192      14.515637      1778.5192      14.515637      1778.5192      14.515637
              7      1721.9099       18.04895      1721.9099       18.04895      1721.9099       18.04895
              8      1590.0283      13.960108      1590.0283      13.960108      1590.0283      13.960108
              9      1536.5901      14.460678      1536.5901      14.460678      1536.5901      14.460678
             10      1459.0599      14.173186      1459.0599      14.173186      1459.0599      14.173186
             11      1369.3598      13.035743      1369.3598      13.035743      1369.3598      13.035743
             12      1299.2952      12.390248      1299.2952      12.390248      1299.2952      12.390248
             13      1242.1531      12.223037      1242.1531      12.223037      1242.1531      12.223037
             14      1184.6628      13.662714      1184.6628      13.662714      1184.6628      13.662714
             15      1146.7296      12.406363      1146.7296      12.406363      1146.7296      12.406363
             16      1076.8174      10.244211      1076.8174      10.244211      1076.8174      10.244211
             17      991.57935      8.8004292      991.57935      8.8004292      991.57935      8.8004292
             18      970.72543      10.170813      970.72543      10.170813      970.72543      10.170813
             19      927.06539      9.2023494      927.06539      9.2023494      927.06539      9.2023494
             20      904.72704      9.4913184      904.72704      9.4913184      904.72704      9.4913184
             21      868.86786      9.3025478      868.86786      9.3025478      868.86786      9.3025478
             22      844.14488      10.681744      844.14488      10.681744      844.14488      10.681744
             23        801.675      8.3162388        801.675      8.3162388        801.675      8.3162388
             24       758.2606      7.1744205       758.2606      7.1744205       758.2606      7.1744205
             25      727.19421      7.6145913      727.19421      7.6145913      727.19421      7.6145913
             26       723.6257      9.5576452       723.6257      9.5576452       723.6257      9.5576452
             27      688.89626       8.495776      688.89626       8.495776      688.89626       8.495776
             28      669.41338      8.0790462      669.41338      8.0790462      669.41338      8.0790462
             29      631.78251      7.1056599      631.78251      7.1056599      631.78251      7.1056599
             30      613.39124      6.8075702      613.39124      6.8075702      613.39124      6.8075702
             31      591.21583      6.9674929      591.21583      6.9674929      591.21583      6.9674929
             32       573.0626       6.419908       573.0626       6.419908       573.0626       6.419908
             33      559.81903      6.7967877      559.81903      6.7967877      559.81903      6.7967877
             34      557.18189      7.1180509      557.18189      7.1180509      557.18189      7.1180509
             35        514.771      6.8997143        514.771      6.8997143        514.771      6.8997143
             36      498.30259      6.5332129      498.30259      6.5332129      498.30259      6.5332129
             37      490.33752      6.1319009      490.33752      6.1319009      490.33752      6.1319009
             38      470.76723      5.5817507      470.76723      5.5817507      470.76723      5.5817507
             39      446.45471      5.4026035      446.45471      5.4026035      446.45471      5.4026035
             40      458.32184      7.8881218      458.32184      7.8881218      458.32184      7.8881218
             41       420.2193       5.300588       420.2193       5.300588       420.2193       5.300588
             42      419.91346      6.0258903      419.91346      6.0258903      419.91346      6.0258903
             43      398.56042      5.2716843      398.56042      5.2716843      398.56042      5.2716843
             44      390.14517      5.1829827      390.14517      5.1829827      390.14517      5.1829827
             45      378.26452      4.9536259      378.26452      4.9536259      378.26452      4.9536259
             46      383.06956      6.8815888      383.06956      6.8815888      383.06956      6.8815888
             47      365.38972      6.4828308      365.38972      6.4828308      365.38972      6.4828308
             48      345.58947      4.6296067      345.58947      4.6296067      345.58947      4.6296067
             49      339.79707      4.5960585      339.79707      4.5960585      339.79707      4.5960585
             50      339.79707      4.5960585      339.79707      4.5960585      339.79707      4.5960585
