# pt_bbZ-mbbZ10        central        num_err    min (scale)        num_err    max (scale)        num_err
# 00
              0      1413.6553      6.8652237      1413.6553      6.8652237      1413.6553      6.8652237
              5       1710.546      7.2186029       1710.546      7.2186029       1710.546      7.2186029
             10      1313.7988      5.8025942      1313.7988      5.8025942      1313.7988      5.8025942
             15      1026.0844      4.5561927      1026.0844      4.5561927      1026.0844      4.5561927
             20      838.99218      4.0216563      838.99218      4.0216563      838.99218      4.0216563
             25       691.5383      3.6470702       691.5383      3.6470702       691.5383      3.6470702
             30      581.78343      3.0308957      581.78343      3.0308957      581.78343      3.0308957
             35      487.48848      2.7300666      487.48848      2.7300666      487.48848      2.7300666
             40      420.18846      2.6834434      420.18846      2.6834434      420.18846      2.6834434
             45      365.87601      2.5557124      365.87601      2.5557124      365.87601      2.5557124
             50      314.34117      2.4851066      314.34117      2.4851066      314.34117      2.4851066
             55       272.3858      2.1111062       272.3858      2.1111062       272.3858      2.1111062
             60      235.27311      1.9615007      235.27311      1.9615007      235.27311      1.9615007
             65       207.2063      2.2499146       207.2063      2.2499146       207.2063      2.2499146
             70      180.92765      1.7579466      180.92765      1.7579466      180.92765      1.7579466
             75      164.42443      2.1147615      164.42443      2.1147615      164.42443      2.1147615
             80      139.97479      1.6197076      139.97479      1.6197076      139.97479      1.6197076
             85        122.679       1.667141        122.679       1.667141        122.679       1.667141
             90      109.13688       1.460835      109.13688       1.460835      109.13688       1.460835
             95       95.32391      1.6220367       95.32391      1.6220367       95.32391      1.6220367
            100      83.132141      1.2031468      83.132141      1.2031468      83.132141      1.2031468
            105      76.276819      1.4283881      76.276819      1.4283881      76.276819      1.4283881
            110      66.494805       1.332322      66.494805       1.332322      66.494805       1.332322
            115      60.406615      1.6733948      60.406615      1.6733948      60.406615      1.6733948
            120      50.472297     0.98056702      50.472297     0.98056702      50.472297     0.98056702
            125      47.614187       1.378679      47.614187       1.378679      47.614187       1.378679
            130      44.231598      1.4804044      44.231598      1.4804044      44.231598      1.4804044
            135      35.385634     0.94562787      35.385634     0.94562787      35.385634     0.94562787
            140      32.513036     0.89047998      32.513036     0.89047998      32.513036     0.89047998
            145      30.487522       1.139437      30.487522       1.139437      30.487522       1.139437
            150      26.778707     0.80135698      26.778707     0.80135698      26.778707     0.80135698
            155      24.194258      1.0379735      24.194258      1.0379735      24.194258      1.0379735
            160        22.0669      0.8795648        22.0669      0.8795648        22.0669      0.8795648
            165       19.87036     0.83247672       19.87036     0.83247672       19.87036     0.83247672
            170      18.186054     0.87762623      18.186054     0.87762623      18.186054     0.87762623
            175      16.593168       1.101373      16.593168       1.101373      16.593168       1.101373
            180      14.743361     0.87663012      14.743361     0.87663012      14.743361     0.87663012
            185      13.672141      1.1629359      13.672141      1.1629359      13.672141      1.1629359
            190      11.200569      0.4315623      11.200569      0.4315623      11.200569      0.4315623
            195      9.5978486     0.37295933      9.5978486     0.37295933      9.5978486     0.37295933
            200      9.4111452     0.42648941      9.4111452     0.42648941      9.4111452     0.42648941
            205      9.9096872      1.0499611      9.9096872      1.0499611      9.9096872      1.0499611
            210      8.1174169     0.72292049      8.1174169     0.72292049      8.1174169     0.72292049
            215      7.6920496     0.96148565      7.6920496     0.96148565      7.6920496     0.96148565
            220      6.5287859     0.35169685      6.5287859     0.35169685      6.5287859     0.35169685
            225      5.9956683     0.34777138      5.9956683     0.34777138      5.9956683     0.34777138
            230      5.4559525     0.36785463      5.4559525     0.36785463      5.4559525     0.36785463
            235       5.864461     0.51445409       5.864461     0.51445409       5.864461     0.51445409
            240      5.5828508      0.5884155      5.5828508      0.5884155      5.5828508      0.5884155
