#   pt_Z-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.3349072     0.14921381      1.3349072     0.14921381      1.3349072     0.14921381
              5      4.4033814     0.22800826      4.4033814     0.22800826      4.4033814     0.22800826
             10      8.2380801     0.81272502      8.2380801     0.81272502      8.2380801     0.81272502
             15       9.683322      0.3575196       9.683322      0.3575196       9.683322      0.3575196
             20      11.531932     0.36304603      11.531932     0.36304603      11.531932     0.36304603
             25      14.334968     0.43510472      14.334968     0.43510472      14.334968     0.43510472
             30      16.670766     0.68199314      16.670766     0.68199314      16.670766     0.68199314
             35      18.935953     0.71459992      18.935953     0.71459992      18.935953     0.71459992
             40      17.734941     0.56151864      17.734941     0.56151864      17.734941     0.56151864
             45      18.917936     0.62532857      18.917936     0.62532857      18.917936     0.62532857
             50      20.879855     0.90771388      20.879855     0.90771388      20.879855     0.90771388
             55      22.233117      1.0596328      22.233117      1.0596328      22.233117      1.0596328
             60      22.109737      1.3167537      22.109737      1.3167537      22.109737      1.3167537
             65      21.245497      1.0345203      21.245497      1.0345203      21.245497      1.0345203
             70      19.705913     0.90023773      19.705913     0.90023773      19.705913     0.90023773
             75       21.22117     0.90527193       21.22117     0.90527193       21.22117     0.90527193
             80      20.496468      0.8096431      20.496468      0.8096431      20.496468      0.8096431
             85      19.529584     0.68693699      19.529584     0.68693699      19.529584     0.68693699
             90      19.088615     0.67571868      19.088615     0.67571868      19.088615     0.67571868
             95      20.822134      1.3972256      20.822134      1.3972256      20.822134      1.3972256
            100      20.105659     0.84634836      20.105659     0.84634836      20.105659     0.84634836
            105      18.649254     0.88628426      18.649254     0.88628426      18.649254     0.88628426
            110      19.673532       1.255599      19.673532       1.255599      19.673532       1.255599
            115       17.44137     0.67199241       17.44137     0.67199241       17.44137     0.67199241
            120       17.48374     0.76094537       17.48374     0.76094537       17.48374     0.76094537
            125      16.530567      0.6924227      16.530567      0.6924227      16.530567      0.6924227
            130      16.670923     0.68187915      16.670923     0.68187915      16.670923     0.68187915
            135      14.796954     0.66973349      14.796954     0.66973349      14.796954     0.66973349
            140      13.729295     0.64327832      13.729295     0.64327832      13.729295     0.64327832
            145      13.074213     0.47854687      13.074213     0.47854687      13.074213     0.47854687
            150      11.938067     0.38955695      11.938067     0.38955695      11.938067     0.38955695
            155      11.377716     0.46334068      11.377716     0.46334068      11.377716     0.46334068
            160      10.653732     0.48310655      10.653732     0.48310655      10.653732     0.48310655
            165      10.052971      0.4366806      10.052971      0.4366806      10.052971      0.4366806
            170      9.9060814     0.95379217      9.9060814     0.95379217      9.9060814     0.95379217
            175      8.1596142     0.51525147      8.1596142     0.51525147      8.1596142     0.51525147
            180      8.4964524       0.494861      8.4964524       0.494861      8.4964524       0.494861
            185      6.7711774     0.33851733      6.7711774     0.33851733      6.7711774     0.33851733
            190      7.1500443     0.63874827      7.1500443     0.63874827      7.1500443     0.63874827
            195       5.526545     0.22286375       5.526545     0.22286375       5.526545     0.22286375
            200      6.1955009     0.63639414      6.1955009     0.63639414      6.1955009     0.63639414
            205       5.507599     0.46613915       5.507599     0.46613915       5.507599     0.46613915
            210      4.6091952     0.39091683      4.6091952     0.39091683      4.6091952     0.39091683
            215      5.3729987     0.62322664      5.3729987     0.62322664      5.3729987     0.62322664
            220      3.9765807     0.22188029      3.9765807     0.22188029      3.9765807     0.22188029
            225      3.8240173     0.24368165      3.8240173     0.24368165      3.8240173     0.24368165
            230      3.6925861     0.32985977      3.6925861     0.32985977      3.6925861     0.32985977
            235      3.5796457     0.40961272      3.5796457     0.40961272      3.5796457     0.40961272
            240      2.7172014     0.17643315      2.7172014     0.17643315      2.7172014     0.17643315
            245      2.5388834     0.17416462      2.5388834     0.17416462      2.5388834     0.17416462
            250      2.4546331     0.18174332      2.4546331     0.18174332      2.4546331     0.18174332
            255      2.7261361      0.2684479      2.7261361      0.2684479      2.7261361      0.2684479
            260      1.9820249     0.14615667      1.9820249     0.14615667      1.9820249     0.14615667
            265      2.0526371     0.20910465      2.0526371     0.20910465      2.0526371     0.20910465
            270        1.73314     0.13312823        1.73314     0.13312823        1.73314     0.13312823
            275      1.7938106     0.25093087      1.7938106     0.25093087      1.7938106     0.25093087
            280       2.150038      0.4820799       2.150038      0.4820799       2.150038      0.4820799
            285      1.3671174     0.12610862      1.3671174     0.12610862      1.3671174     0.12610862
            290      1.7476682     0.36432901      1.7476682     0.36432901      1.7476682     0.36432901
            295      1.6688303      0.4300874      1.6688303      0.4300874      1.6688303      0.4300874
            300        1.13849     0.14719564        1.13849     0.14719564        1.13849     0.14719564
            305     0.91566593    0.076934496     0.91566593    0.076934496     0.91566593    0.076934496
            310      1.4066843     0.34647648      1.4066843     0.34647648      1.4066843     0.34647648
            315      1.3110031     0.33205641      1.3110031     0.33205641      1.3110031     0.33205641
            320      1.2269988      0.1905645      1.2269988      0.1905645      1.2269988      0.1905645
            325     0.75979464    0.069726449     0.75979464    0.069726449     0.75979464    0.069726449
            330     0.81318816     0.08666303     0.81318816     0.08666303     0.81318816     0.08666303
            335     0.69412648    0.088218856     0.69412648    0.088218856     0.69412648    0.088218856
            340     0.62489129    0.084939885     0.62489129    0.084939885     0.62489129    0.084939885
            345      0.6297904     0.11027816      0.6297904     0.11027816      0.6297904     0.11027816
            350      0.8424161     0.17079646      0.8424161     0.17079646      0.8424161     0.17079646
            355     0.45013486    0.052321203     0.45013486    0.052321203     0.45013486    0.052321203
            360     0.58830771     0.12760823     0.58830771     0.12760823     0.58830771     0.12760823
            365     0.57417475     0.16427811     0.57417475     0.16427811     0.57417475     0.16427811
            370     0.49953766     0.10374582     0.49953766     0.10374582     0.49953766     0.10374582
            375     0.45899218    0.057147835     0.45899218    0.057147835     0.45899218    0.057147835
            380     0.38249744    0.047016092     0.38249744    0.047016092     0.38249744    0.047016092
            385      0.3871884    0.047035256      0.3871884    0.047035256      0.3871884    0.047035256
            390      0.3640314    0.050829976      0.3640314    0.050829976      0.3640314    0.050829976
            395     0.21866503    0.035322419     0.21866503    0.035322419     0.21866503    0.035322419
            400     0.28727174    0.038480791     0.28727174    0.038480791     0.28727174    0.038480791
            405     0.23652648    0.055734226     0.23652648    0.055734226     0.23652648    0.055734226
            410     0.33700939    0.054064375     0.33700939    0.054064375     0.33700939    0.054064375
            415     0.21748223    0.042351847     0.21748223    0.042351847     0.21748223    0.042351847
            420     0.21543598     0.04499399     0.21543598     0.04499399     0.21543598     0.04499399
            425      0.2355514    0.036791604      0.2355514    0.036791604      0.2355514    0.036791604
            430     0.29337107    0.053395199     0.29337107    0.053395199     0.29337107    0.053395199
            435     0.24711587    0.039092173     0.24711587    0.039092173     0.24711587    0.039092173
            440     0.13862916    0.029788599     0.13862916    0.029788599     0.13862916    0.029788599
            445     0.19115386    0.078848705     0.19115386    0.078848705     0.19115386    0.078848705
            450      0.4493238     0.21327105      0.4493238     0.21327105      0.4493238     0.21327105
            455     0.17911833    0.064742776     0.17911833    0.064742776     0.17911833    0.064742776
            460    0.099021119    0.023132244    0.099021119    0.023132244    0.099021119    0.023132244
            465    0.096682235    0.024010869    0.096682235    0.024010869    0.096682235    0.024010869
            470     0.12238682    0.024931705     0.12238682    0.024931705     0.12238682    0.024931705
            475     0.11367073    0.028499223     0.11367073    0.028499223     0.11367073    0.028499223
