# total-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      33336.822      59.172541      33336.822      59.172541      33336.822      59.172541
              1      33336.822      59.172541      33336.822      59.172541      33336.822      59.172541
