#       pt_lep1        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      4.5190971     0.24730013      4.5190971     0.24730013      4.5190971     0.24730013
              5      49.194918       1.304393      49.194918       1.304393      49.194918       1.304393
             10      158.30871      2.7607422      158.30871      2.7607422      158.30871      2.7607422
             15      312.51314      4.0684239      312.51314      4.0684239      312.51314      4.0684239
             20         507.07      4.9671012         507.07      4.9671012         507.07      4.9671012
             25      728.78543      5.5352516      728.78543      5.5352516      728.78543      5.5352516
             30      1006.0302      5.6952399      1006.0302      5.6952399      1006.0302      5.6952399
             35      1420.2369         5.9685      1420.2369         5.9685      1420.2369         5.9685
             40      1879.3005       6.003629      1879.3005       6.003629      1879.3005       6.003629
             45      1398.3984      4.6520685      1398.3984      4.6520685      1398.3984      4.6520685
             50      961.56642      4.0348321      961.56642      4.0348321      961.56642      4.0348321
             55      679.03076      3.2233849      679.03076      3.2233849      679.03076      3.2233849
             60      501.64633      2.9852986      501.64633      2.9852986      501.64633      2.9852986
             65      374.26646       2.748727      374.26646       2.748727      374.26646       2.748727
             70      288.70616      2.1928422      288.70616      2.1928422      288.70616      2.1928422
             75      225.69915       2.141398      225.69915       2.141398      225.69915       2.141398
             80      176.75675      2.0686089      176.75675      2.0686089      176.75675      2.0686089
             85      141.20539      1.5841116      141.20539      1.5841116      141.20539      1.5841116
             90      115.64035      1.5142171      115.64035      1.5142171      115.64035      1.5142171
             95      93.284618      1.3053658      93.284618      1.3053658      93.284618      1.3053658
            100      77.818779      1.1995562      77.818779      1.1995562      77.818779      1.1995562
            105      63.265514          1.004      63.265514          1.004      63.265514          1.004
            110      52.699217     0.84564255      52.699217     0.84564255      52.699217     0.84564255
            115      43.955854     0.82203524      43.955854     0.82203524      43.955854     0.82203524
            120      39.075896      1.2387907      39.075896      1.2387907      39.075896      1.2387907
            125      34.435468      1.1179784      34.435468      1.1179784      34.435468      1.1179784
            130      27.252816     0.64623857      27.252816     0.64623857      27.252816     0.64623857
            135       24.05688     0.63978614       24.05688     0.63978614       24.05688     0.63978614
            140        20.7358     0.66306214        20.7358     0.66306214        20.7358     0.66306214
            145      18.969683     0.84627847      18.969683     0.84627847      18.969683     0.84627847
            150      15.788088     0.64453403      15.788088     0.64453403      15.788088     0.64453403
            155      13.083623     0.40162342      13.083623     0.40162342      13.083623     0.40162342
            160      12.641332     0.75021422      12.641332     0.75021422      12.641332     0.75021422
            165      9.8249626     0.38671162      9.8249626     0.38671162      9.8249626     0.38671162
            170      9.4962629     0.45916875      9.4962629     0.45916875      9.4962629     0.45916875
            175      8.3613983     0.44125497      8.3613983     0.44125497      8.3613983     0.44125497
            180      7.6747861     0.56151868      7.6747861     0.56151868      7.6747861     0.56151868
            185      6.1236856     0.28317996      6.1236856     0.28317996      6.1236856     0.28317996
            190      5.9930114     0.39617014      5.9930114     0.39617014      5.9930114     0.39617014
            195      4.6379914     0.18717036      4.6379914     0.18717036      4.6379914     0.18717036
            200      4.5101416     0.24621644      4.5101416     0.24621644      4.5101416     0.24621644
            205      4.4014377     0.52514233      4.4014377     0.52514233      4.4014377     0.52514233
            210      4.0763123     0.24988602      4.0763123     0.24988602      4.0763123     0.24988602
            215      3.3198583     0.17654409      3.3198583     0.17654409      3.3198583     0.17654409
            220      3.2296506     0.27144276      3.2296506     0.27144276      3.2296506     0.27144276
            225      2.9501078     0.24878465      2.9501078     0.24878465      2.9501078     0.24878465
            230      2.7798197     0.22425174      2.7798197     0.22425174      2.7798197     0.22425174
            235      2.2571387      0.2008936      2.2571387      0.2008936      2.2571387      0.2008936
            240      1.8683413     0.16599845      1.8683413     0.16599845      1.8683413     0.16599845
            245      1.7730181     0.14518495      1.7730181     0.14518495      1.7730181     0.14518495
            250      1.7694322     0.20629607      1.7694322     0.20629607      1.7694322     0.20629607
            255       1.902042     0.37598121       1.902042     0.37598121       1.902042     0.37598121
            260      1.4505389     0.21887238      1.4505389     0.21887238      1.4505389     0.21887238
            265      1.6351899     0.34008129      1.6351899     0.34008129      1.6351899     0.34008129
            270      1.1275972     0.10213241      1.1275972     0.10213241      1.1275972     0.10213241
            275       1.399519     0.41939845       1.399519     0.41939845       1.399519     0.41939845
            280      1.0309754     0.10640006      1.0309754     0.10640006      1.0309754     0.10640006
            285     0.86349967     0.11125892     0.86349967     0.11125892     0.86349967     0.11125892
            290     0.82159565    0.072747138     0.82159565    0.072747138     0.82159565    0.072747138
            295      1.0740669     0.21653362      1.0740669     0.21653362      1.0740669     0.21653362
            300      0.6429638    0.067620487      0.6429638    0.067620487      0.6429638    0.067620487
            305     0.63284771    0.068765618     0.63284771    0.068765618     0.63284771    0.068765618
            310     0.75401111      0.1214033     0.75401111      0.1214033     0.75401111      0.1214033
            315     0.85773587     0.33726759     0.85773587     0.33726759     0.85773587     0.33726759
            320     0.44428313    0.073750648     0.44428313    0.073750648     0.44428313    0.073750648
            325     0.73428526     0.19376141     0.73428526     0.19376141     0.73428526     0.19376141
            330     0.37602483    0.057969492     0.37602483    0.057969492     0.37602483    0.057969492
            335     0.59711721     0.17597959     0.59711721     0.17597959     0.59711721     0.17597959
            340     0.41784771    0.075624753     0.41784771    0.075624753     0.41784771    0.075624753
            345     0.36575699    0.046579094     0.36575699    0.046579094     0.36575699    0.046579094
            350     0.38765319     0.10495978     0.38765319     0.10495978     0.38765319     0.10495978
            355     0.24761665    0.039853937     0.24761665    0.039853937     0.24761665    0.039853937
            360     0.28146782    0.047578426     0.28146782    0.047578426     0.28146782    0.047578426
            365     0.36004648     0.11306872     0.36004648     0.11306872     0.36004648     0.11306872
            370     0.23993989    0.040225002     0.23993989    0.040225002     0.23993989    0.040225002
            375      0.2126085    0.035714516      0.2126085    0.035714516      0.2126085    0.035714516
            380     0.24489559    0.043405278     0.24489559    0.043405278     0.24489559    0.043405278
            385     0.21127531    0.038064301     0.21127531    0.038064301     0.21127531    0.038064301
            390     0.21309173    0.041995707     0.21309173    0.041995707     0.21309173    0.041995707
            395      0.1562514    0.040303693      0.1562514    0.040303693      0.1562514    0.040303693
            400     0.15119062    0.028232122     0.15119062    0.028232122     0.15119062    0.028232122
            405     0.17386749    0.030890144     0.17386749    0.030890144     0.17386749    0.030890144
            410     0.16742257    0.032323746     0.16742257    0.032323746     0.16742257    0.032323746
            415     0.12826503    0.026745672     0.12826503    0.026745672     0.12826503    0.026745672
            420     0.10273933     0.02718472     0.10273933     0.02718472     0.10273933     0.02718472
            425     0.15771305    0.070527339     0.15771305    0.070527339     0.15771305    0.070527339
            430     0.18468313    0.081025656     0.18468313    0.081025656     0.18468313    0.081025656
            435    0.097436538    0.036724298    0.097436538    0.036724298    0.097436538    0.036724298
            440    0.099506257    0.036641039    0.099506257    0.036641039    0.099506257    0.036641039
            445    0.073472404    0.021199659    0.073472404    0.021199659    0.073472404    0.021199659
            450    0.066288827    0.017654274    0.066288827    0.017654274    0.066288827    0.017654274
            455    0.060344246     0.01663805    0.060344246     0.01663805    0.060344246     0.01663805
            460    0.064160537    0.017530263    0.064160537    0.017530263    0.064160537    0.017530263
