      bin (total_rate)   qTcut           contribution/subprocess            dsigma +-            error     chi2_dof   n_run [total]   (removed)   events / bin

         0           1   0.01            NLO.QT.32.RT.QCD               127863.071 +-            6.587
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           1   0.01            gu_epvebb~d                     21754.423 +-            2.994       0.8975       0 [    3]      (   0)       76816410
         0           1   0.01            gd~_epvebb~u~                    8916.604 +-            1.917       0.1919       0 [    3]      (   0)       28500570
         0           1   0.01            ud~_epvebb~g                    97192.043 +-            5.545        1.563       0 [    5]      (   0)      440800050

         0           1   0.05            NLO.QT.32.RT.QCD               89347.7525 +-           5.4711
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           1   0.05            gu_epvebb~d                    18871.9488 +-           2.7989        1.404       0 [    3]      (   0)       69469648
         0           1   0.05            gd~_epvebb~u~                   7628.8041 +-           1.7984       0.2740       0 [    3]      (   0)       25348741
         0           1   0.05            ud~_epvebb~g                   62846.9996 +-           4.3433        1.935       0 [    5]      (   0)      323183357

         0           1   0.1             NLO.QT.32.RT.QCD               74995.7077 +-           5.1086
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           1   0.1             gu_epvebb~d                    17627.8799 +-           2.7219       0.8555       0 [    3]      (   0)       66001490
         0           1   0.1             gd~_epvebb~u~                   7073.3137 +-           1.7498      0.03700       0 [    3]      (   0)       23874504
         0           1   0.1             ud~_epvebb~g                   50294.5142 +-           3.9531        2.086       0 [    5]      (   0)      266551941

         0           1   0.15            NLO.QT.32.RT.QCD               67229.0551 +-           4.8989
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           1   0.15            gu_epvebb~d                    16897.9066 +-           2.6737       0.6051       0 [    3]      (   0)       63899173
         0           1   0.15            gd~_epvebb~u~                   6749.1031 +-           1.7192       0.1452       0 [    3]      (   0)       22988235
         0           1   0.15            ud~_epvebb~g                   43582.0454 +-           3.7276        1.951       0 [    5]      (   0)      233694600

         0           1   0.2             NLO.QT.32.RT.QCD               62002.8927 +-           4.7490
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           1   0.2             gu_epvebb~d                    16378.5715 +-           2.6381       0.8891       0 [    3]      (   0)       62362373
         0           1   0.2             gd~_epvebb~u~                   6517.8347 +-           1.6961      0.09525       0 [    3]      (   0)       22346584
         0           1   0.2             ud~_epvebb~g                   39106.4864 +-           3.5661        1.195       0 [    5]      (   0)      210900202

         0           1   0.25            NLO.QT.32.RT.QCD               58107.9941 +-           4.6312
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           1   0.25            gu_epvebb~d                    15973.0886 +-           2.6093        1.162       0 [    3]      (   0)       61137701
         0           1   0.25            gd~_epvebb~u~                   6338.1743 +-           1.6775       0.1482       0 [    3]      (   0)       21838210
         0           1   0.25            ud~_epvebb~g                   35796.7312 +-           3.4388       0.8675       0 [    5]      (   0)      193649207

         0           1   0.5             NLO.QT.32.RT.QCD               46911.3834 +-           4.2551
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           1   0.5             gu_epvebb~d                    14693.6390 +-           2.5127        1.075       0 [    3]      (   0)       57073760
         0           1   0.5             gd~_epvebb~u~                   5773.0134 +-           1.6147       0.2365       0 [    3]      (   0)       20176909
         0           1   0.5             ud~_epvebb~g                   26444.7310 +-           3.0307        1.148       0 [    5]      (   0)      143439867

==============================================================================================================================================================

