qTcut          mu_R/mWbb      mu_F/mWbb      XS +- err (NLO.QCD)               

independent    0.5            2              49317.119       +- 2.9511581      
independent    1              1              39470.421       +- 2.2022470      
independent    2              0.5            31556.066       +- 1.7033594      
