qTcut          mu_R/mWbb      mu_F/mWbb      XS +- err (NNLO.QCD.QT)           

extrapolation  0.5            2              75525.769       +- 106.71760      
extrapolation  1              1              63554.326       +- 63.255045      
extrapolation  2              0.5            53174.348       +- 38.748171      

0.01           0.5            2              75508.472       +- 56.659831      
0.01           1              1              63546.165       +- 35.557925      
0.01           2              0.5            53169.350       +- 23.508924      

0.02           0.5            2              75529.170       +- 47.871100      
0.02           1              1              63561.291       +- 30.387859      
0.02           2              0.5            53180.541       +- 20.370901      

0.03           0.5            2              75520.921       +- 45.315149      
0.03           1              1              63558.646       +- 28.988359      
0.03           2              0.5            53180.491       +- 19.590634      

0.04           0.5            2              75501.181       +- 43.848632      
0.04           1              1              63546.548       +- 28.036148      
0.04           2              0.5            53172.729       +- 18.938373      

0.05           0.5            2              75479.336       +- 42.365554      
0.05           1              1              63535.125       +- 27.190282      
0.05           2              0.5            53166.690       +- 18.438984      

0.06           0.5            2              75465.013       +- 41.421232      
0.06           1              1              63528.620       +- 26.642866      
0.06           2              0.5            53163.910       +- 18.110396      

0.07           0.5            2              75478.180       +- 41.273772      
0.07           1              1              63538.215       +- 26.563428      
0.07           2              0.5            53170.973       +- 18.064712      

0.08           0.5            2              75466.598       +- 41.026497      
0.08           1              1              63532.864       +- 26.489860      
0.08           2              0.5            53168.697       +- 18.068758      

0.09           0.5            2              75439.149       +- 40.329289      
0.09           1              1              63516.903       +- 25.996810      
0.09           2              0.5            53159.063       +- 17.712389      

0.1            0.5            2              75437.673       +- 39.716201      
0.1            1              1              63516.780       +- 25.632499      
0.1            2              0.5            53159.365       +- 17.487480      

0.11           0.5            2              75426.000       +- 39.500386      
0.11           1              1              63510.231       +- 25.497145      
0.11           2              0.5            53155.471       +- 17.397736      

0.12           0.5            2              75418.694       +- 39.438527      
0.12           1              1              63508.196       +- 25.445922      
0.12           2              0.5            53155.710       +- 17.355080      

0.13           0.5            2              75421.460       +- 39.065203      
0.13           1              1              63511.392       +- 25.221836      
0.13           2              0.5            53158.629       +- 17.214027      

0.14           0.5            2              75405.722       +- 38.819896      
0.14           1              1              63502.709       +- 25.075580      
0.14           2              0.5            53153.604       +- 17.122874      

0.15           0.5            2              75404.790       +- 38.633898      
0.15           1              1              63504.273       +- 24.960019      
0.15           2              0.5            53155.930       +- 17.048085      

0.16           0.5            2              75416.862       +- 38.668941      
0.16           1              1              63513.763       +- 24.991183      
0.16           2              0.5            53163.101       +- 17.072199      

0.17           0.5            2              75412.228       +- 38.454204      
0.17           1              1              63512.215       +- 24.847024      
0.17           2              0.5            53162.846       +- 16.972665      

0.18           0.5            2              75410.290       +- 38.318678      
0.18           1              1              63512.739       +- 24.763374      
0.18           2              0.5            53164.172       +- 16.919093      

0.19           0.5            2              75410.158       +- 38.234170      
0.19           1              1              63514.061       +- 24.708534      
0.19           2              0.5            53165.754       +- 16.881481      

0.2            0.5            2              75412.842       +- 38.145039      
0.2            1              1              63517.465       +- 24.654088      
0.2            2              0.5            53168.932       +- 16.846751      

0.21           0.5            2              75412.087       +- 38.033495      
0.21           1              1              63518.117       +- 24.581266      
0.21           2              0.5            53169.929       +- 16.797357      

0.22           0.5            2              75411.797       +- 38.035229      
0.22           1              1              63519.198       +- 24.583775      
0.22           2              0.5            53171.275       +- 16.801199      

0.23           0.5            2              75425.432       +- 37.942746      
0.23           1              1              63529.218       +- 24.523199      
0.23           2              0.5            53178.607       +- 16.759262      

0.24           0.5            2              75409.589       +- 37.926729      
0.24           1              1              63520.393       +- 24.505636      
0.24           2              0.5            53173.488       +- 16.743398      

0.25           0.5            2              75420.312       +- 37.961450      
0.25           1              1              63527.559       +- 24.544931      
0.25           2              0.5            53178.268       +- 16.779689      

0.26           0.5            2              75410.282       +- 37.818613      
0.26           1              1              63522.893       +- 24.432357      
0.26           2              0.5            53176.122       +- 16.691571      

0.27           0.5            2              75417.135       +- 37.649279      
0.27           1              1              63527.749       +- 24.339096      
0.27           2              0.5            53179.446       +- 16.638755      

0.28           0.5            2              75412.282       +- 37.579590      
0.28           1              1              63525.995       +- 24.294737      
0.28           2              0.5            53178.958       +- 16.609224      

0.29           0.5            2              75412.455       +- 37.555617      
0.29           1              1              63527.318       +- 24.271306      
0.29           2              0.5            53180.383       +- 16.586347      

0.3            0.5            2              75412.734       +- 37.472511      
0.3            1              1              63528.288       +- 24.218842      
