#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.01           73100.367      49.598664      74477.548      52.428679      62038.769      32.581317      63536.012      34.318825      64664.298      35.901416      54681.263      23.718415      55847.837      24.752470      
0.02           73112.140      42.014579      74490.600      44.258887      62048.438      27.870474      63546.598      29.243997      64675.673      30.516084      54689.921      20.421067      55857.080      21.252994      
0.03           73100.571      40.122999      74478.080      42.070481      62042.781      26.745177      63540.463      27.937541      64669.141      29.058203      54687.203      19.596785      55854.184      20.331604      
0.04           73077.165      38.643941      74454.166      40.648956      62027.809      25.816236      63525.196      27.045464      64653.552      28.192927      54677.103      19.009689      55843.889      19.761825      
0.05           73052.898      37.444517      74428.156      39.326088      62013.507      25.085434      63509.906      26.238974      64637.409      27.319602      54667.804      18.491343      55834.097      19.200177      
0.06           73032.133      36.688756      74406.016      38.495617      62001.593      24.619907      63497.284      25.726983      64624.152      26.766459      54660.461      18.158353      55826.434      18.840083      
0.07           73037.670      36.635925      74411.579      38.421048      62006.048      24.594961      63501.819      25.689529      64628.762      26.720784      54664.190      18.134580      55830.254      18.811060      
0.08           73023.488      36.588488      74396.182      38.292317      61998.144      24.608445      63493.209      25.650668      64619.577      26.634061      54659.249      18.129864      55824.972      18.773924      
0.09           72992.395      35.868699      74363.383      37.595622      61978.604      24.116212      63472.678      25.173402      64598.216      26.173141      54645.897      17.792857      55811.130      18.447660      
0.1            72984.255      35.340988      74355.356      37.034885      61973.975      23.789398      63468.183      24.825316      64593.797      25.805631      54643.357      17.565287      55808.678      18.206850      
0.11           72964.849      35.151833      74335.500      36.847651      61961.883      23.674282      63455.892      24.710498      64581.385      25.690364      54635.451      17.489300      55800.746      18.129891      
0.12           72951.738      35.101779      74321.113      36.806651      61955.001      23.638126      63448.324      24.679868      64573.230      25.665074      54631.512      17.464043      55796.493      18.107792      
0.13           72949.860      34.781346      74318.244      36.469428      61954.401      23.438163      63447.182      24.468941      64571.583      25.442553      54631.228      17.324737      55795.929      17.960473      
0.14           72930.805      34.581535      74297.822      36.255941      61942.692      23.314755      63434.708      24.336552      64558.475      25.301962      54623.283      17.237145      55787.628      17.867120      
0.15           72925.545      34.430032      74291.845      36.095888      61940.783      23.218259      63432.494      24.234283      64556.026      25.194827      54622.940      17.167478      55787.221      17.793870      
0.16           72930.533      34.499026      74296.817      36.159683      61945.336      23.269084      63437.206      24.281800      64560.823      25.238345      54627.123      17.200865      55791.563      17.824404      
0.17           72920.947      34.309036      74286.491      35.964082      61939.907      23.138944      63431.409      24.147712      64554.696      25.101179      54623.820      17.105149      55788.106      17.726309      
0.18           72912.445      34.204426      74277.109      35.850914      61935.326      23.071951      63426.377      24.074944      64549.256      25.023649      54621.115      17.055060      55785.198      17.672738      
0.19           72906.548      34.140327      74270.872      35.784621      61932.562      23.029683      63423.519      24.030951      64546.319      24.977594      54619.966      17.023495      55784.072      17.639496      
0.2            72903.519      34.077498      74266.931      35.715353      61931.589      22.989745      63422.087      23.986602      64544.493      24.929363      54619.744      16.992606      55783.662      17.605723      
0.21           72896.817      33.982479      74259.821      35.618035      61928.020      22.927625      63418.369      23.922690      64540.657      24.864191      54617.836      16.947875      55781.745      17.559847      
0.22           72891.783      34.023356      74254.547      35.644763      61925.733      22.949716      63416.059      23.935581      64538.344      24.870188      54617.019      16.952780      55781.008      17.559952      
0.23           72899.054      33.939796      74261.770      35.562605      61931.443      22.896571      63421.862      23.883113      64544.234      24.818362      54621.721      16.916610      55785.844      17.523963      
0.24           72880.607      33.928876      74241.669      35.555375      61919.938      22.886091      63409.369      23.874306      64530.899      24.811382      54613.598      16.907364      55777.201      17.515460      
0.25           72885.572      34.044669      74247.236      35.635977      61923.624      22.956524      63413.521      23.923405      64535.422      24.840473      54616.813      16.937217      55780.717      17.532433      
0.26           72872.362      33.844084      74232.609      35.469655      61915.927      22.829240      63405.030      23.816228      64526.207      24.752266      54611.706      16.864668      55775.195      17.471524      
0.27           72872.038      33.725731      74232.845      35.328560      61916.356      22.755659      63405.925      23.728505      64527.532      24.651544      54612.832      16.806668      55776.676      17.404965      
0.28           72863.183      33.668951      74223.062      35.269784      61911.389      22.719379      63400.479      23.690624      64521.665      24.612285      54609.722      16.780302      55773.356      17.377426      
0.29           72858.139      33.635754      74217.797      35.248417      61909.072      22.695314      63398.163      23.673868      64519.316      24.599893      54608.911      16.766467      55772.610      17.366263      
0.3            72852.521      33.568025      74212.048      35.176569      61906.094      22.651612      63395.203      23.627058      64516.365      24.550585      54607.412      16.734013      55771.182      17.331818      
0.31           72848.802      33.538360      74208.169      35.143373      61904.244      22.631067      63393.384      23.604108      64514.548      24.525611      54606.647      16.716823      55770.500      17.313106      
0.32           72846.108      33.558117      74205.222      35.166844      61903.448      22.641361      63392.540      23.616501      64513.645      24.539369      54606.789      16.722616      55770.675      17.319585      
0.33           72844.668      33.527439      74203.805      35.132238      61903.200      22.621190      63392.432      23.593852      64513.665      24.514470      54607.268      16.706343      55771.317      17.301725      
0.34           72832.903      33.472606      74191.197      35.066488      61896.167      22.584355      63384.974      23.549889      64505.837      24.464693      54602.668      16.675303      55766.541      17.266646      
0.35           72829.617      33.446508      74187.667      35.048962      61894.547      22.566188      63383.297      23.536592      64504.102      24.455332      54601.959      16.664515      55765.855      17.258109      
0.36           72829.063      33.385522      74186.951      34.982362      61894.954      22.527214      63383.724      23.493888      64504.540      24.409091      54602.844      16.635231      55766.825      17.226328      
0.37           72826.432      33.362207      74184.316      34.957024      61893.973      22.510996      63382.866      23.476265      64503.791      24.390171      54602.828      16.621915      55766.960      17.212009      
0.38           72821.914      33.328113      74179.396      34.922500      61891.471      22.487838      63380.195      23.452526      64500.950      24.365918      54601.359      16.604460      55765.433      17.193984      
0.39           72817.320      33.311694      74174.711      34.903194      61888.932      22.475679      63377.699      23.438374      64498.491      24.349788      54600.023      16.593316      55764.185      17.181376      
0.4            72808.525      33.330877      74165.493      34.924335      61883.503      22.488668      63372.095      23.452570      64492.722      24.364971      54596.481      16.602261      55760.595      17.190876      
0.41           72804.802      33.261509      74161.722      34.848926      61881.486      22.441351      63370.170      23.400978      64490.879      24.310243      54595.511      16.565519      55759.756      17.151769      
0.42           72794.064      33.270020      74150.008      34.860406      61875.093      22.444578      63363.261      23.405722      64483.515      24.316401      54591.269      16.566568      55755.277      17.153507      
0.43           72780.433      33.433061      74136.070      35.019062      61866.428      22.561881      63354.496      23.521040      64474.664      24.428326      54585.523      16.649936      55749.536      17.234920      
0.44           72780.377      33.210413      74136.130      34.796740      61867.203      22.405116      63355.485      23.363406      64475.817      24.271042      54586.802      16.536169      55751.010      17.120811      
0.45           72778.159      33.180003      74133.885      34.764076      61865.881      22.384399      63354.247      23.341152      64474.625      24.247152      54586.110      16.519938      55750.413      17.103382      
0.46           72770.869      33.213661      74126.248      34.799929      61861.893      22.402001      63350.152      23.359950      64470.437      24.266657      54583.880      16.529553      55748.192      17.113309      
0.47           72771.619      33.270731      74126.847      34.872323      61862.705      22.437710      63350.977      23.405363      64471.264      24.320966      54584.736      16.558254      55749.120      17.147800      
0.48           72771.242      33.378273      74126.445      34.982890      61862.863      22.508304      63351.229      23.477980      64471.586      24.394948      54585.239      16.606763      55749.738      17.197188      
0.49           72767.463      33.107860      74122.437      34.688398      61860.789      22.333698      63349.106      23.287404      64469.423      24.190724      54584.124      16.478773      55748.661      17.059795      
0.5            72768.017      33.084914      74123.450      34.665655      61861.620      22.317731      63350.340      23.271413      64470.986      24.174577      54585.330      16.466744      55750.155      17.047526      
0.51           72758.726      33.067081      74113.537      34.644624      61855.955      22.305641      63344.416      23.257118      64464.844      24.158321      54581.641      16.456195      55746.407      17.035537      
0.52           72751.331      33.064705      74106.279      34.641129      61851.446      22.302827      63340.104      23.253416      64460.707      24.153825      54578.973      16.452384      55743.926      17.031048      
