#qTcut         xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0              2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.01           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.02           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.03           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.04           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.05           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.06           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.07           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.08           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.09           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.1            2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.11           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.12           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.13           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.14           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.15           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.16           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.17           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.18           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.19           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.2            2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.21           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.22           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.23           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.24           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.25           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.26           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.27           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.28           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.29           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.3            2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.31           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.32           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.33           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.34           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.35           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.36           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.37           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.38           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.39           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.4            2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.41           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.42           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.43           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.44           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.45           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.46           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.47           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.48           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.49           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.5            2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.51           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.52           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.53           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.54           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.55           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.56           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.57           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.58           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.59           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.6            2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.61           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.62           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.63           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.64           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.65           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.66           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.67           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.68           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.69           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.7            2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.71           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
0.72           2079.9219      0.85863653     705.08045      0.40128571     -554.28238     0.59345499     
