qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.CT2.QCD)

0.01           0.5            0.5            361146.11       +- 12.282747      
0.01           0.5            1              394415.54       +- 13.517991      
0.01           1              0.5            201292.53       +- 6.9601781      
0.01           1              1              220021.68       +- 7.6595805      
0.01           1              2              236021.5        +- 8.3069482      
0.01           2              1              125038.15       +- 4.4788064      
0.01           2              2              134262.55       +- 4.8655991      

0.02           0.5            0.5            234039.32       +- 8.1562737      
0.02           0.5            1              256722.17       +- 9.0383806      
0.02           1              0.5            123509.79       +- 4.4650593      
0.02           1              1              135833.2        +- 4.9592688      
0.02           1              2              146335.03       +- 5.4295205      
0.02           2              1              71377.546       +- 2.7981409      
0.02           2              2              77136.668       +- 3.0802457      

0.03           0.5            0.5            175094.06       +- 6.2561323      
0.03           0.5            1              192846.91       +- 6.9777663      
0.03           1              0.5            87834.821       +- 3.3409366      
0.03           1              1              97207.613       +- 3.7446792      
0.03           1              2              105181.33       +- 4.1387664      
0.03           2              1              47066.901       +- 2.0727187      
0.03           2              2              51252.999       +- 2.3123372      

0.04           0.5            0.5            139376.24       +- 5.1138687      
0.04           0.5            1              154129.16       +- 5.7403882      
0.04           1              0.5            66407.602       +- 2.6808415      
0.04           1              1              74000.197       +- 3.0325094      
0.04           1              2              80450.433       +- 3.3839403      
0.04           2              1              32609.748       +- 1.6687765      
0.04           2              2              35857.623       +- 1.8856286      

0.05           0.5            0.5            114876.24       +- 4.3374865      
0.05           0.5            1              127562.79       +- 4.9002983      
0.05           1              0.5            51823.462       +- 2.2440482      
0.05           1              1              58198.847       +- 2.5617602      
0.05           1              2              63608.374       +- 2.8861652      
0.05           2              1              22856.171       +- 1.4184853      
0.05           2              2              25468.894       +- 1.621054       

0.06           0.5            0.5            96802.083       +- 3.7707121      
0.06           0.5            1              107957.91       +- 4.2876885      
0.06           1              0.5            41140.56        +- 1.934945       
0.06           1              1              46620.224       +- 2.2287433      
0.06           1              2              51264.508       +- 2.5346449      
0.06           2              1              15769.862       +- 1.2548108      
0.06           2              2              17919.398       +- 1.4472115      

0.07           0.5            0.5            82810.285       +- 3.3371706      
0.07           0.5            1              92776.26        +- 3.8195647      
0.07           1              0.5            32925.507       +- 1.7068829      
0.07           1              1              37713.166       +- 1.9828579      
0.07           1              2              41766.65        +- 2.2753139      
0.07           2              1              10362.7         +- 1.1446377      
0.07           2              2              12157.397       +- 1.3290122      

0.08           0.5            0.5            71600.215       +- 2.9944922      
0.08           0.5            1              80608.994       +- 3.4498795      
0.08           1              0.5            26385.391       +- 1.533958       
0.08           1              1              30619.556       +- 1.7960109      
0.08           1              2              34200.776       +- 2.078173       
0.08           2              1              6090.0904       +- 1.069322       
0.08           2              2              7603.2293       +- 1.2468806      

0.09           0.5            0.5            62384.279       +- 2.7170237      
0.09           0.5            1              70602.935       +- 3.1507487      
0.09           1              0.5            21041.521       +- 1.4004201      
0.09           1              1              24821.297       +- 1.6511409      
0.09           1              2              28015.025       +- 1.9250317      
0.09           2              1              2624.3672       +- 1.0174535      
0.09           2              2              3908.1248       +- 1.1889708      

0.1            0.5            0.5            54654.032       +- 2.4882007      
0.1            0.5            1              62207.253       +- 2.9041638      
0.1            1              0.5            16585.747       +- 1.2960195      
0.1            1              1              19984.844       +- 1.5371755      
0.1            1              2              22854.099       +- 1.8041193      
0.1            2              1              -244.73379      +- 0.98167172     
0.1            2              2              848.27025       +- 1.1477223      

0.11           0.5            0.5            48064.714       +- 2.2967836      
0.11           0.5            1              55048.417       +- 2.6979036      
0.11           1              0.5            12809.675       +- 1.2137259      
0.11           1              1              15884.613       +- 1.4465551      
0.11           1              2              18477.698       +- 1.7074349      
0.11           2              1              -2658.9789      +- 0.9570694      
0.11           2              2              -1727.2402      +- 1.1181342      

0.12           0.5            0.5            42373.265       +- 2.134838       
0.12           0.5            1              48863.065       +- 2.5233405      
0.12           1              0.5            9566.7625       +- 1.1485139      
0.12           1              1              12361.959       +- 1.3739108      
0.12           1              2              14716.818       +- 1.6293297      
0.12           2              1              -4717.7734      +- 0.94030486     
0.12           2              2              -3924.2242      +- 1.0968143      

0.13           0.5            0.5            37402.816       +- 1.9965783      
0.13           0.5            1              43459.534       +- 2.3741846      
0.13           1              0.5            6750.6312       +- 1.0966735      
0.13           1              1              9301.709        +- 1.3153103      
0.13           1              2              11448.763       +- 1.5656946      
0.13           2              1              -6493.0786      +- 0.92906912     
0.13           2              2              -5819.2879      +- 1.0814184      

0.14           0.5            0.5            33021.227       +- 1.8776699      
0.14           0.5            1              38694.627       +- 2.2457259      
0.14           1              0.5            4281.9945       +- 1.0553984      
0.14           1              1              6618.0138       +- 1.2678038      
0.14           1              2              8582.0694       +- 1.5134703      
0.14           2              1              -8038.3853      +- 0.92174896     
0.14           2              2              -7469.3773      +- 1.0703019      

0.15           0.5            0.5            29127.57        +- 1.774789       
0.15           0.5            1              34458.955       +- 2.1343562      
0.15           1              0.5            2100.4288       +- 1.0225262      
0.15           1              1              4245.443        +- 1.229137       
0.15           1              2              6047.0274       +- 1.4703352      
0.15           2              1              -9394.3531      +- 0.91720693     
0.15           2              2              -8917.78        +- 1.0622968      

0.16           0.5            0.5            25643.274       +- 1.6853361      
0.16           0.5            1              30667.356       +- 2.0372575      
0.16           1              0.5            159.00077       +- 0.99636833     
0.16           1              1              2133.1701       +- 1.1975621      
0.16           1              2              3789.4821       +- 1.4345017      
0.16           2              1              -10592.484      +- 0.9146346      
0.16           2              2              -10198.036      +- 1.0565643      

