#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.01           361146.11      12.282747      394415.54      13.517991      201292.53      6.9601781      220021.68      7.6595805      236021.5       8.3069482      125038.15      4.4788064      134262.55      4.8655991      
0.02           234039.32      8.1562737      256722.17      9.0383806      123509.79      4.4650593      135833.2       4.9592688      146335.03      5.4295205      71377.546      2.7981409      77136.668      3.0802457      
0.03           175094.06      6.2561323      192846.91      6.9777663      87834.821      3.3409366      97207.613      3.7446792      105181.33      4.1387664      47066.901      2.0727187      51252.999      2.3123372      
0.04           139376.24      5.1138687      154129.16      5.7403882      66407.602      2.6808415      74000.197      3.0325094      80450.433      3.3839403      32609.748      1.6687765      35857.623      1.8856286      
0.05           114876.24      4.3374865      127562.79      4.9002983      51823.462      2.2440482      58198.847      2.5617602      63608.374      2.8861652      22856.171      1.4184853      25468.894      1.621054       
0.06           96802.083      3.7707121      107957.91      4.2876885      41140.56       1.934945       46620.224      2.2287433      51264.508      2.5346449      15769.862      1.2548108      17919.398      1.4472115      
0.07           82810.285      3.3371706      92776.26       3.8195647      32925.507      1.7068829      37713.166      1.9828579      41766.65       2.2753139      10362.7        1.1446377      12157.397      1.3290122      
0.08           71600.215      2.9944922      80608.994      3.4498795      26385.391      1.533958       30619.556      1.7960109      34200.776      2.078173       6090.0904      1.069322       7603.2293      1.2468806      
0.09           62384.279      2.7170237      70602.935      3.1507487      21041.521      1.4004201      24821.297      1.6511409      28015.025      1.9250317      2624.3672      1.0174535      3908.1248      1.1889708      
0.1            54654.032      2.4882007      62207.253      2.9041638      16585.747      1.2960195      19984.844      1.5371755      22854.099      1.8041193      -244.73379     0.98167172     848.27025      1.1477223      
0.11           48064.714      2.2967836      55048.417      2.6979036      12809.675      1.2137259      15884.613      1.4465551      18477.698      1.7074349      -2658.9789     0.9570694      -1727.2402     1.1181342      
0.12           42373.265      2.134838       48863.065      2.5233405      9566.7625      1.1485139      12361.959      1.3739108      14716.818      1.6293297      -4717.7734     0.94030486     -3924.2242     1.0968143      
0.13           37402.816      1.9965783      43459.534      2.3741846      6750.6312      1.0966735      9301.709       1.3153103      11448.763      1.5656946      -6493.0786     0.92906912     -5819.2879     1.0814184      
0.14           33021.227      1.8776699      38694.627      2.2457259      4281.9945      1.0553984      6618.0138      1.2678038      8582.0694      1.5134703      -8038.3853     0.92174896     -7469.3773     1.0703019      
0.15           29127.57       1.774789       34458.955      2.1343562      2100.4288      1.0225262      4245.443       1.229137       6047.0274      1.4703352      -9394.3531     0.91720693     -8917.78       1.0622968      
