# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 60
             -8     0.55879904    0.090737785     0.55879904    0.090737785     0.55879904    0.090737785
           -7.9     0.80097074     0.10399309     0.80097074     0.10399309     0.80097074     0.10399309
           -7.8     0.75126677     0.10981437     0.75126677     0.10981437     0.75126677     0.10981437
           -7.7      1.0291068     0.14193722      1.0291068     0.14193722      1.0291068     0.14193722
           -7.6      1.1906588     0.12840886      1.1906588     0.12840886      1.1906588     0.12840886
           -7.5       1.262152     0.16522871       1.262152     0.16522871       1.262152     0.16522871
           -7.4       1.602394     0.15945075       1.602394     0.15945075       1.602394     0.15945075
           -7.3      1.8966933     0.17963518      1.8966933     0.17963518      1.8966933     0.17963518
           -7.2      2.5866928     0.19514932      2.5866928     0.19514932      2.5866928     0.19514932
           -7.1      2.9363876     0.22029308      2.9363876     0.22029308      2.9363876     0.22029308
             -7       3.664861     0.23592476       3.664861     0.23592476       3.664861     0.23592476
           -6.9       3.766262       0.262875       3.766262       0.262875       3.766262       0.262875
           -6.8      5.4710911     0.28823109      5.4710911     0.28823109      5.4710911     0.28823109
           -6.7      5.5349978     0.30723667      5.5349978     0.30723667      5.5349978     0.30723667
           -6.6      6.6711594      0.3326918      6.6711594      0.3326918      6.6711594      0.3326918
           -6.5      8.2188063     0.35053951      8.2188063     0.35053951      8.2188063     0.35053951
           -6.4      10.186395     0.42438533      10.186395     0.42438533      10.186395     0.42438533
           -6.3      10.782062     0.39996691      10.782062     0.39996691      10.782062     0.39996691
           -6.2       13.10411     0.47092731       13.10411     0.47092731       13.10411     0.47092731
           -6.1      15.593604     0.47905221      15.593604     0.47905221      15.593604     0.47905221
             -6      17.425388     0.50812963      17.425388     0.50812963      17.425388     0.50812963
           -5.9      20.437574     0.55018443      20.437574     0.55018443      20.437574     0.55018443
           -5.8      22.844353     0.57361241      22.844353     0.57361241      22.844353     0.57361241
           -5.7      25.882257     0.62623733      25.882257     0.62623733      25.882257     0.62623733
           -5.6      31.625508     0.68344017      31.625508     0.68344017      31.625508     0.68344017
           -5.5      34.651694       0.711028      34.651694       0.711028      34.651694       0.711028
           -5.4      39.150523     0.75469089      39.150523     0.75469089      39.150523     0.75469089
           -5.3       46.94008     0.82176274       46.94008     0.82176274       46.94008     0.82176274
           -5.2      51.450969     0.92069943      51.450969     0.92069943      51.450969     0.92069943
           -5.1      58.734502      0.9106507      58.734502      0.9106507      58.734502      0.9106507
             -5      66.657886     0.96381345      66.657886     0.96381345      66.657886     0.96381345
           -4.9      75.769974      1.0396812      75.769974      1.0396812      75.769974      1.0396812
           -4.8      84.650211       1.130204      84.650211       1.130204      84.650211       1.130204
           -4.7      93.279652      1.1507614      93.279652      1.1507614      93.279652      1.1507614
           -4.6      104.59199       1.195221      104.59199       1.195221      104.59199       1.195221
           -4.5      117.03599      1.2683487      117.03599      1.2683487      117.03599      1.2683487
           -4.4      130.90314      1.3872632      130.90314      1.3872632      130.90314      1.3872632
           -4.3      142.85315      1.3860603      142.85315      1.3860603      142.85315      1.3860603
           -4.2        160.328      1.4805444        160.328      1.4805444        160.328      1.4805444
           -4.1      178.85482      1.5776719      178.85482      1.5776719      178.85482      1.5776719
             -4      199.02995      1.6407228      199.02995      1.6407228      199.02995      1.6407228
           -3.9      218.05081      1.7041843      218.05081      1.7041843      218.05081      1.7041843
           -3.8      239.76708      1.7800356      239.76708      1.7800356      239.76708      1.7800356
           -3.7       259.6768      1.9758112       259.6768      1.9758112       259.6768      1.9758112
           -3.6      284.12104      1.9471882      284.12104      1.9471882      284.12104      1.9471882
           -3.5      310.55341      2.0382329      310.55341      2.0382329      310.55341      2.0382329
           -3.4      340.80606      2.1357128      340.80606      2.1357128      340.80606      2.1357128
           -3.3      372.21283      2.2120291      372.21283      2.2120291      372.21283      2.2120291
           -3.2      399.90912      2.3581899      399.90912      2.3581899      399.90912      2.3581899
           -3.1      433.70195      2.3762907      433.70195      2.3762907      433.70195      2.3762907
             -3      472.83247      2.5271998      472.83247      2.5271998      472.83247      2.5271998
           -2.9      502.23794      2.8017719      502.23794      2.8017719      502.23794      2.8017719
           -2.8      545.09747      2.6724611      545.09747      2.6724611      545.09747      2.6724611
           -2.7      580.88634      2.7856118      580.88634      2.7856118      580.88634      2.7856118
           -2.6      625.22103      2.8743141      625.22103      2.8743141      625.22103      2.8743141
           -2.5      663.60411      3.0668739      663.60411      3.0668739      663.60411      3.0668739
           -2.4      707.12152      3.0391869      707.12152      3.0391869      707.12152      3.0391869
           -2.3      755.76145      3.1567674      755.76145      3.1567674      755.76145      3.1567674
           -2.2      800.58833      3.3131634      800.58833      3.3131634      800.58833      3.3131634
           -2.1       841.4468      3.3062187       841.4468      3.3062187       841.4468      3.3062187
             -2      884.44467      3.3672662      884.44467      3.3672662      884.44467      3.3672662
           -1.9      936.42258      3.4753883      936.42258      3.4753883      936.42258      3.4753883
           -1.8      980.44576      3.6748871      980.44576      3.6748871      980.44576      3.6748871
           -1.7       1018.481      3.6165034       1018.481      3.6165034       1018.481      3.6165034
           -1.6      1063.8659      3.6942427      1063.8659      3.6942427      1063.8659      3.6942427
           -1.5       1108.497      3.8237516       1108.497      3.8237516       1108.497      3.8237516
           -1.4      1142.5321      3.8216969      1142.5321      3.8216969      1142.5321      3.8216969
           -1.3      1189.4817      3.8901149      1189.4817      3.8901149      1189.4817      3.8901149
           -1.2       1224.328      3.9608916       1224.328      3.9608916       1224.328      3.9608916
           -1.1      1249.6535      4.0216805      1249.6535      4.0216805      1249.6535      4.0216805
             -1      1284.0774      4.0255015      1284.0774      4.0255015      1284.0774      4.0255015
           -0.9      1317.3949      4.0838686      1317.3949      4.0838686      1317.3949      4.0838686
           -0.8      1342.8449      4.1183254      1342.8449      4.1183254      1342.8449      4.1183254
           -0.7      1364.6771      4.1440169      1364.6771      4.1440169      1364.6771      4.1440169
           -0.6      1375.9337      4.1642827      1375.9337      4.1642827      1375.9337      4.1642827
           -0.5      1393.6822      4.1840639      1393.6822      4.1840639      1393.6822      4.1840639
           -0.4      1372.7096       4.154539      1372.7096       4.154539      1372.7096       4.154539
           -0.3      1364.5725      4.1363232      1364.5725      4.1363232      1364.5725      4.1363232
           -0.2      1348.4526      4.1227044      1348.4526      4.1227044      1348.4526      4.1227044
           -0.1      1349.8871      4.1208791      1349.8871      4.1208791      1349.8871      4.1208791
              0      1347.6482      4.1265256      1347.6482      4.1265256      1347.6482      4.1265256
            0.1      1346.4052      4.1240806      1346.4052      4.1240806      1346.4052      4.1240806
            0.2      1353.4874      4.1767618      1353.4874      4.1767618      1353.4874      4.1767618
            0.3      1371.5911      4.1604198      1371.5911      4.1604198      1371.5911      4.1604198
            0.4      1387.5181      4.2021943      1387.5181      4.2021943      1387.5181      4.2021943
            0.5      1382.7624      4.1808949      1382.7624      4.1808949      1382.7624      4.1808949
            0.6       1363.106      4.1587625       1363.106      4.1587625       1363.106      4.1587625
            0.7      1347.2771        4.12532      1347.2771        4.12532      1347.2771        4.12532
            0.8      1319.6845      4.1154376      1319.6845      4.1154376      1319.6845      4.1154376
            0.9      1291.3137      4.0533669      1291.3137      4.0533669      1291.3137      4.0533669
              1      1251.8581      4.0039479      1251.8581      4.0039479      1251.8581      4.0039479
            1.1      1216.7278      3.9268006      1216.7278      3.9268006      1216.7278      3.9268006
            1.2      1183.3335       3.918381      1183.3335       3.918381      1183.3335       3.918381
            1.3      1147.9841      3.8712741      1147.9841      3.8712741      1147.9841      3.8712741
            1.4      1104.0761      3.7780359      1104.0761      3.7780359      1104.0761      3.7780359
            1.5      1062.9643       3.718515      1062.9643       3.718515      1062.9643       3.718515
            1.6      1016.8625      3.6242805      1016.8625      3.6242805      1016.8625      3.6242805
            1.7      984.46192      3.5673767      984.46192      3.5673767      984.46192      3.5673767
            1.8      931.50157      3.4645011      931.50157      3.4645011      931.50157      3.4645011
            1.9      897.42608      3.4028145      897.42608      3.4028145      897.42608      3.4028145
              2      846.37735       3.298854      846.37735       3.298854      846.37735       3.298854
            2.1      797.98018      3.2452184      797.98018      3.2452184      797.98018      3.2452184
            2.2      752.92867       3.144072      752.92867       3.144072      752.92867       3.144072
            2.3      710.12028      3.0707254      710.12028      3.0707254      710.12028      3.0707254
            2.4      671.62004      3.0956629      671.62004      3.0956629      671.62004      3.0956629
            2.5      625.32174      2.8586039      625.32174      2.8586039      625.32174      2.8586039
            2.6      583.15282      2.7623493      583.15282      2.7623493      583.15282      2.7623493
            2.7      549.29072      2.7749895      549.29072      2.7749895      549.29072      2.7749895
            2.8       504.1363      2.5947054       504.1363      2.5947054       504.1363      2.5947054
            2.9      470.45912      2.5392725      470.45912      2.5392725      470.45912      2.5392725
              3      433.41855      2.4020538      433.41855      2.4020538      433.41855      2.4020538
            3.1      402.32572      2.3393635      402.32572      2.3393635      402.32572      2.3393635
            3.2      370.49186      2.1983658      370.49186      2.1983658      370.49186      2.1983658
            3.3      340.42828      2.1266459      340.42828      2.1266459      340.42828      2.1266459
            3.4      311.67911      2.1060455      311.67911      2.1060455      311.67911      2.1060455
            3.5      284.26663      2.1018581      284.26663      2.1018581      284.26663      2.1018581
            3.6      260.36071      1.8561139      260.36071      1.8561139      260.36071      1.8561139
            3.7      238.13047      1.8097787      238.13047      1.8097787      238.13047      1.8097787
            3.8      217.63497      1.7473733      217.63497      1.7473733      217.63497      1.7473733
            3.9        194.887      1.6686289        194.887      1.6686289        194.887      1.6686289
              4      176.78534      1.5289756      176.78534      1.5289756      176.78534      1.5289756
            4.1      160.56623       1.495976      160.56623       1.495976      160.56623       1.495976
            4.2      145.07385      1.3943169      145.07385      1.3943169      145.07385      1.3943169
            4.3      132.92181      1.5053807      132.92181      1.5053807      132.92181      1.5053807
            4.4      119.82085      1.2736682      119.82085      1.2736682      119.82085      1.2736682
            4.5      104.59705      1.1822683      104.59705      1.1822683      104.59705      1.1822683
            4.6      94.459989      1.1203534      94.459989      1.1203534      94.459989      1.1203534
            4.7      83.112839      1.0800012      83.112839      1.0800012      83.112839      1.0800012
            4.8       73.31457      1.0047893       73.31457      1.0047893       73.31457      1.0047893
            4.9      67.207032     0.96110896      67.207032     0.96110896      67.207032     0.96110896
              5      58.263788     0.90576001      58.263788     0.90576001      58.263788     0.90576001
            5.1      51.054883     0.85023921      51.054883     0.85023921      51.054883     0.85023921
            5.2      45.761198      0.8044525      45.761198      0.8044525      45.761198      0.8044525
            5.3      39.577802     0.75359168      39.577802     0.75359168      39.577802     0.75359168
            5.4      34.302898     0.70021247      34.302898     0.70021247      34.302898     0.70021247
            5.5      29.385977     0.65261907      29.385977     0.65261907      29.385977     0.65261907
            5.6      27.036083     0.64117593      27.036083     0.64117593      27.036083     0.64117593
            5.7      22.939097     0.58147493      22.939097     0.58147493      22.939097     0.58147493
            5.8      20.356299     0.53887605      20.356299     0.53887605      20.356299     0.53887605
            5.9      17.127775     0.49836484      17.127775     0.49836484      17.127775     0.49836484
              6      15.161651     0.47824574      15.161651     0.47824574      15.161651     0.47824574
            6.1      12.716318     0.42238034      12.716318     0.42238034      12.716318     0.42238034
            6.2       11.53958     0.41490764       11.53958     0.41490764       11.53958     0.41490764
            6.3      9.9248499     0.38362638      9.9248499     0.38362638      9.9248499     0.38362638
            6.4      7.5280969      0.3514329      7.5280969      0.3514329      7.5280969      0.3514329
            6.5       6.834759     0.32563783       6.834759     0.32563783       6.834759     0.32563783
            6.6      5.9320321     0.31951386      5.9320321     0.31951386      5.9320321     0.31951386
            6.7       5.172096     0.27635182       5.172096     0.27635182       5.172096     0.27635182
            6.8      3.7318251     0.25386472      3.7318251     0.25386472      3.7318251     0.25386472
            6.9      3.4476827     0.23604419      3.4476827     0.23604419      3.4476827     0.23604419
              7      2.9671634     0.23980428      2.9671634     0.23980428      2.9671634     0.23980428
            7.1      2.4952973     0.19590031      2.4952973     0.19590031      2.4952973     0.19590031
            7.2      2.0164502     0.18699596      2.0164502     0.18699596      2.0164502     0.18699596
            7.3      1.4596483     0.15816674      1.4596483     0.15816674      1.4596483     0.15816674
            7.4      1.4484261     0.15713268      1.4484261     0.15713268      1.4484261     0.15713268
            7.5      1.2400025     0.15462773      1.2400025     0.15462773      1.2400025     0.15462773
            7.6     0.62003498     0.11453448     0.62003498     0.11453448     0.62003498     0.11453448
            7.7     0.62900391     0.11234286     0.62900391     0.11234286     0.62900391     0.11234286
            7.8     0.58955707     0.10898977     0.58955707     0.10898977     0.58955707     0.10898977
            7.9     0.51584865    0.094521734     0.51584865    0.094521734     0.51584865    0.094521734
              8     0.51584865    0.094521734     0.51584865    0.094521734     0.51584865    0.094521734
