#  pt_bb-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       2.386608    0.034220519       2.386608    0.034220519       2.386608    0.034220519
              5      5.6634083    0.041142996      5.6634083    0.041142996      5.6634083    0.041142996
             10      7.0030387    0.046354176      7.0030387    0.046354176      7.0030387    0.046354176
             15      6.9331232    0.046159339      6.9331232    0.046159339      6.9331232    0.046159339
             20      6.5767598    0.045810247      6.5767598    0.045810247      6.5767598    0.045810247
             25      5.9373706    0.043638345      5.9373706    0.043638345      5.9373706    0.043638345
             30      5.4112692    0.038789316      5.4112692    0.038789316      5.4112692    0.038789316
             35      4.8825258    0.038720883      4.8825258    0.038720883      4.8825258    0.038720883
             40      4.4552326    0.038275133      4.4552326    0.038275133      4.4552326    0.038275133
             45      3.9758697     0.03290119      3.9758697     0.03290119      3.9758697     0.03290119
             50       3.671845     0.03249686       3.671845     0.03249686       3.671845     0.03249686
             55      3.3245346    0.030677818      3.3245346    0.030677818      3.3245346    0.030677818
             60      3.0611176    0.028556296      3.0611176    0.028556296      3.0611176    0.028556296
             65      2.8504409    0.028034715      2.8504409    0.028034715      2.8504409    0.028034715
             70       2.662944    0.028090442       2.662944    0.028090442       2.662944    0.028090442
             75      2.4733679    0.030625546      2.4733679    0.030625546      2.4733679    0.030625546
             80      2.2890725    0.025699632      2.2890725    0.025699632      2.2890725    0.025699632
             85      2.1468518    0.024150984      2.1468518    0.024150984      2.1468518    0.024150984
             90      2.0334278     0.02416476      2.0334278     0.02416476      2.0334278     0.02416476
             95      1.8711119    0.023012676      1.8711119    0.023012676      1.8711119    0.023012676
            100       1.782226    0.022476156       1.782226    0.022476156       1.782226    0.022476156
            105      1.6701686     0.02106984      1.6701686     0.02106984      1.6701686     0.02106984
            110      1.5736711    0.020301908      1.5736711    0.020301908      1.5736711    0.020301908
            115      1.5367974    0.019920141      1.5367974    0.019920141      1.5367974    0.019920141
            120       1.467546    0.020092495       1.467546    0.020092495       1.467546    0.020092495
            125      1.4256331     0.01978273      1.4256331     0.01978273      1.4256331     0.01978273
            130      1.3717313    0.019286629      1.3717313    0.019286629      1.3717313    0.019286629
            135      1.2744865    0.018563052      1.2744865    0.018563052      1.2744865    0.018563052
            140      1.2234094    0.018624876      1.2234094    0.018624876      1.2234094    0.018624876
            145      1.1800368    0.017423839      1.1800368    0.017423839      1.1800368    0.017423839
            150      1.1617428    0.017622551      1.1617428    0.017622551      1.1617428    0.017622551
            155      1.1061993    0.018861735      1.1061993    0.018861735      1.1061993    0.018861735
            160      1.0453822    0.016478523      1.0453822    0.016478523      1.0453822    0.016478523
            165      1.0244256    0.016948115      1.0244256    0.016948115      1.0244256    0.016948115
            170      1.0134235    0.023200249      1.0134235    0.023200249      1.0134235    0.023200249
            175     0.96062651    0.015957045     0.96062651    0.015957045     0.96062651    0.015957045
            180     0.95157308    0.016139892     0.95157308    0.016139892     0.95157308    0.016139892
            185     0.91658782     0.01591196     0.91658782     0.01591196     0.91658782     0.01591196
            190     0.86704044    0.015247913     0.86704044    0.015247913     0.86704044    0.015247913
            195     0.84231358    0.014973746     0.84231358    0.014973746     0.84231358    0.014973746
            200     0.84601796     0.01521252     0.84601796     0.01521252     0.84601796     0.01521252
            205     0.82348786    0.014872415     0.82348786    0.014872415     0.82348786    0.014872415
            210     0.78366276    0.014433129     0.78366276    0.014433129     0.78366276    0.014433129
            215     0.77820246    0.014341764     0.77820246    0.014341764     0.77820246    0.014341764
            220     0.70870741     0.01367488     0.70870741     0.01367488     0.70870741     0.01367488
            225     0.68748646    0.013576418     0.68748646    0.013576418     0.68748646    0.013576418
            230     0.69609394    0.016369988     0.69609394    0.016369988     0.69609394    0.016369988
            235     0.66845207    0.013479279     0.66845207    0.013479279     0.66845207    0.013479279
            240     0.62409035    0.012822973     0.62409035    0.012822973     0.62409035    0.012822973
            245      0.6367697    0.013262759      0.6367697    0.013262759      0.6367697    0.013262759
            250      0.5779881    0.012375691      0.5779881    0.012375691      0.5779881    0.012375691
            255     0.55078122    0.012335584     0.55078122    0.012335584     0.55078122    0.012335584
            260     0.55094927    0.012535005     0.55094927    0.012535005     0.55094927    0.012535005
            265     0.52766623    0.011897718     0.52766623    0.011897718     0.52766623    0.011897718
            270      0.4880077    0.011629134      0.4880077    0.011629134      0.4880077    0.011629134
            275     0.47736406    0.012777211     0.47736406    0.012777211     0.47736406    0.012777211
            280     0.45843413    0.011475471     0.45843413    0.011475471     0.45843413    0.011475471
            285     0.42271906    0.010893237     0.42271906    0.010893237     0.42271906    0.010893237
            290     0.40884135     0.01102638     0.40884135     0.01102638     0.40884135     0.01102638
            295      0.4155567    0.010566744      0.4155567    0.010566744      0.4155567    0.010566744
            300     0.38440278    0.010501564     0.38440278    0.010501564     0.38440278    0.010501564
            305     0.35994971   0.0099104515     0.35994971   0.0099104515     0.35994971   0.0099104515
            310     0.32571053   0.0099235361     0.32571053   0.0099235361     0.32571053   0.0099235361
            315     0.33609345    0.010467946     0.33609345    0.010467946     0.33609345    0.010467946
            320     0.30984883   0.0092058904     0.30984883   0.0092058904     0.30984883   0.0092058904
            325     0.29180327   0.0091833009     0.29180327   0.0091833009     0.29180327   0.0091833009
            330     0.27639341   0.0091392827     0.27639341   0.0091392827     0.27639341   0.0091392827
            335     0.26020834   0.0085999884     0.26020834   0.0085999884     0.26020834   0.0085999884
            340     0.26789454   0.0089082296     0.26789454   0.0089082296     0.26789454   0.0089082296
            345     0.23766409   0.0082672769     0.23766409   0.0082672769     0.23766409   0.0082672769
            350     0.23801884   0.0081695114     0.23801884   0.0081695114     0.23801884   0.0081695114
            355     0.22832883   0.0083687359     0.22832883   0.0083687359     0.22832883   0.0083687359
            360     0.21060735   0.0082497556     0.21060735   0.0082497556     0.21060735   0.0082497556
            365     0.19393951   0.0072455149     0.19393951   0.0072455149     0.19393951   0.0072455149
            370     0.19498381   0.0079549859     0.19498381   0.0079549859     0.19498381   0.0079549859
            375     0.18009171   0.0073388978     0.18009171   0.0073388978     0.18009171   0.0073388978
            380      0.1800724   0.0070213765      0.1800724   0.0070213765      0.1800724   0.0070213765
            385     0.17037762   0.0067723114     0.17037762   0.0067723114     0.17037762   0.0067723114
            390     0.14994471   0.0063967841     0.14994471   0.0063967841     0.14994471   0.0063967841
            395     0.15194227   0.0065176468     0.15194227   0.0065176468     0.15194227   0.0065176468
            400     0.15448284   0.0066014303     0.15448284   0.0066014303     0.15448284   0.0066014303
            405     0.13824541   0.0064236487     0.13824541   0.0064236487     0.13824541   0.0064236487
            410     0.13200179   0.0062050021     0.13200179   0.0062050021     0.13200179   0.0062050021
            415     0.13064527   0.0062909309     0.13064527   0.0062909309     0.13064527   0.0062909309
            420     0.12137211    0.005737349     0.12137211    0.005737349     0.12137211    0.005737349
            425     0.11117198   0.0057750336     0.11117198   0.0057750336     0.11117198   0.0057750336
            430     0.10217676   0.0056482837     0.10217676   0.0056482837     0.10217676   0.0056482837
            435      0.1144826    0.012470427      0.1144826    0.012470427      0.1144826    0.012470427
            440    0.088652293   0.0050354888    0.088652293   0.0050354888    0.088652293   0.0050354888
            445     0.09613689   0.0057574388     0.09613689   0.0057574388     0.09613689   0.0057574388
            450     0.09060919   0.0057509353     0.09060919   0.0057509353     0.09060919   0.0057509353
            455    0.089664846    0.010507436    0.089664846    0.010507436    0.089664846    0.010507436
            460    0.084825463   0.0049617518    0.084825463   0.0049617518    0.084825463   0.0049617518
            465     0.07928732   0.0048316871     0.07928732   0.0048316871     0.07928732   0.0048316871
            470     0.07594732   0.0045366692     0.07594732   0.0045366692     0.07594732   0.0045366692
            475    0.071088789   0.0044039689    0.071088789   0.0044039689    0.071088789   0.0044039689
            480    0.066663046   0.0042260907    0.066663046   0.0042260907    0.066663046   0.0042260907
            485    0.070196566   0.0076590336    0.070196566   0.0076590336    0.070196566   0.0076590336
            490    0.060434811   0.0040420884    0.060434811   0.0040420884    0.060434811   0.0040420884
            495    0.059713685   0.0041945392    0.059713685   0.0041945392    0.059713685   0.0041945392
            500    0.057282277   0.0040972481    0.057282277   0.0040972481    0.057282277   0.0040972481
            505    0.051838633   0.0039125537    0.051838633   0.0039125537    0.051838633   0.0039125537
            510    0.053025291   0.0043434158    0.053025291   0.0043434158    0.053025291   0.0043434158
            515    0.045051587   0.0037671879    0.045051587   0.0037671879    0.045051587   0.0037671879
            520    0.046971498   0.0036932242    0.046971498   0.0036932242    0.046971498   0.0036932242
            525    0.046055695   0.0034616287    0.046055695   0.0034616287    0.046055695   0.0034616287
            530    0.039628585   0.0033451295    0.039628585   0.0033451295    0.039628585   0.0033451295
            535    0.040382964   0.0035894633    0.040382964   0.0035894633    0.040382964   0.0035894633
            540     0.03853787   0.0032938695     0.03853787   0.0032938695     0.03853787   0.0032938695
            545    0.045792757   0.0042820516    0.045792757   0.0042820516    0.045792757   0.0042820516
            550    0.041127453   0.0043089003    0.041127453   0.0043089003    0.041127453   0.0043089003
            555    0.032861762    0.003133393    0.032861762    0.003133393    0.032861762    0.003133393
            560    0.031355816     0.00318772    0.031355816     0.00318772    0.031355816     0.00318772
            565     0.03082007   0.0036494778     0.03082007   0.0036494778     0.03082007   0.0036494778
            570    0.028276846   0.0030235509    0.028276846   0.0030235509    0.028276846   0.0030235509
            575    0.025213978   0.0028574446    0.025213978   0.0028574446    0.025213978   0.0028574446
            580    0.028283434   0.0032680489    0.028283434   0.0032680489    0.028283434   0.0032680489
            585    0.027911237   0.0027989567    0.027911237   0.0027989567    0.027911237   0.0027989567
            590    0.024697088   0.0026195636    0.024697088   0.0026195636    0.024697088   0.0026195636
            595    0.025072172    0.002768094    0.025072172    0.002768094    0.025072172    0.002768094
            600    0.021432375   0.0026178663    0.021432375   0.0026178663    0.021432375   0.0026178663
            605    0.022166614   0.0026873795    0.022166614   0.0026873795    0.022166614   0.0026873795
            610    0.023492458   0.0027187003    0.023492458   0.0027187003    0.023492458   0.0027187003
            615    0.021710652   0.0033640329    0.021710652   0.0033640329    0.021710652   0.0033640329
            620    0.018876127   0.0023044961    0.018876127   0.0023044961    0.018876127   0.0023044961
            625    0.019118741   0.0023162232    0.019118741   0.0023162232    0.019118741   0.0023162232
            630    0.018730321   0.0024767371    0.018730321   0.0024767371    0.018730321   0.0024767371
            635    0.017080076    0.002239971    0.017080076    0.002239971    0.017080076    0.002239971
            640    0.017868032   0.0023056113    0.017868032   0.0023056113    0.017868032   0.0023056113
            645    0.018474983   0.0025377349    0.018474983   0.0025377349    0.018474983   0.0025377349
            650    0.017104808   0.0022833236    0.017104808   0.0022833236    0.017104808   0.0022833236
            655    0.014352496     0.00220259    0.014352496     0.00220259    0.014352496     0.00220259
            660    0.011871358   0.0018941374    0.011871358   0.0018941374    0.011871358   0.0018941374
            665    0.012023898   0.0020403902    0.012023898   0.0020403902    0.012023898   0.0020403902
            670   0.0096147982   0.0018553497   0.0096147982   0.0018553497   0.0096147982   0.0018553497
            675    0.011970837   0.0020247637    0.011970837   0.0020247637    0.011970837   0.0020247637
            680     0.01082477   0.0018518643     0.01082477   0.0018518643     0.01082477   0.0018518643
            685    0.012902404   0.0019539123    0.012902404   0.0019539123    0.012902404   0.0019539123
            690    0.010733609   0.0017698768    0.010733609   0.0017698768    0.010733609   0.0017698768
            695    0.012758518   0.0024983028    0.012758518   0.0024983028    0.012758518   0.0024983028
            700    0.012384235   0.0038568714    0.012384235   0.0038568714    0.012384235   0.0038568714
            705    0.010485393   0.0018481445    0.010485393   0.0018481445    0.010485393   0.0018481445
            710    0.010131351   0.0016945044    0.010131351   0.0016945044    0.010131351   0.0016945044
            715    0.007912865   0.0014791204    0.007912865   0.0014791204    0.007912865   0.0014791204
            720   0.0096014563   0.0018225297   0.0096014563   0.0018225297   0.0096014563   0.0018225297
            725    0.011707485   0.0017736357    0.011707485   0.0017736357    0.011707485   0.0017736357
            730   0.0084653228   0.0015924278   0.0084653228   0.0015924278   0.0084653228   0.0015924278
            735    0.008882035   0.0016456217    0.008882035   0.0016456217    0.008882035   0.0016456217
            740    0.009141221   0.0016463116    0.009141221   0.0016463116    0.009141221   0.0016463116
            745   0.0084541304   0.0014210641   0.0084541304   0.0014210641   0.0084541304   0.0014210641
            750   0.0072076057    0.001552367   0.0072076057    0.001552367   0.0072076057    0.001552367
            755    0.008672954   0.0015301935    0.008672954   0.0015301935    0.008672954   0.0015301935
            760   0.0062492719   0.0014651739   0.0062492719   0.0014651739   0.0062492719   0.0014651739
            765   0.0071000255   0.0014138978   0.0071000255   0.0014138978   0.0071000255   0.0014138978
            770   0.0062153832    0.001294442   0.0062153832    0.001294442   0.0062153832    0.001294442
            775   0.0027806169  0.00097691488   0.0027806169  0.00097691488   0.0027806169  0.00097691488
            780   0.0080296344   0.0014140281   0.0080296344   0.0014140281   0.0080296344   0.0014140281
            785   0.0064216725   0.0013791467   0.0064216725   0.0013791467   0.0064216725   0.0013791467
            790   0.0045931002    0.001301909   0.0045931002    0.001301909   0.0045931002    0.001301909
            795   0.0049956885   0.0011852134   0.0049956885   0.0011852134   0.0049956885   0.0011852134
            800   0.0038746964   0.0010415173   0.0038746964   0.0010415173   0.0038746964   0.0010415173
            805   0.0024807441   0.0009845735   0.0024807441   0.0009845735   0.0024807441   0.0009845735
            810   0.0035473196   0.0011857743   0.0035473196   0.0011857743   0.0035473196   0.0011857743
            815   0.0032933228   0.0011901858   0.0032933228   0.0011901858   0.0032933228   0.0011901858
            820   0.0040650557   0.0010731836   0.0040650557   0.0010731836   0.0040650557   0.0010731836
            825   0.0058685406   0.0016571054   0.0058685406   0.0016571054   0.0058685406   0.0016571054
            830   0.0036633578   0.0011915305   0.0036633578   0.0011915305   0.0036633578   0.0011915305
            835   0.0039416407   0.0010469653   0.0039416407   0.0010469653   0.0039416407   0.0010469653
            840    0.003643981   0.0010235127    0.003643981   0.0010235127    0.003643981   0.0010235127
            845   0.0031858697   0.0010318008   0.0031858697   0.0010318008   0.0031858697   0.0010318008
            850   0.0034306709    0.000999439   0.0034306709    0.000999439   0.0034306709    0.000999439
            855   0.0031872624   0.0010010147   0.0031872624   0.0010010147   0.0031872624   0.0010010147
            860   0.0026688776  0.00083574853   0.0026688776  0.00083574853   0.0026688776  0.00083574853
            865   0.0029791924  0.00090194397   0.0029791924  0.00090194397   0.0029791924  0.00090194397
            870   0.0028254881  0.00089410446   0.0028254881  0.00089410446   0.0028254881  0.00089410446
            875   0.0019257997  0.00064721404   0.0019257997  0.00064721404   0.0019257997  0.00064721404
            880  0.00098649286  0.00067429292  0.00098649286  0.00067429292  0.00098649286  0.00067429292
            885   0.0023796757   0.0009915008   0.0023796757   0.0009915008   0.0023796757   0.0009915008
            890   0.0034799619    0.001072555   0.0034799619    0.001072555   0.0034799619    0.001072555
            895   0.0031391225  0.00091558093   0.0031391225  0.00091558093   0.0031391225  0.00091558093
            900   0.0030544737  0.00098571025   0.0030544737  0.00098571025   0.0030544737  0.00098571025
            905   0.0025810429   0.0012174641   0.0025810429   0.0012174641   0.0025810429   0.0012174641
            910   0.0029341876  0.00083949858   0.0029341876  0.00083949858   0.0029341876  0.00083949858
            915   0.0035708045  0.00092916899   0.0035708045  0.00092916899   0.0035708045  0.00092916899
            920   0.0012835358  0.00052911284   0.0012835358  0.00052911284   0.0012835358  0.00052911284
            925   0.0014296407  0.00081110454   0.0014296407  0.00081110454   0.0014296407  0.00081110454
            930   0.0012550524   0.0008128197   0.0012550524   0.0008128197   0.0012550524   0.0008128197
            935   0.0027661304  0.00084229019   0.0027661304  0.00084229019   0.0027661304  0.00084229019
            940    0.001774283    0.000708719    0.001774283    0.000708719    0.001774283    0.000708719
            945  0.00050380922   0.0004426633  0.00050380922   0.0004426633  0.00050380922   0.0004426633
            950   0.0011922608  0.00065836229   0.0011922608  0.00065836229   0.0011922608  0.00065836229
            955   0.0023560001   0.0011401568   0.0023560001   0.0011401568   0.0023560001   0.0011401568
            960  0.00057132587  0.00069570147  0.00057132587  0.00069570147  0.00057132587  0.00069570147
            965   0.0014564325  0.00059555507   0.0014564325  0.00059555507   0.0014564325  0.00059555507
            970  0.00069503335  0.00060771684  0.00069503335  0.00060771684  0.00069503335  0.00060771684
            975   0.0024827853  0.00075238624   0.0024827853  0.00075238624   0.0024827853  0.00075238624
            980   0.0019529539  0.00065665111   0.0019529539  0.00065665111   0.0019529539  0.00065665111
            985   0.0013596757  0.00055816757   0.0013596757  0.00055816757   0.0013596757  0.00055816757
            990   0.0016679428  0.00069126366   0.0016679428  0.00069126366   0.0016679428  0.00069126366
            995    0.001275504  0.00062954473    0.001275504  0.00062954473    0.001275504  0.00062954473
           1000    0.001275504  0.00062954473    0.001275504  0.00062954473    0.001275504  0.00062954473
