#pt_bb-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
            845   0.0019189762  0.00084383206   0.0019189762  0.00084383206   0.0019189762  0.00084383206
            850   0.0018833196   0.0008330318   0.0018833196   0.0008330318   0.0018833196   0.0008330318
            855   0.0022067981  0.00081800724   0.0022067981  0.00081800724   0.0022067981  0.00081800724
            860   0.0016444897   0.0006954624   0.0016444897   0.0006954624   0.0016444897   0.0006954624
            865  0.00098815266  0.00060508095  0.00098815266  0.00060508095  0.00098815266  0.00060508095
            870    0.001739434  0.00074630504    0.001739434  0.00074630504    0.001739434  0.00074630504
            875   0.0011518474  0.00051788452   0.0011518474  0.00051788452   0.0011518474  0.00051788452
            880  0.00099566299  0.00061038396  0.00099566299  0.00061038396  0.00099566299  0.00061038396
            885   0.0015681908  0.00090437611   0.0015681908  0.00090437611   0.0015681908  0.00090437611
            890  0.00072048332  0.00065041668  0.00072048332  0.00065041668  0.00072048332  0.00065041668
            895   0.0014701113   0.0006966892   0.0014701113   0.0006966892   0.0014701113   0.0006966892
            900   0.0025213863  0.00088245496   0.0025213863  0.00088245496   0.0025213863  0.00088245496
            905   0.0015103656   0.0011188528   0.0015103656   0.0011188528   0.0015103656   0.0011188528
            910  0.00098713517  0.00049365068  0.00098713517  0.00049365068  0.00098713517  0.00049365068
            915   0.0025424992  0.00080579194   0.0025424992  0.00080579194   0.0025424992  0.00080579194
            920  0.00087530049  0.00044253987  0.00087530049  0.00044253987  0.00087530049  0.00044253987
            925  0.00051521143  0.00060581305  0.00051521143  0.00060581305  0.00051521143  0.00060581305
            930   0.0002028871  0.00066108605   0.0002028871  0.00066108605   0.0002028871  0.00066108605
            935   0.0017031097  0.00064424418   0.0017031097  0.00064424418   0.0017031097  0.00064424418
            940  0.00074256919  0.00042873614  0.00074256919  0.00042873614  0.00074256919  0.00042873614
            945  0.00049955485  0.00035322096  0.00049955485  0.00035322096  0.00049955485  0.00035322096
            950  0.00078680448  0.00059225993  0.00078680448  0.00059225993  0.00078680448  0.00059225993
            955  0.00068811449  0.00039975837  0.00068811449  0.00039975837  0.00068811449  0.00039975837
            960 -2.0400639e-05  0.00048962955 -2.0400639e-05  0.00048962955 -2.0400639e-05  0.00048962955
            965   0.0012083816  0.00054144507   0.0012083816  0.00054144507   0.0012083816  0.00054144507
            970  0.00024485849  0.00042975612  0.00024485849  0.00042975612  0.00024485849  0.00042975612
            975  0.00099127503  0.00049563746  0.00099127503  0.00049563746  0.00099127503  0.00049563746
            980  0.00049910968   0.0003529066  0.00049910968   0.0003529066  0.00049910968   0.0003529066
            985  0.00049944675  0.00035314453  0.00049944675  0.00035314453  0.00049944675  0.00035314453
            990  0.00024952623  0.00043244223  0.00024952623  0.00043244223  0.00024952623  0.00043244223
            995  0.00047596185   0.0003369741  0.00047596185   0.0003369741  0.00047596185   0.0003369741
           1000  0.00047596185   0.0003369741  0.00047596185   0.0003369741  0.00047596185   0.0003369741
