# pt_bb-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      417.76683     0.36520746      417.76683     0.36520746      417.76683     0.36520746
              5      879.52925     0.50189006      879.52925     0.50189006      879.52925     0.50189006
             10      875.02694     0.48656654      875.02694     0.48656654      875.02694     0.48656654
             15      717.01393     0.43169469      717.01393     0.43169469      717.01393     0.43169469
             20      557.12433     0.37670868      557.12433     0.37670868      557.12433     0.37670868
             25       427.6218     0.32813274       427.6218     0.32813274       427.6218     0.32813274
             30      330.31867      0.2864477      330.31867      0.2864477      330.31867      0.2864477
             35      257.38084     0.25221953      257.38084     0.25221953      257.38084     0.25221953
             40       203.1431     0.22377186       203.1431     0.22377186       203.1431     0.22377186
             45      161.95253     0.19885863      161.95253     0.19885863      161.95253     0.19885863
             50      130.59003     0.17795313      130.59003     0.17795313      130.59003     0.17795313
             55      106.74903     0.16037542      106.74903     0.16037542      106.74903     0.16037542
             60       87.37358     0.14491972       87.37358     0.14491972       87.37358     0.14491972
             65      72.477631     0.13232546      72.477631     0.13232546      72.477631     0.13232546
             70      60.629588     0.12061507      60.629588     0.12061507      60.629588     0.12061507
             75      51.227405     0.11239792      51.227405     0.11239792      51.227405     0.11239792
             80       43.37035     0.10197298       43.37035     0.10197298       43.37035     0.10197298
             85      36.993528    0.093884355      36.993528    0.093884355      36.993528    0.093884355
             90      31.703245    0.087381085      31.703245    0.087381085      31.703245    0.087381085
             95      27.491178    0.081046944      27.491178    0.081046944      27.491178    0.081046944
            100      23.730225    0.075222353      23.730225    0.075222353      23.730225    0.075222353
            105      20.706259    0.070563928      20.706259    0.070563928      20.706259    0.070563928
            110      17.970346    0.065707366      17.970346    0.065707366      17.970346    0.065707366
            115      15.870949    0.061605432      15.870949    0.061605432      15.870949    0.061605432
            120      13.915775    0.057631317      13.915775    0.057631317      13.915775    0.057631317
            125      12.306756    0.054503962      12.306756    0.054503962      12.306756    0.054503962
            130      10.952646    0.051094722      10.952646    0.051094722      10.952646    0.051094722
            135      9.6377542    0.048131046      9.6377542    0.048131046      9.6377542    0.048131046
            140      8.5233741    0.045526228      8.5233741    0.045526228      8.5233741    0.045526228
            145      7.6203382    0.043063688      7.6203382    0.043063688      7.6203382    0.043063688
            150      6.8768936    0.040908779      6.8768936    0.040908779      6.8768936    0.040908779
            155      6.1190608    0.038866753      6.1190608    0.038866753      6.1190608    0.038866753
            160       5.506878    0.036749357       5.506878    0.036749357       5.506878    0.036749357
            165      4.9452731    0.034806218      4.9452731    0.034806218      4.9452731    0.034806218
            170      4.4784804    0.037370624      4.4784804    0.037370624      4.4784804    0.037370624
            175      3.9964276    0.031454824      3.9964276    0.031454824      3.9964276    0.031454824
            180      3.6560698    0.029864144      3.6560698    0.029864144      3.6560698    0.029864144
            185      3.3020326     0.02882192      3.3020326     0.02882192      3.3020326     0.02882192
            190      2.9992361    0.029794554      2.9992361    0.029794554      2.9992361    0.029794554
            195      2.6910539    0.025731988      2.6910539    0.025731988      2.6910539    0.025731988
            200      2.4917736    0.024746782      2.4917736    0.024746782      2.4917736    0.024746782
            205      2.2432939    0.023486876      2.2432939    0.023486876      2.2432939    0.023486876
            210      2.0491421    0.022581938      2.0491421    0.022581938      2.0491421    0.022581938
            215      1.8674537    0.021525769      1.8674537    0.021525769      1.8674537    0.021525769
            220      1.7095074    0.021099339      1.7095074    0.021099339      1.7095074    0.021099339
            225      1.5688741    0.019772593      1.5688741    0.019772593      1.5688741    0.019772593
            230      1.4539738    0.020991611      1.4539738    0.020991611      1.4539738    0.020991611
            235      1.3633874    0.018677733      1.3633874    0.018677733      1.3633874    0.018677733
            240      1.2250745    0.017430879      1.2250745    0.017430879      1.2250745    0.017430879
            245      1.1501573     0.01713048      1.1501573     0.01713048      1.1501573     0.01713048
            250      1.0193001    0.016039283      1.0193001    0.016039283      1.0193001    0.016039283
            255     0.93620564    0.015470287     0.93620564    0.015470287     0.93620564    0.015470287
            260     0.89361873    0.015947573     0.89361873    0.015947573     0.89361873    0.015947573
            265     0.81162189    0.014488969     0.81162189    0.014488969     0.81162189    0.014488969
            270     0.74268251    0.013957824     0.74268251    0.013957824     0.74268251    0.013957824
            275     0.70160846    0.013408257     0.70160846    0.013408257     0.70160846    0.013408257
            280     0.64450854    0.013208534     0.64450854    0.013208534     0.64450854    0.013208534
            285     0.58966696    0.012393995     0.58966696    0.012393995     0.58966696    0.012393995
            290      0.5440488    0.012257782      0.5440488    0.012257782      0.5440488    0.012257782
            295     0.53184326    0.011922716     0.53184326    0.011922716     0.53184326    0.011922716
            300     0.48742268    0.011301582     0.48742268    0.011301582     0.48742268    0.011301582
            305      0.4279674    0.010679145      0.4279674    0.010679145      0.4279674    0.010679145
            310     0.39669761    0.010690068     0.39669761    0.010690068     0.39669761    0.010690068
            315     0.37565992    0.010551135     0.37565992    0.010551135     0.37565992    0.010551135
            320     0.34078768   0.0094500103     0.34078768   0.0094500103     0.34078768   0.0094500103
            325     0.32486545   0.0094902507     0.32486545   0.0094902507     0.32486545   0.0094902507
            330      0.2966477   0.0093096281      0.2966477   0.0093096281      0.2966477   0.0093096281
            335     0.26837786   0.0085433357     0.26837786   0.0085433357     0.26837786   0.0085433357
            340     0.25066849   0.0082286509     0.25066849   0.0082286509     0.25066849   0.0082286509
            345     0.22712247   0.0079828821     0.22712247   0.0079828821     0.22712247   0.0079828821
            350     0.22028015    0.007813869     0.22028015    0.007813869     0.22028015    0.007813869
            355     0.20356565   0.0076038839     0.20356565   0.0076038839     0.20356565   0.0076038839
            360     0.19558897    0.007863543     0.19558897    0.007863543     0.19558897    0.007863543
            365     0.17483805   0.0068442112     0.17483805   0.0068442112     0.17483805   0.0068442112
            370     0.17005909   0.0071255965     0.17005909   0.0071255965     0.17005909   0.0071255965
            375      0.1560532   0.0067725033      0.1560532   0.0067725033      0.1560532   0.0067725033
            380     0.14587503   0.0062748663     0.14587503   0.0062748663     0.14587503   0.0062748663
            385     0.14237127   0.0061965692     0.14237127   0.0061965692     0.14237127   0.0061965692
            390     0.12422879    0.005908864     0.12422879    0.005908864     0.12422879    0.005908864
            395     0.11978636   0.0059395562     0.11978636   0.0059395562     0.11978636   0.0059395562
            400      0.1149017    0.005822676      0.1149017    0.005822676      0.1149017    0.005822676
            405     0.10839528   0.0057662552     0.10839528   0.0057662552     0.10839528   0.0057662552
            410    0.098615269   0.0054847454    0.098615269   0.0054847454    0.098615269   0.0054847454
            415    0.092198837   0.0052565702    0.092198837   0.0052565702    0.092198837   0.0052565702
            420    0.090872712   0.0049700774    0.090872712   0.0049700774    0.090872712   0.0049700774
            425    0.081388929   0.0049909029    0.081388929   0.0049909029    0.081388929   0.0049909029
            430    0.076928146   0.0049843762    0.076928146   0.0049843762    0.076928146   0.0049843762
            435    0.083171638    0.012146921    0.083171638    0.012146921    0.083171638    0.012146921
            440     0.06322138   0.0043503478     0.06322138   0.0043503478     0.06322138   0.0043503478
            445    0.063223027    0.004426414    0.063223027    0.004426414    0.063223027    0.004426414
            450    0.059614442   0.0042073614    0.059614442   0.0042073614    0.059614442   0.0042073614
            455    0.052836757   0.0040953399    0.052836757   0.0040953399    0.052836757   0.0040953399
            460    0.057626544   0.0042475302    0.057626544   0.0042475302    0.057626544   0.0042475302
            465    0.047415358    0.003857638    0.047415358    0.003857638    0.047415358    0.003857638
            470    0.049134773    0.003718626    0.049134773    0.003718626    0.049134773    0.003718626
            475    0.045735104   0.0036174591    0.045735104   0.0036174591    0.045735104   0.0036174591
            480    0.039133628   0.0033264231    0.039133628   0.0033264231    0.039133628   0.0033264231
            485    0.042972325   0.0069748701    0.042972325   0.0069748701    0.042972325   0.0069748701
            490    0.036643237   0.0032250865    0.036643237   0.0032250865    0.036643237   0.0032250865
            495    0.033336725   0.0033032372    0.033336725   0.0033032372    0.033336725   0.0033032372
            500    0.035997991   0.0032147671    0.035997991   0.0032147671    0.035997991   0.0032147671
            505    0.032765832   0.0031364485    0.032765832   0.0031364485    0.032765832   0.0031364485
            510    0.029693698   0.0035639286    0.029693698   0.0035639286    0.029693698   0.0035639286
            515     0.02593808   0.0029761684     0.02593808   0.0029761684     0.02593808   0.0029761684
            520    0.026073177   0.0028236508    0.026073177   0.0028236508    0.026073177   0.0028236508
            525     0.02299415   0.0025898773     0.02299415   0.0025898773     0.02299415   0.0025898773
            530    0.023616325   0.0026812392    0.023616325   0.0026812392    0.023616325   0.0026812392
            535    0.020935008   0.0027476271    0.020935008   0.0027476271    0.020935008   0.0027476271
            540    0.022394766   0.0025732002    0.022394766   0.0025732002    0.022394766   0.0025732002
            545    0.022556992   0.0025356754    0.022556992   0.0025356754    0.022556992   0.0025356754
            550    0.019162862   0.0025071085    0.019162862   0.0025071085    0.019162862   0.0025071085
