# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 20
             -8      3.9033365     0.26286102      3.9033365     0.26286102      3.9033365     0.26286102
           -7.9      5.0081078     0.29082106      5.0081078     0.29082106      5.0081078     0.29082106
           -7.8      5.3393037      0.3238277      5.3393037      0.3238277      5.3393037      0.3238277
           -7.7      6.8660312     0.35208225      6.8660312     0.35208225      6.8660312     0.35208225
           -7.6      7.6583259     0.39174734      7.6583259     0.39174734      7.6583259     0.39174734
           -7.5      8.2659848     0.40391893      8.2659848     0.40391893      8.2659848     0.40391893
           -7.4      9.4071294     0.44532797      9.4071294     0.44532797      9.4071294     0.44532797
           -7.3      11.613597     0.45113935      11.613597     0.45113935      11.613597     0.45113935
           -7.2      13.049677     0.49354246      13.049677     0.49354246      13.049677     0.49354246
           -7.1      16.169909     0.56957375      16.169909     0.56957375      16.169909     0.56957375
             -7      19.292288     0.57587934      19.292288     0.57587934      19.292288     0.57587934
           -6.9      21.191552     0.61431968      21.191552     0.61431968      21.191552     0.61431968
           -6.8      24.321484     0.63373882      24.321484     0.63373882      24.321484     0.63373882
           -6.7      28.122095      0.6997957      28.122095      0.6997957      28.122095      0.6997957
           -6.6      31.851423     0.73863014      31.851423     0.73863014      31.851423     0.73863014
           -6.5      35.933657     0.75937998      35.933657     0.75937998      35.933657     0.75937998
           -6.4      43.195699     0.87285505      43.195699     0.87285505      43.195699     0.87285505
           -6.3      49.073351     0.90929053      49.073351     0.90929053      49.073351     0.90929053
           -6.2      53.965137     0.95664726      53.965137     0.95664726      53.965137     0.95664726
           -6.1      62.553035     0.98379152      62.553035     0.98379152      62.553035     0.98379152
             -6      70.787533      1.0751665      70.787533      1.0751665      70.787533      1.0751665
           -5.9      79.819911       1.115405      79.819911       1.115405      79.819911       1.115405
           -5.8      92.166813      1.2175171      92.166813      1.2175171      92.166813      1.2175171
           -5.7      104.01189      1.2779383      104.01189      1.2779383      104.01189      1.2779383
           -5.6      115.27618      1.3427473      115.27618      1.3427473      115.27618      1.3427473
           -5.5      128.08247      1.3976155      128.08247      1.3976155      128.08247      1.3976155
           -5.4      144.62015      1.4762284      144.62015      1.4762284      144.62015      1.4762284
           -5.3      161.52803      1.5531938      161.52803      1.5531938      161.52803      1.5531938
           -5.2      180.97262      1.6775072      180.97262      1.6775072      180.97262      1.6775072
           -5.1       202.9886        1.74758       202.9886        1.74758       202.9886        1.74758
             -5      224.78374      1.8382985      224.78374      1.8382985      224.78374      1.8382985
           -4.9      253.03638      1.9451948      253.03638      1.9451948      253.03638      1.9451948
           -4.8      281.22986      2.0408217      281.22986      2.0408217      281.22986      2.0408217
           -4.7       312.4838      2.1262269       312.4838      2.1262269       312.4838      2.1262269
           -4.6      342.73064      2.2125855      342.73064      2.2125855      342.73064      2.2125855
           -4.5      375.92363      2.2997552      375.92363      2.2997552      375.92363      2.2997552
           -4.4      418.44084      2.4567934      418.44084      2.4567934      418.44084      2.4567934
           -4.3      456.22017      2.5303785      456.22017      2.5303785      456.22017      2.5303785
           -4.2      501.38602      2.6486753      501.38602      2.6486753      501.38602      2.6486753
           -4.1      547.44445      2.7889759      547.44445      2.7889759      547.44445      2.7889759
             -4      601.77511      2.8912261      601.77511      2.8912261      601.77511      2.8912261
           -3.9      657.59447      3.0096223      657.59447      3.0096223      657.59447      3.0096223
           -3.8      715.05837      3.1263995      715.05837      3.1263995      715.05837      3.1263995
           -3.7      776.89883      3.3340636      776.89883      3.3340636      776.89883      3.3340636
           -3.6      840.83144      3.3930416      840.83144      3.3930416      840.83144      3.3930416
           -3.5      910.82723      3.5330772      910.82723      3.5330772      910.82723      3.5330772
           -3.4      985.46194      3.7010466      985.46194      3.7010466      985.46194      3.7010466
           -3.3      1057.3486      4.0222253      1057.3486      4.0222253      1057.3486      4.0222253
           -3.2       1140.287      3.9650241       1140.287      3.9650241       1140.287      3.9650241
           -3.1      1225.8017      4.0803002      1225.8017      4.0803002      1225.8017      4.0803002
             -3      1316.0982      4.2491311      1316.0982      4.2491311      1316.0982      4.2491311
           -2.9      1397.5037      4.4730165      1397.5037      4.4730165      1397.5037      4.4730165
           -2.8      1507.6873      4.4995725      1507.6873      4.4995725      1507.6873      4.4995725
           -2.7      1596.5296       4.634798      1596.5296       4.634798      1596.5296       4.634798
           -2.6      1698.2581      4.8112138      1698.2581      4.8112138      1698.2581      4.8112138
           -2.5      1798.5341      4.9618506      1798.5341      4.9618506      1798.5341      4.9618506
           -2.4      1902.3405      5.0144342      1902.3405      5.0144342      1902.3405      5.0144342
           -2.3      2012.8458      5.1592263      2012.8458      5.1592263      2012.8458      5.1592263
           -2.2      2114.2447      5.4414943      2114.2447      5.4414943      2114.2447      5.4414943
           -2.1      2219.4787       5.399919      2219.4787       5.399919      2219.4787       5.399919
             -2      2319.0213      5.5164639      2319.0213      5.5164639      2319.0213      5.5164639
           -1.9      2427.9525      5.6341492      2427.9525      5.6341492      2427.9525      5.6341492
           -1.8      2533.7011      5.8172136      2533.7011      5.8172136      2533.7011      5.8172136
