# total-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      15083.684      3.8998393      15083.684      3.8998393      15083.684      3.8998393
              1      15083.684      3.8998393      15083.684      3.8998393      15083.684      3.8998393
