#          pt_Z        central        num_err    min (scale)        num_err    max (scale)        num_err
            225      3.3288244    0.028968966      3.3288244    0.028968966      3.3288244    0.028968966
            230      3.0869308    0.027658597      3.0869308    0.027658597      3.0869308    0.027658597
            235      2.7917865    0.026249522      2.7917865    0.026249522      2.7917865    0.026249522
            240      2.5267886     0.02545165      2.5267886     0.02545165      2.5267886     0.02545165
            245      2.3571145    0.025018097      2.3571145    0.025018097      2.3571145    0.025018097
            250      2.2069078     0.02407199      2.2069078     0.02407199      2.2069078     0.02407199
            255      1.9986271    0.022275736      1.9986271    0.022275736      1.9986271    0.022275736
            260      1.8534296    0.022837435      1.8534296    0.022837435      1.8534296    0.022837435
            265      1.6971956    0.020618025      1.6971956    0.020618025      1.6971956    0.020618025
            270      1.6006933    0.019973404      1.6006933    0.019973404      1.6006933    0.019973404
            275      1.4417298    0.019109024      1.4417298    0.019109024      1.4417298    0.019109024
            280      1.3692643     0.01887709      1.3692643     0.01887709      1.3692643     0.01887709
            285      1.2436242    0.017883568      1.2436242    0.017883568      1.2436242    0.017883568
            290      1.1191475    0.016928843      1.1191475    0.016928843      1.1191475    0.016928843
            295       1.081006    0.016592875       1.081006    0.016592875       1.081006    0.016592875
            300     0.98797727    0.016449458     0.98797727    0.016449458     0.98797727    0.016449458
            305     0.94742648    0.016414024     0.94742648    0.016414024     0.94742648    0.016414024
            310     0.86235339    0.014905705     0.86235339    0.014905705     0.86235339    0.014905705
            315     0.77803069    0.014039669     0.77803069    0.014039669     0.77803069    0.014039669
            320     0.71944748    0.013723979     0.71944748    0.013723979     0.71944748    0.013723979
            325     0.69416347    0.013393932     0.69416347    0.013393932     0.69416347    0.013393932
            330     0.62817359    0.012983324     0.62817359    0.012983324     0.62817359    0.012983324
            335      0.6099866    0.012482699      0.6099866    0.012482699      0.6099866    0.012482699
            340     0.55427634    0.011815861     0.55427634    0.011815861     0.55427634    0.011815861
            345     0.52648825    0.012442499     0.52648825    0.012442499     0.52648825    0.012442499
            350     0.50769639    0.024495649     0.50769639    0.024495649     0.50769639    0.024495649
            355      0.4760821    0.011203709      0.4760821    0.011203709      0.4760821    0.011203709
            360     0.45065844    0.010731858     0.45065844    0.010731858     0.45065844    0.010731858
            365     0.39838298     0.01070681     0.39838298     0.01070681     0.39838298     0.01070681
            370     0.37355782   0.0097760445     0.37355782   0.0097760445     0.37355782   0.0097760445
            375     0.35237997   0.0094397263     0.35237997   0.0094397263     0.35237997   0.0094397263
            380     0.34344754   0.0094221989     0.34344754   0.0094221989     0.34344754   0.0094221989
            385     0.31202712   0.0089882911     0.31202712   0.0089882911     0.31202712   0.0089882911
            390      0.2946936   0.0086602489      0.2946936   0.0086602489      0.2946936   0.0086602489
            395     0.27842157   0.0085391313     0.27842157   0.0085391313     0.27842157   0.0085391313
            400     0.27399001   0.0084177688     0.27399001   0.0084177688     0.27399001   0.0084177688
            405     0.25746032   0.0082717821     0.25746032   0.0082717821     0.25746032   0.0082717821
            410      0.2450574   0.0082419256      0.2450574   0.0082419256      0.2450574   0.0082419256
            415     0.22689383   0.0079681562     0.22689383   0.0079681562     0.22689383   0.0079681562
            420      0.2005087   0.0072173166      0.2005087   0.0072173166      0.2005087   0.0072173166
            425     0.20732435     0.00732658     0.20732435     0.00732658     0.20732435     0.00732658
            430     0.19179711   0.0070639018     0.19179711   0.0070639018     0.19179711   0.0070639018
            435     0.17532952   0.0076090782     0.17532952   0.0076090782     0.17532952   0.0076090782
            440     0.17338459    0.006663165     0.17338459    0.006663165     0.17338459    0.006663165
            445      0.1489491   0.0062647681      0.1489491   0.0062647681      0.1489491   0.0062647681
            450     0.15002193   0.0061455136     0.15002193   0.0061455136     0.15002193   0.0061455136
            455     0.13895196   0.0060183913     0.13895196   0.0060183913     0.13895196   0.0060183913
            460     0.13165893   0.0059476575     0.13165893   0.0059476575     0.13165893   0.0059476575
            465     0.13766618   0.0071775543     0.13766618   0.0071775543     0.13766618   0.0071775543
            470     0.13406298   0.0058116725     0.13406298   0.0058116725     0.13406298   0.0058116725
            475     0.11120954   0.0055319971     0.11120954   0.0055319971     0.11120954   0.0055319971
            480     0.11816693    0.005490282     0.11816693    0.005490282     0.11816693    0.005490282
            485     0.09586954   0.0050070434     0.09586954   0.0050070434     0.09586954   0.0050070434
            490     0.09832168   0.0058630733     0.09832168   0.0058630733     0.09832168   0.0058630733
            495     0.10181595   0.0050781186     0.10181595   0.0050781186     0.10181595   0.0050781186
            500    0.092686952   0.0054986305    0.092686952   0.0054986305    0.092686952   0.0054986305
            505    0.091807854   0.0050971886    0.091807854   0.0050971886    0.091807854   0.0050971886
            510     0.08410961   0.0046033956     0.08410961   0.0046033956     0.08410961   0.0046033956
            515    0.076045139   0.0044512638    0.076045139   0.0044512638    0.076045139   0.0044512638
            520    0.071242366   0.0042302325    0.071242366   0.0042302325    0.071242366   0.0042302325
            525    0.064694443   0.0043772574    0.064694443   0.0043772574    0.064694443   0.0043772574
            530    0.062223778   0.0041201986    0.062223778   0.0041201986    0.062223778   0.0041201986
            535    0.059586443   0.0039630337    0.059586443   0.0039630337    0.059586443   0.0039630337
            540    0.059795369   0.0041433428    0.059795369   0.0041433428    0.059795369   0.0041433428
            545    0.061016033   0.0038928042    0.061016033   0.0038928042    0.061016033   0.0038928042
            550    0.050276503   0.0036593525    0.050276503   0.0036593525    0.050276503   0.0036593525
            555    0.047913425   0.0037756988    0.047913425   0.0037756988    0.047913425   0.0037756988
            560     0.04646076   0.0034361897     0.04646076   0.0034361897     0.04646076   0.0034361897
            565     0.04533099   0.0035090463     0.04533099   0.0035090463     0.04533099   0.0035090463
            570    0.046665654    0.003538508    0.046665654    0.003538508    0.046665654    0.003538508
            575    0.038501718   0.0031254932    0.038501718   0.0031254932    0.038501718   0.0031254932
            580    0.047302216   0.0034179004    0.047302216   0.0034179004    0.047302216   0.0034179004
            585    0.036468853   0.0030532515    0.036468853   0.0030532515    0.036468853   0.0030532515
            590    0.043448039   0.0032688608    0.043448039   0.0032688608    0.043448039   0.0032688608
            595    0.033719275   0.0029914866    0.033719275   0.0029914866    0.033719275   0.0029914866
            600    0.033963199   0.0030151572    0.033963199   0.0030151572    0.033963199   0.0030151572
            605    0.031805692   0.0028176114    0.031805692   0.0028176114    0.031805692   0.0028176114
            610    0.027115899   0.0026640152    0.027115899   0.0026640152    0.027115899   0.0026640152
            615    0.032541902   0.0029058129    0.032541902   0.0029058129    0.032541902   0.0029058129
            620    0.027357298   0.0027469463    0.027357298   0.0027469463    0.027357298   0.0027469463
            625    0.030492325   0.0030043344    0.030492325   0.0030043344    0.030492325   0.0030043344
            630    0.026707015   0.0026713336    0.026707015   0.0026713336    0.026707015   0.0026713336
            635     0.02514643   0.0026081025     0.02514643   0.0026081025     0.02514643   0.0026081025
            640    0.022174245    0.002422344    0.022174245    0.002422344    0.022174245    0.002422344
            645    0.026931034   0.0030195115    0.026931034   0.0030195115    0.026931034   0.0030195115
            650    0.021624356   0.0023533319    0.021624356   0.0023533319    0.021624356   0.0023533319
            655    0.020031988   0.0023615638    0.020031988   0.0023615638    0.020031988   0.0023615638
            660     0.01709822   0.0021242896     0.01709822   0.0021242896     0.01709822   0.0021242896
            665    0.019112853    0.002227208    0.019112853    0.002227208    0.019112853    0.002227208
            670    0.014915561   0.0019354271    0.014915561   0.0019354271    0.014915561   0.0019354271
            675    0.017272598   0.0021229997    0.017272598   0.0021229997    0.017272598   0.0021229997
            680    0.019822194   0.0022528906    0.019822194   0.0022528906    0.019822194   0.0022528906
            685    0.014088585   0.0021479102    0.014088585   0.0021479102    0.014088585   0.0021479102
            690    0.016327663   0.0020900919    0.016327663   0.0020900919    0.016327663   0.0020900919
            695     0.01492559   0.0018777355     0.01492559   0.0018777355     0.01492559   0.0018777355
            700     0.01217656    0.001909076     0.01217656    0.001909076     0.01217656    0.001909076
            705    0.016050881   0.0020626151    0.016050881   0.0020626151    0.016050881   0.0020626151
            710    0.013448407   0.0018933274    0.013448407   0.0018933274    0.013448407   0.0018933274
            715   0.0096730304   0.0015491878   0.0096730304   0.0015491878   0.0096730304   0.0015491878
            720   0.0080794405   0.0014875657   0.0080794405   0.0014875657   0.0080794405   0.0014875657
            725   0.0068890812   0.0016043819   0.0068890812   0.0016043819   0.0068890812   0.0016043819
            730    0.012506557   0.0018526585    0.012506557   0.0018526585    0.012506557   0.0018526585
            735    0.010262448   0.0017415534    0.010262448   0.0017415534    0.010262448   0.0017415534
            740    0.009215466   0.0014464358    0.009215466   0.0014464358    0.009215466   0.0014464358
            745   0.0093347728   0.0015152701   0.0093347728   0.0015152701   0.0093347728   0.0015152701
            750   0.0084066138   0.0015325794   0.0084066138   0.0015325794   0.0084066138   0.0015325794
            755   0.0065097108   0.0013390772   0.0065097108   0.0013390772   0.0065097108   0.0013390772
            760   0.0082363753    0.001484834   0.0082363753    0.001484834   0.0082363753    0.001484834
            765   0.0085620415   0.0014414906   0.0085620415   0.0014414906   0.0085620415   0.0014414906
            770   0.0060430653    0.001339421   0.0060430653    0.001339421   0.0060430653    0.001339421
            775   0.0070000936   0.0013767314   0.0070000936   0.0013767314   0.0070000936   0.0013767314
            780   0.0079792561   0.0014910968   0.0079792561   0.0014910968   0.0079792561   0.0014910968
            785   0.0068467409   0.0014206206   0.0068467409   0.0014206206   0.0068467409   0.0014206206
            790   0.0067459842   0.0013640427   0.0067459842   0.0013640427   0.0067459842   0.0013640427
            795   0.0057001018   0.0012475103   0.0057001018   0.0012475103   0.0057001018   0.0012475103
            800   0.0047400445   0.0011908694   0.0047400445   0.0011908694   0.0047400445   0.0011908694
            805   0.0073647314   0.0013579516   0.0073647314   0.0013579516   0.0073647314   0.0013579516
            810   0.0074870145   0.0013698443   0.0074870145   0.0013698443   0.0074870145   0.0013698443
            815    0.003979415   0.0010760225    0.003979415   0.0010760225    0.003979415   0.0010760225
            820   0.0064005343   0.0012717989   0.0064005343   0.0012717989   0.0064005343   0.0012717989
            825   0.0052240828   0.0011935511   0.0052240828   0.0011935511   0.0052240828   0.0011935511
            830   0.0052892084   0.0011316678   0.0052892084   0.0011316678   0.0052892084   0.0011316678
            835   0.0038315803   0.0011607506   0.0038315803   0.0011607506   0.0038315803   0.0011607506
            840   0.0048444071   0.0011274181   0.0048444071   0.0011274181   0.0048444071   0.0011274181
            845   0.0074695073     0.00175688   0.0074695073     0.00175688   0.0074695073     0.00175688
            850   0.0045645979   0.0010626662   0.0045645979   0.0010626662   0.0045645979   0.0010626662
            855   0.0058944611   0.0011881637   0.0058944611   0.0011881637   0.0058944611   0.0011881637
            860   0.0049572974   0.0011276746   0.0049572974   0.0011276746   0.0049572974   0.0011276746
            865   0.0042830589   0.0010147364   0.0042830589   0.0010147364   0.0042830589   0.0010147364
            870   0.0026417234  0.00084559559   0.0026417234  0.00084559559   0.0026417234  0.00084559559
            875    0.003597857   0.0010081306    0.003597857   0.0010081306    0.003597857   0.0010081306
            880   0.0024799619  0.00090563509   0.0024799619  0.00090563509   0.0024799619  0.00090563509
            885   0.0011089857   0.0006835487   0.0011089857   0.0006835487   0.0011089857   0.0006835487
            890   0.0026750525  0.00078078424   0.0026750525  0.00078078424   0.0026750525  0.00078078424
            895   0.0027804643  0.00094986981   0.0027804643  0.00094986981   0.0027804643  0.00094986981
            900   0.0035615962  0.00089871036   0.0035615962  0.00089871036   0.0035615962  0.00089871036
            905   0.0028160064    0.000956042   0.0028160064    0.000956042   0.0028160064    0.000956042
            910   0.0032739206  0.00098791706   0.0032739206  0.00098791706   0.0032739206  0.00098791706
            915   0.0035007377   0.0009648853   0.0035007377   0.0009648853   0.0035007377   0.0009648853
            920   0.0028780223  0.00080779314   0.0028780223  0.00080779314   0.0028780223  0.00080779314
            925   0.0027527759  0.00092077948   0.0027527759  0.00092077948   0.0027527759  0.00092077948
            930   0.0030775391  0.00091584474   0.0030775391  0.00091584474   0.0030775391  0.00091584474
            935  0.00099901431  0.00065110206  0.00099901431  0.00065110206  0.00099901431  0.00065110206
            940    0.001992744   0.0009063656    0.001992744   0.0009063656    0.001992744   0.0009063656
            945   0.0024787546  0.00075399348   0.0024787546  0.00075399348   0.0024787546  0.00075399348
            950   0.0032094564  0.00092138334   0.0032094564  0.00092138334   0.0032094564  0.00092138334
            955   0.0024634786  0.00082976842   0.0024634786  0.00082976842   0.0024634786  0.00082976842
            960   0.0018043116  0.00064323188   0.0018043116  0.00064323188   0.0018043116  0.00064323188
            965   0.0015394913  0.00058910092   0.0015394913  0.00058910092   0.0015394913  0.00058910092
            970   0.0023555994   0.0007486817   0.0023555994   0.0007486817   0.0023555994   0.0007486817
            975   0.0031103148   0.0022075519   0.0031103148   0.0022075519   0.0031103148   0.0022075519
            980   0.0018554595  0.00066013304   0.0018554595  0.00066013304   0.0018554595  0.00066013304
            985   0.0018349698  0.00065650761   0.0018349698  0.00065650761   0.0018349698  0.00065650761
            990  0.00069724643   0.0006429105  0.00069724643   0.0006429105  0.00069724643   0.0006429105
            995     0.00254669  0.00096696395     0.00254669  0.00096696395     0.00254669  0.00096696395
           1000     0.00254669  0.00096696395     0.00254669  0.00096696395     0.00254669  0.00096696395
