#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       2099.962     0.71809483       2099.962     0.71809483       2099.962     0.71809483
              5      1822.9793     0.63461782      1822.9793     0.63461782      1822.9793     0.63461782
             10      830.49937     0.43889454      830.49937     0.43889454      830.49937     0.43889454
             15      405.54912     0.30703212      405.54912     0.30703212      405.54912     0.30703212
             20      218.56867     0.22589408      218.56867     0.22589408      218.56867     0.22589408
             25      127.58887     0.17157544      127.58887     0.17157544      127.58887     0.17157544
             30      79.594386     0.13530445      79.594386     0.13530445      79.594386     0.13530445
             35      52.194984     0.11177029      52.194984     0.11177029      52.194984     0.11177029
             40      35.585545    0.091249739      35.585545    0.091249739      35.585545    0.091249739
             45      25.132901    0.075641906      25.132901    0.075641906      25.132901    0.075641906
             50      18.244537    0.064862084      18.244537    0.064862084      18.244537    0.064862084
             55      13.479831    0.055579215      13.479831    0.055579215      13.479831    0.055579215
             60      10.164881    0.048246163      10.164881    0.048246163      10.164881    0.048246163
             65      7.7434138    0.042333975      7.7434138    0.042333975      7.7434138    0.042333975
             70      6.0515573    0.040861316      6.0515573    0.040861316      6.0515573    0.040861316
             75        4.81162     0.03331381        4.81162     0.03331381        4.81162     0.03331381
             80      3.8149195    0.030157834      3.8149195    0.030157834      3.8149195    0.030157834
             85      3.0659639    0.026597148      3.0659639    0.026597148      3.0659639    0.026597148
             90      2.5449258    0.024248068      2.5449258    0.024248068      2.5449258    0.024248068
             95      2.0092173    0.021876381      2.0092173    0.021876381      2.0092173    0.021876381
            100      1.7038157    0.020705475      1.7038157    0.020705475      1.7038157    0.020705475
            105      1.4157877     0.01834977      1.4157877     0.01834977      1.4157877     0.01834977
            110      1.2007376    0.016939048      1.2007376    0.016939048      1.2007376    0.016939048
            115      1.0350693    0.015602767      1.0350693    0.015602767      1.0350693    0.015602767
            120     0.84518664    0.014226592     0.84518664    0.014226592     0.84518664    0.014226592
            125      0.7154812    0.013231403      0.7154812    0.013231403      0.7154812    0.013231403
            130     0.61999913    0.012356391     0.61999913    0.012356391     0.61999913    0.012356391
            135      0.5244871    0.011302473      0.5244871    0.011302473      0.5244871    0.011302473
            140      0.4779006    0.010950657      0.4779006    0.010950657      0.4779006    0.010950657
            145     0.40034112    0.010205986     0.40034112    0.010205986     0.40034112    0.010205986
            150     0.35226525   0.0095845735     0.35226525   0.0095845735     0.35226525   0.0095845735
            155     0.28897405   0.0082784812     0.28897405   0.0082784812     0.28897405   0.0082784812
            160     0.25756654   0.0078862881     0.25756654   0.0078862881     0.25756654   0.0078862881
            165      0.2340077   0.0075202081      0.2340077   0.0075202081      0.2340077   0.0075202081
            170     0.19976538    0.006866743     0.19976538    0.006866743     0.19976538    0.006866743
            175      0.1713651   0.0064085771      0.1713651   0.0064085771      0.1713651   0.0064085771
            180     0.16352726   0.0065854714     0.16352726   0.0065854714     0.16352726   0.0065854714
            185     0.14230163   0.0063208454     0.14230163   0.0063208454     0.14230163   0.0063208454
            190     0.11873204   0.0053630171     0.11873204   0.0053630171     0.11873204   0.0053630171
            195     0.12296109   0.0055293568     0.12296109   0.0055293568     0.12296109   0.0055293568
            200       0.099126   0.0051061751       0.099126   0.0051061751       0.099126   0.0051061751
            205    0.090918494   0.0048223944    0.090918494   0.0048223944    0.090918494   0.0048223944
            210    0.085920567   0.0044816657    0.085920567   0.0044816657    0.085920567   0.0044816657
            215    0.068450499   0.0052216462    0.068450499   0.0052216462    0.068450499   0.0052216462
            220    0.081144643   0.0051204848    0.081144643   0.0051204848    0.081144643   0.0051204848
            225    0.060056834   0.0038913534    0.060056834   0.0038913534    0.060056834   0.0038913534
            230    0.054210603   0.0036267482    0.054210603   0.0036267482    0.054210603   0.0036267482
            235    0.050086652   0.0035888703    0.050086652   0.0035888703    0.050086652   0.0035888703
            240    0.050032272   0.0033614749    0.050032272   0.0033614749    0.050032272   0.0033614749
            245    0.042070601   0.0032186231    0.042070601   0.0032186231    0.042070601   0.0032186231
            250      0.0414771    0.003180644      0.0414771    0.003180644      0.0414771    0.003180644
            255    0.029006824   0.0027422378    0.029006824   0.0027422378    0.029006824   0.0027422378
            260    0.030043733   0.0027223697    0.030043733   0.0027223697    0.030043733   0.0027223697
            265    0.028046143   0.0027211645    0.028046143   0.0027211645    0.028046143   0.0027211645
            270     0.02680208   0.0025499354     0.02680208   0.0025499354     0.02680208   0.0025499354
            275    0.026853018   0.0025746875    0.026853018   0.0025746875    0.026853018   0.0025746875
            280    0.024841342   0.0024912841    0.024841342   0.0024912841    0.024841342   0.0024912841
            285    0.019328636    0.002167972    0.019328636    0.002167972    0.019328636    0.002167972
            290    0.016704452   0.0019652526    0.016704452   0.0019652526    0.016704452   0.0019652526
            295    0.015520649   0.0019808333    0.015520649   0.0019808333    0.015520649   0.0019808333
            300    0.010949291   0.0017989255    0.010949291   0.0017989255    0.010949291   0.0017989255
            305    0.013231135   0.0018104919    0.013231135   0.0018104919    0.013231135   0.0018104919
            310    0.013220204   0.0020436716    0.013220204   0.0020436716    0.013220204   0.0020436716
            315    0.011314607   0.0017939671    0.011314607   0.0017939671    0.011314607   0.0017939671
            320    0.011670925   0.0016052024    0.011670925   0.0016052024    0.011670925   0.0016052024
            325    0.011446652   0.0017311962    0.011446652   0.0017311962    0.011446652   0.0017311962
            330   0.0079819206   0.0016455492   0.0079819206   0.0016455492   0.0079819206   0.0016455492
            335   0.0052175389   0.0012528798   0.0052175389   0.0012528798   0.0052175389   0.0012528798
            340   0.0090131765    0.001495208   0.0090131765    0.001495208   0.0090131765    0.001495208
            345   0.0067298614   0.0013692397   0.0067298614   0.0013692397   0.0067298614   0.0013692397
            350   0.0062245278   0.0011706934   0.0062245278   0.0011706934   0.0062245278   0.0011706934
            355   0.0052897043   0.0010730882   0.0052897043   0.0010730882   0.0052897043   0.0010730882
            360   0.0075178443   0.0012563098   0.0075178443   0.0012563098   0.0075178443   0.0012563098
            365   0.0053544992   0.0011763031   0.0053544992   0.0011763031   0.0053544992   0.0011763031
            370   0.0044610938   0.0010659348   0.0044610938   0.0010659348   0.0044610938   0.0010659348
            375   0.0054516631   0.0012274272   0.0054516631   0.0012274272   0.0054516631   0.0012274272
            380   0.0033534499  0.00093078917   0.0033534499  0.00093078917   0.0033534499  0.00093078917
            385   0.0051745883   0.0013233758   0.0051745883   0.0013233758   0.0051745883   0.0013233758
            390   0.0058808713   0.0011145885   0.0058808713   0.0011145885   0.0058808713   0.0011145885
            395   0.0057608395   0.0011683605   0.0057608395   0.0011683605   0.0057608395   0.0011683605
            400   0.0044548172   0.0010283065   0.0044548172   0.0010283065   0.0044548172   0.0010283065
            405   0.0029541622  0.00094905122   0.0029541622  0.00094905122   0.0029541622  0.00094905122
            410   0.0024635867  0.00076104566   0.0024635867  0.00076104566   0.0024635867  0.00076104566
            415   0.0016076439  0.00059501286   0.0016076439  0.00059501286   0.0016076439  0.00059501286
            420  0.00047222257  0.00071603422  0.00047222257  0.00071603422  0.00047222257  0.00071603422
            425   0.0028150486    0.000958404   0.0028150486    0.000958404   0.0028150486    0.000958404
            430   0.0019888585  0.00069395427   0.0019888585  0.00069395427   0.0019888585  0.00069395427
            435   0.0023795612  0.00068468056   0.0023795612  0.00068468056   0.0023795612  0.00068468056
            440   0.0029298315  0.00079734114   0.0029298315  0.00079734114   0.0029298315  0.00079734114
            445   0.0015559428  0.00060405276   0.0015559428  0.00060405276   0.0015559428  0.00060405276
            450  0.00017842288  0.00056595697  0.00017842288  0.00056595697  0.00017842288  0.00056595697
            455   0.0014494181  0.00064476403   0.0014494181  0.00064476403   0.0014494181  0.00064476403
            460   0.0021411192  0.00068639567   0.0021411192  0.00068639567   0.0021411192  0.00068639567
            465  0.00073829568   0.0005225098  0.00073829568   0.0005225098  0.00073829568   0.0005225098
