# pt_bbZ-zoom-p        central        num_err    min (scale)        num_err    max (scale)        num_err
# tj200
              0    0.012910938   0.0039037169    0.012910938   0.0039037169    0.012910938   0.0039037169
              1    0.047558156   0.0079962723    0.047558156   0.0079962723    0.047558156   0.0079962723
              2    0.054891321   0.0082652186    0.054891321   0.0082652186    0.054891321   0.0082652186
              3    0.088792784    0.010709972    0.088792784    0.010709972    0.088792784    0.010709972
              4     0.12469962    0.015207128     0.12469962    0.015207128     0.12469962    0.015207128
              5      0.1216903    0.012497913      0.1216903    0.012497913      0.1216903    0.012497913
              6     0.15665978      0.0144521     0.15665978      0.0144521     0.15665978      0.0144521
              7     0.20096706    0.017671715     0.20096706    0.017671715     0.20096706    0.017671715
              8     0.25127816    0.018178805     0.25127816    0.018178805     0.25127816    0.018178805
              9       0.239367    0.017992356       0.239367    0.017992356       0.239367    0.017992356
             10     0.25631205    0.018809659     0.25631205    0.018809659     0.25631205    0.018809659
             11     0.31482748    0.022799407     0.31482748    0.022799407     0.31482748    0.022799407
             12      0.3099277    0.020239306      0.3099277    0.020239306      0.3099277    0.020239306
             13     0.35537934    0.026817221     0.35537934    0.026817221     0.35537934    0.026817221
             14     0.34242226    0.021241135     0.34242226    0.021241135     0.34242226    0.021241135
             15     0.37908757    0.022978954     0.37908757    0.022978954     0.37908757    0.022978954
             16      0.4286981    0.027187398      0.4286981    0.027187398      0.4286981    0.027187398
             17     0.42006694    0.023513341     0.42006694    0.023513341     0.42006694    0.023513341
             18     0.41888353    0.025216162     0.41888353    0.025216162     0.41888353    0.025216162
             19     0.42903778    0.024047167     0.42903778    0.024047167     0.42903778    0.024047167
             20     0.54526583    0.044305818     0.54526583    0.044305818     0.54526583    0.044305818
             21     0.53223232    0.033056197     0.53223232    0.033056197     0.53223232    0.033056197
             22      0.5635339    0.029596729      0.5635339    0.029596729      0.5635339    0.029596729
             23     0.61879886    0.030947824     0.61879886    0.030947824     0.61879886    0.030947824
             24     0.62457069    0.032001828     0.62457069    0.032001828     0.62457069    0.032001828
             25     0.60817037    0.027908051     0.60817037    0.027908051     0.60817037    0.027908051
             26      0.6393435    0.029424282      0.6393435    0.029424282      0.6393435    0.029424282
             27     0.65413045    0.031901302     0.65413045    0.031901302     0.65413045    0.031901302
             28     0.67044704    0.030052686     0.67044704    0.030052686     0.67044704    0.030052686
             29     0.72791594    0.031277199     0.72791594    0.031277199     0.72791594    0.031277199
             30     0.73040688    0.032821075     0.73040688    0.032821075     0.73040688    0.032821075
             31     0.77700987    0.040097738     0.77700987    0.040097738     0.77700987    0.040097738
             32      0.8138388    0.036164791      0.8138388    0.036164791      0.8138388    0.036164791
             33     0.79410036      0.0329303     0.79410036      0.0329303     0.79410036      0.0329303
             34     0.85011758    0.046569801     0.85011758    0.046569801     0.85011758    0.046569801
             35     0.90870927    0.038142558     0.90870927    0.038142558     0.90870927    0.038142558
             36     0.89994179    0.036227877     0.89994179    0.036227877     0.89994179    0.036227877
             37     0.88283187    0.034267595     0.88283187    0.034267595     0.88283187    0.034267595
             38     0.90093254     0.04516417     0.90093254     0.04516417     0.90093254     0.04516417
             39     0.93499426    0.040758695     0.93499426    0.040758695     0.93499426    0.040758695
             40     0.99223229    0.043381645     0.99223229    0.043381645     0.99223229    0.043381645
             41     0.98000453    0.036897909     0.98000453    0.036897909     0.98000453    0.036897909
             42      1.0578516    0.037714516      1.0578516    0.037714516      1.0578516    0.037714516
             43      1.0294275     0.03883033      1.0294275     0.03883033      1.0294275     0.03883033
             44      1.0349948    0.038259197      1.0349948    0.038259197      1.0349948    0.038259197
             45      1.0139708    0.038368739      1.0139708    0.038368739      1.0139708    0.038368739
             46       1.176114    0.073942958       1.176114    0.073942958       1.176114    0.073942958
             47      1.1237774    0.041981467      1.1237774    0.041981467      1.1237774    0.041981467
             48      1.0854965    0.038430801      1.0854965    0.038430801      1.0854965    0.038430801
             49      1.0820719    0.038985177      1.0820719    0.038985177      1.0820719    0.038985177
             50      1.0820719    0.038985177      1.0820719    0.038985177      1.0820719    0.038985177
