# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 120
             -8    0.070002225     0.03629423    0.070002225     0.03629423    0.070002225     0.03629423
           -7.9     0.11911447    0.040976352     0.11911447    0.040976352     0.11911447    0.040976352
           -7.8    0.070387282    0.028808771    0.070387282    0.028808771    0.070387282    0.028808771
           -7.7    0.081498569    0.039047026    0.081498569    0.039047026    0.081498569    0.039047026
           -7.6     0.18660286    0.046992066     0.18660286    0.046992066     0.18660286    0.046992066
           -7.5     0.16072369    0.048518304     0.16072369    0.048518304     0.16072369    0.048518304
           -7.4     0.18548808    0.066634399     0.18548808    0.066634399     0.18548808    0.066634399
           -7.3     0.24193704     0.05450649     0.24193704     0.05450649     0.24193704     0.05450649
           -7.2     0.35434595    0.072224271     0.35434595    0.072224271     0.35434595    0.072224271
           -7.1     0.44110874     0.07893285     0.44110874     0.07893285     0.44110874     0.07893285
             -7     0.47961177    0.084459515     0.47961177    0.084459515     0.47961177    0.084459515
           -6.9     0.64842003     0.10930413     0.64842003     0.10930413     0.64842003     0.10930413
           -6.8     0.70850875     0.11271978     0.70850875     0.11271978     0.70850875     0.11271978
           -6.7     0.94504833     0.13461846     0.94504833     0.13461846     0.94504833     0.13461846
           -6.6      1.0163709     0.13125079      1.0163709     0.13125079      1.0163709     0.13125079
           -6.5      1.3911832     0.14267028      1.3911832     0.14267028      1.3911832     0.14267028
           -6.4      1.4658461     0.14510396      1.4658461     0.14510396      1.4658461     0.14510396
           -6.3      1.8855682     0.16049898      1.8855682     0.16049898      1.8855682     0.16049898
           -6.2      2.1171008     0.18087194      2.1171008     0.18087194      2.1171008     0.18087194
           -6.1       2.588153     0.19078643       2.588153     0.19078643       2.588153     0.19078643
             -6      3.1220595     0.21334996      3.1220595     0.21334996      3.1220595     0.21334996
           -5.9      3.8289288     0.23193514      3.8289288     0.23193514      3.8289288     0.23193514
           -5.8      4.3442369     0.24610073      4.3442369     0.24610073      4.3442369     0.24610073
           -5.7      4.5308815     0.26070449      4.5308815     0.26070449      4.5308815     0.26070449
           -5.6      5.8483745     0.31719985      5.8483745     0.31719985      5.8483745     0.31719985
           -5.5      6.7193899     0.31234425      6.7193899     0.31234425      6.7193899     0.31234425
           -5.4      7.7319243     0.32361312      7.7319243     0.32361312      7.7319243     0.32361312
           -5.3      10.570662     0.38995111      10.570662     0.38995111      10.570662     0.38995111
           -5.2      10.333324     0.37535425      10.333324     0.37535425      10.333324     0.37535425
           -5.1      12.727533     0.42105642      12.727533     0.42105642      12.727533     0.42105642
             -5      14.912197     0.44606034      14.912197     0.44606034      14.912197     0.44606034
           -4.9      16.581276     0.46879845      16.581276     0.46879845      16.581276     0.46879845
           -4.8      17.836583     0.49645813      17.836583     0.49645813      17.836583     0.49645813
           -4.7      21.129636     0.57636111      21.129636     0.57636111      21.129636     0.57636111
           -4.6      23.923608     0.56923679      23.923608     0.56923679      23.923608     0.56923679
           -4.5      26.888787     0.61244566      26.888787     0.61244566      26.888787     0.61244566
           -4.4       30.97191     0.74545192       30.97191     0.74545192       30.97191     0.74545192
           -4.3      33.607329     0.67202156      33.607329     0.67202156      33.607329     0.67202156
           -4.2      36.757829     0.70002893      36.757829     0.70002893      36.757829     0.70002893
           -4.1      43.286628      0.7795881      43.286628      0.7795881      43.286628      0.7795881
             -4      48.968878     0.84027362      48.968878     0.84027362      48.968878     0.84027362
           -3.9      53.035472     0.83858025      53.035472     0.83858025      53.035472     0.83858025
           -3.8      62.096819     0.89572208      62.096819     0.89572208      62.096819     0.89572208
           -3.7      66.777077     0.95929734      66.777077     0.95929734      66.777077     0.95929734
           -3.6      72.947612     0.98856099      72.947612     0.98856099      72.947612     0.98856099
           -3.5      80.007738       1.062838      80.007738       1.062838      80.007738       1.062838
           -3.4      91.337735      1.1133592      91.337735      1.1133592      91.337735      1.1133592
           -3.3      97.818302       1.146847      97.818302       1.146847      97.818302       1.146847
           -3.2       104.6745      1.1844654       104.6745      1.1844654       104.6745      1.1844654
           -3.1      117.79944      1.2426427      117.79944      1.2426427      117.79944      1.2426427
             -3      131.34306      1.3976803      131.34306      1.3976803      131.34306      1.3976803
           -2.9       141.4139      1.7631555       141.4139      1.7631555       141.4139      1.7631555
           -2.8        154.215      1.4574556        154.215      1.4574556        154.215      1.4574556
           -2.7      162.65637        1.52092      162.65637        1.52092      162.65637        1.52092
           -2.6       177.9793      1.5789628       177.9793      1.5789628       177.9793      1.5789628
           -2.5      189.41479      1.7126299      189.41479      1.7126299      189.41479      1.7126299
           -2.4      204.82038      1.6575736      204.82038      1.6575736      204.82038      1.6575736
           -2.3      222.61251      1.7966289      222.61251      1.7966289      222.61251      1.7966289
           -2.2      236.94488      1.9537418      236.94488      1.9537418      236.94488      1.9537418
           -2.1      251.55071      1.8115134      251.55071      1.8115134      251.55071      1.8115134
             -2      264.72091      1.8605771      264.72091      1.8605771      264.72091      1.8605771
           -1.9      281.84152      1.9266673      281.84152      1.9266673      281.84152      1.9266673
           -1.8      301.13406      2.2189571      301.13406      2.2189571      301.13406      2.2189571
           -1.7      316.81708      2.0466051      316.81708      2.0466051      316.81708      2.0466051
           -1.6      326.85197      2.0982089      326.85197      2.0982089      326.85197      2.0982089
           -1.5      340.98119       2.194357      340.98119       2.194357      340.98119       2.194357
           -1.4      353.51294      2.1695682      353.51294      2.1695682      353.51294      2.1695682
           -1.3      374.98391      2.2219393      374.98391      2.2219393      374.98391      2.2219393
           -1.2      382.99693      2.2465632      382.99693      2.2465632      382.99693      2.2465632
           -1.1      393.98723       2.346937      393.98723       2.346937      393.98723       2.346937
             -1      403.99731      2.2844594      403.99731      2.2844594      403.99731      2.2844594
           -0.9      417.60396      2.3226598      417.60396      2.3226598      417.60396      2.3226598
           -0.8      423.63557       2.346951      423.63557       2.346951      423.63557       2.346951
           -0.7      434.76429      2.3634317      434.76429      2.3634317      434.76429      2.3634317
           -0.6        440.974      2.3977086        440.974      2.3977086        440.974      2.3977086
           -0.5      449.66234      2.4075511      449.66234      2.4075511      449.66234      2.4075511
           -0.4      442.27247      2.3897751      442.27247      2.3897751      442.27247      2.3897751
           -0.3      440.12116      2.3819629      440.12116      2.3819629      440.12116      2.3819629
           -0.2      435.59849       2.376906      435.59849       2.376906      435.59849       2.376906
           -0.1       441.6426      2.3902519       441.6426      2.3902519       441.6426      2.3902519
              0      433.32769      2.3784461      433.32769      2.3784461      433.32769      2.3784461
            0.1      438.21007      2.3910008      438.21007      2.3910008      438.21007      2.3910008
            0.2      437.93136      2.4679045      437.93136      2.4679045      437.93136      2.4679045
            0.3      445.44799      2.4065857      445.44799      2.4065857      445.44799      2.4065857
            0.4      447.66069      2.4506114      447.66069      2.4506114      447.66069      2.4506114
            0.5      442.76122      2.3986259      442.76122      2.3986259      442.76122      2.3986259
            0.6      439.09297      2.4105733      439.09297      2.4105733      439.09297      2.4105733
            0.7      429.66995      2.3607757      429.66995      2.3607757      429.66995      2.3607757
            0.8      418.03062      2.3820278      418.03062      2.3820278      418.03062      2.3820278
            0.9      410.76104      2.3177615      410.76104      2.3177615      410.76104      2.3177615
              1      393.33599      2.2863937      393.33599      2.2863937      393.33599      2.2863937
            1.1      382.66957      2.2295736      382.66957      2.2295736      382.66957      2.2295736
            1.2      371.32537       2.219875      371.32537       2.219875      371.32537       2.219875
            1.3      355.52765      2.1634674      355.52765      2.1634674      355.52765      2.1634674
            1.4      342.34078      2.1378774      342.34078      2.1378774      342.34078      2.1378774
            1.5      328.08321        2.11526      328.08321        2.11526      328.08321        2.11526
            1.6      310.07447      2.0246662      310.07447      2.0246662      310.07447      2.0246662
            1.7       297.1655      2.0048529       297.1655      2.0048529       297.1655      2.0048529
            1.8      282.82344      1.9207764      282.82344      1.9207764      282.82344      1.9207764
            1.9      269.53143      1.8973606      269.53143      1.8973606      269.53143      1.8973606
              2      249.56473      1.8203992      249.56473      1.8203992      249.56473      1.8203992
            2.1      233.70789       1.759468      233.70789       1.759468      233.70789       1.759468
            2.2      220.93967       1.736997      220.93967       1.736997      220.93967       1.736997
            2.3      208.58477      1.7215879      208.58477      1.7215879      208.58477      1.7215879
            2.4      193.40354      1.8604084      193.40354      1.8604084      193.40354      1.8604084
            2.5      177.44811      1.5508951      177.44811      1.5508951      177.44811      1.5508951
            2.6      165.63616      1.5025507      165.63616      1.5025507      165.63616      1.5025507
            2.7      154.88747      1.5692484      154.88747      1.5692484      154.88747      1.5692484
            2.8      137.44389      1.3695918      137.44389      1.3695918      137.44389      1.3695918
            2.9      127.56923      1.4137501      127.56923      1.4137501      127.56923      1.4137501
              3      117.14356      1.2939315      117.14356      1.2939315      117.14356      1.2939315
            3.1      107.70207      1.2837095      107.70207      1.2837095      107.70207      1.2837095
            3.2      97.776885      1.1302297      97.776885      1.1302297      97.776885      1.1302297
            3.3      89.123774      1.0961523      89.123774      1.0961523      89.123774      1.0961523
            3.4      80.812743      1.0453333      80.812743      1.0453333      80.812743      1.0453333
            3.5      71.968913      1.2550497      71.968913      1.2550497      71.968913      1.2550497
            3.6      66.084535     0.93179642      66.084535     0.93179642      66.084535     0.93179642
            3.7      60.314802     0.94978724      60.314802     0.94978724      60.314802     0.94978724
            3.8      53.785003     0.91994827      53.785003     0.91994827      53.785003     0.91994827
            3.9      48.486413     0.90569961      48.486413     0.90569961      48.486413     0.90569961
              4      43.160528     0.75312985      43.160528     0.75312985      43.160528     0.75312985
            4.1      39.202305     0.78208986      39.202305     0.78208986      39.202305     0.78208986
            4.2      34.783035     0.67558068      34.783035     0.67558068      34.783035     0.67558068
            4.3      31.906744     0.95413175      31.906744     0.95413175      31.906744     0.95413175
            4.4      27.421954     0.61332366      27.421954     0.61332366      27.421954     0.61332366
            4.5      24.083754     0.55404661      24.083754     0.55404661      24.083754     0.55404661
            4.6      21.626743     0.53082502      21.626743     0.53082502      21.626743     0.53082502
            4.7       17.73217     0.49045822       17.73217     0.49045822       17.73217     0.49045822
            4.8      15.852947      0.4595511      15.852947      0.4595511      15.852947      0.4595511
            4.9      14.389141     0.44567613      14.389141     0.44567613      14.389141     0.44567613
              5      12.122341     0.40414655      12.122341     0.40414655      12.122341     0.40414655
            5.1      11.081628     0.38526459      11.081628     0.38526459      11.081628     0.38526459
            5.2      8.8294382     0.35946397      8.8294382     0.35946397      8.8294382     0.35946397
            5.3      7.9334345     0.32237742      7.9334345     0.32237742      7.9334345     0.32237742
            5.4      6.8023285     0.30052528      6.8023285     0.30052528      6.8023285     0.30052528
            5.5      5.5364445     0.27781229      5.5364445     0.27781229      5.5364445     0.27781229
            5.6      4.9015154     0.29148554      4.9015154     0.29148554      4.9015154     0.29148554
            5.7      4.2544639     0.24343361      4.2544639     0.24343361      4.2544639     0.24343361
            5.8      3.9064919     0.23545318      3.9064919     0.23545318      3.9064919     0.23545318
            5.9      3.2159533     0.20112963      3.2159533     0.20112963      3.2159533     0.20112963
              6      2.5738588      0.1965319      2.5738588      0.1965319      2.5738588      0.1965319
            6.1      2.2261282     0.17432223      2.2261282     0.17432223      2.2261282     0.17432223
            6.2      1.9506429     0.16174789      1.9506429     0.16174789      1.9506429     0.16174789
            6.3      1.7762321     0.15275389      1.7762321     0.15275389      1.7762321     0.15275389
            6.4      1.2512137     0.12686963      1.2512137     0.12686963      1.2512137     0.12686963
            6.5     0.93639683       0.124527     0.93639683       0.124527     0.93639683       0.124527
            6.6     0.89771987     0.11445178     0.89771987     0.11445178     0.89771987     0.11445178
            6.7     0.64296248    0.093520831     0.64296248    0.093520831     0.64296248    0.093520831
            6.8     0.63696375    0.092303283     0.63696375    0.092303283     0.63696375    0.092303283
            6.9     0.57557647    0.093327285     0.57557647    0.093327285     0.57557647    0.093327285
              7     0.48938188      0.1048122     0.48938188      0.1048122     0.48938188      0.1048122
            7.1     0.33624929     0.07346817     0.33624929     0.07346817     0.33624929     0.07346817
            7.2     0.28648108    0.062020982     0.28648108    0.062020982     0.28648108    0.062020982
            7.3     0.16079014    0.050350539     0.16079014    0.050350539     0.16079014    0.050350539
            7.4     0.19670429    0.054388001     0.19670429    0.054388001     0.19670429    0.054388001
            7.5     0.14950461    0.049610287     0.14950461    0.049610287     0.14950461    0.049610287
            7.6     0.10566455    0.051208368     0.10566455    0.051208368     0.10566455    0.051208368
            7.7     0.11391319    0.051171715     0.11391319    0.051171715     0.11391319    0.051171715
            7.8      0.0349469    0.032983349      0.0349469    0.032983349      0.0349469    0.032983349
            7.9    0.072077583    0.029617099    0.072077583    0.029617099    0.072077583    0.029617099
              8    0.072077583    0.029617099    0.072077583    0.029617099    0.072077583    0.029617099
