# pt_bb-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      391.44803     0.35468443      391.44803     0.35468443      391.44803     0.35468443
              5      809.94517      0.4849313      809.94517      0.4849313      809.94517      0.4849313
             10      788.79152     0.46454212      788.79152     0.46454212      788.79152     0.46454212
             15      630.90423     0.40821287      630.90423     0.40821287      630.90423     0.40821287
             20       477.9765     0.35158973       477.9765     0.35158973       477.9765     0.35158973
             25      357.12155     0.30139371      357.12155     0.30139371      357.12155     0.30139371
             30      267.80752     0.25948308      267.80752     0.25948308      267.80752     0.25948308
             35      202.22267     0.22441922      202.22267     0.22441922      202.22267     0.22441922
             40      154.25409     0.19545008      154.25409     0.19545008      154.25409     0.19545008
             45      118.50947     0.17063309      118.50947     0.17063309      118.50947     0.17063309
             50      91.879996     0.14983391      91.879996     0.14983391      91.879996     0.14983391
             55       71.97391     0.13234548       71.97391     0.13234548       71.97391     0.13234548
             60       55.98632     0.11665508       55.98632     0.11665508       55.98632     0.11665508
             65      44.175026      0.1036935      44.175026      0.1036935      44.175026      0.1036935
             70      34.899096    0.092220993      34.899096    0.092220993      34.899096    0.092220993
             75      27.727924    0.082783577      27.727924    0.082783577      27.727924    0.082783577
             80      22.059026    0.072937712      22.059026    0.072937712      22.059026    0.072937712
             85      17.332834    0.065029568      17.332834    0.065029568      17.332834    0.065029568
             90      13.766634    0.057881843      13.766634    0.057881843      13.766634    0.057881843
             95      10.936471    0.051625867      10.936471    0.051625867      10.936471    0.051625867
            100      8.6707251    0.046067116      8.6707251    0.046067116      8.6707251    0.046067116
            105      6.8320927    0.041201018      6.8320927    0.041201018      6.8320927    0.041201018
            110        5.44362    0.037017442        5.44362    0.037017442        5.44362    0.037017442
            115      4.4537084    0.033564894      4.4537084    0.033564894      4.4537084    0.033564894
            120      3.6365648     0.03045312      3.6365648     0.03045312      3.6365648     0.03045312
            125      2.9568055      0.0277331      2.9568055      0.0277331      2.9568055      0.0277331
            130      2.4642615    0.025083634      2.4642615    0.025083634      2.4642615    0.025083634
            135      1.9908106    0.022664238      1.9908106    0.022664238      1.9908106    0.022664238
            140      1.7235468    0.021396125      1.7235468    0.021396125      1.7235468    0.021396125
            145      1.4029576     0.01917263      1.4029576     0.01917263      1.4029576     0.01917263
            150      1.2025139    0.017920173      1.2025139    0.017920173      1.2025139    0.017920173
            155     0.97486192    0.016616803     0.97486192    0.016616803     0.97486192    0.016616803
            160     0.83689326    0.015164107     0.83689326    0.015164107     0.83689326    0.015164107
            165     0.70895799    0.013883336     0.70895799    0.013883336     0.70895799    0.013883336
            170     0.61635941    0.020827256     0.61635941    0.020827256     0.61635941    0.020827256
            175     0.49621852     0.01218567     0.49621852     0.01218567     0.49621852     0.01218567
            180     0.44745914      0.0111384     0.44745914      0.0111384     0.44745914      0.0111384
            185     0.37775884    0.010151053     0.37775884    0.010151053     0.37775884    0.010151053
            190     0.31433177   0.0094093093     0.31433177   0.0094093093     0.31433177   0.0094093093
            195     0.27615773   0.0088497907     0.27615773   0.0088497907     0.27615773   0.0088497907
            200     0.23797172   0.0081513082     0.23797172   0.0081513082     0.23797172   0.0081513082
            205     0.19921085    0.007567017     0.19921085    0.007567017     0.19921085    0.007567017
            210     0.18199153   0.0072802113     0.18199153   0.0072802113     0.18199153   0.0072802113
            215     0.15269603   0.0066121778     0.15269603   0.0066121778     0.15269603   0.0066121778
            220     0.12644445    0.006067266     0.12644445    0.006067266     0.12644445    0.006067266
            225     0.10364499   0.0054724879     0.10364499   0.0054724879     0.10364499   0.0054724879
