#  pt_Z-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      121.53921     0.21357797      121.53921     0.21357797      121.53921     0.21357797
              5      301.51698     0.32175568      301.51698     0.32175568      301.51698     0.32175568
             10      369.12362     0.34135174      369.12362     0.34135174      369.12362     0.34135174
             15      363.32026     0.32828962      363.32026     0.32828962      363.32026     0.32828962
             20      325.83217     0.30436286      325.83217     0.30436286      325.83217     0.30436286
             25      278.62998       0.277387      278.62998       0.277387      278.62998       0.277387
             30      232.49838     0.25060179      232.49838     0.25060179      232.49838     0.25060179
             35      190.18375     0.22566792      190.18375     0.22566792      190.18375     0.22566792
             40      154.55994     0.20167391      154.55994     0.20167391      154.55994     0.20167391
             45       123.6794     0.17991036       123.6794     0.17991036       123.6794     0.17991036
             50      99.122619     0.16124806      99.122619     0.16124806      99.122619     0.16124806
             55      79.948434     0.14383944      79.948434     0.14383944      79.948434     0.14383944
             60      64.289961     0.12954968      64.289961     0.12954968      64.289961     0.12954968
             65      52.786334     0.11713165      52.786334     0.11713165      52.786334     0.11713165
             70      42.939177     0.10521265      42.939177     0.10521265      42.939177     0.10521265
             75      35.361435    0.096010417      35.361435    0.096010417      35.361435    0.096010417
             80      29.092647    0.086794179      29.092647    0.086794179      29.092647    0.086794179
             85      24.027033     0.07890801      24.027033     0.07890801      24.027033     0.07890801
             90      19.955347    0.071907716      19.955347    0.071907716      19.955347    0.071907716
             95      16.602485    0.065915571      16.602485    0.065915571      16.602485    0.065915571
            100      13.747822    0.059996019      13.747822    0.059996019      13.747822    0.059996019
            105      11.508044    0.054856064      11.508044    0.054856064      11.508044    0.054856064
            110      9.6678125     0.05069653      9.6678125     0.05069653      9.6678125     0.05069653
            115       8.110443     0.04617259       8.110443     0.04617259       8.110443     0.04617259
            120      6.8595811    0.042454683      6.8595811    0.042454683      6.8595811    0.042454683
            125      5.7962221    0.039229632      5.7962221    0.039229632      5.7962221    0.039229632
            130      4.9443717    0.036166559      4.9443717    0.036166559      4.9443717    0.036166559
            135      4.2196996    0.033401876      4.2196996    0.033401876      4.2196996    0.033401876
            140      3.5622074    0.031075038      3.5622074    0.031075038      3.5622074    0.031075038
            145      3.0110067    0.028222392      3.0110067    0.028222392      3.0110067    0.028222392
