# pt_Z-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       167.1381     0.24503097       167.1381     0.24503097       167.1381     0.24503097
              5       425.2846     0.37162089       425.2846     0.37162089       425.2846     0.37162089
             10      538.77883     0.40069248      538.77883     0.40069248      538.77883     0.40069248
             15      552.46141     0.39446358      552.46141     0.39446358      552.46141     0.39446358
             20      518.87367     0.37470994      518.87367     0.37470994      518.87367     0.37470994
             25      466.12025     0.35130503      466.12025     0.35130503      466.12025     0.35130503
             30      410.50917      0.3262588      410.50917      0.3262588      410.50917      0.3262588
             35      356.07982     0.30192592      356.07982     0.30192592      356.07982     0.30192592
             40      307.98608     0.27910671      307.98608     0.27910671      307.98608     0.27910671
             45      264.86375     0.25826108      264.86375     0.25826108      264.86375     0.25826108
             50      227.04569     0.23858467      227.04569     0.23858467      227.04569     0.23858467
             55      195.49976     0.22107528      195.49976     0.22107528      195.49976     0.22107528
             60      167.17735      0.2037416      167.17735      0.2037416      167.17735      0.2037416
             65      144.06823     0.18821921      144.06823     0.18821921      144.06823     0.18821921
             70      123.50752       0.174158      123.50752       0.174158      123.50752       0.174158
             75      106.81999      0.1622597      106.81999      0.1622597      106.81999      0.1622597
             80      92.016765     0.15110589      92.016765     0.15110589      92.016765     0.15110589
             85      79.719536     0.13958498      79.719536     0.13958498      79.719536     0.13958498
             90      69.115424     0.13103363      69.115424     0.13103363      69.115424     0.13103363
             95      60.102269     0.12168988      60.102269     0.12168988      60.102269     0.12168988
            100      52.268452     0.11303898      52.268452     0.11303898      52.268452     0.11303898
            105      45.737017     0.10597892      45.737017     0.10597892      45.737017     0.10597892
            110      39.931447    0.099450224      39.931447    0.099450224      39.931447    0.099450224
            115       35.01434     0.09295518       35.01434     0.09295518       35.01434     0.09295518
            120      30.718469     0.08676793      30.718469     0.08676793      30.718469     0.08676793
            125      27.207211    0.081697007      27.207211    0.081697007      27.207211    0.081697007
            130      24.194018    0.077036592      24.194018    0.077036592      24.194018    0.077036592
            135      21.226847    0.072372494      21.226847    0.072372494      21.226847    0.072372494
            140      18.765694     0.06790252      18.765694     0.06790252      18.765694     0.06790252
            145      16.819715     0.06602882      16.819715     0.06602882      16.819715     0.06602882
            150       14.89352    0.060904275       14.89352    0.060904275       14.89352    0.060904275
            155      13.279882    0.057254275      13.279882    0.057254275      13.279882    0.057254275
            160      11.925615    0.054553259      11.925615    0.054553259      11.925615    0.054553259
            165      10.685529     0.05121789      10.685529     0.05121789      10.685529     0.05121789
            170      9.5455588    0.048471275      9.5455588    0.048471275      9.5455588    0.048471275
            175      8.5624449    0.045963911      8.5624449    0.045963911      8.5624449    0.045963911
            180      7.7447398    0.043781263      7.7447398    0.043781263      7.7447398    0.043781263
            185        7.02323    0.041640606        7.02323    0.041640606        7.02323    0.041640606
            190       6.323218    0.039726933       6.323218    0.039726933       6.323218    0.039726933
            195      5.7054981    0.037796902      5.7054981    0.037796902      5.7054981    0.037796902
            200      5.1383368    0.035895115      5.1383368    0.035895115      5.1383368    0.035895115
            205      4.8032451    0.036415174      4.8032451    0.036415174      4.8032451    0.036415174
            210      4.2755105    0.032438056      4.2755105    0.032438056      4.2755105    0.032438056
            215      3.8872637    0.031314559      3.8872637    0.031314559      3.8872637    0.031314559
            220      3.5397519    0.034418417      3.5397519    0.034418417      3.5397519    0.034418417
            225      3.2313906    0.028579479      3.2313906    0.028579479      3.2313906    0.028579479
            230      2.9949048    0.027268897      2.9949048    0.027268897      2.9949048    0.027268897
            235      2.7032765    0.025869148      2.7032765    0.025869148      2.7032765    0.025869148
            240      2.4451439    0.025045371      2.4451439    0.025045371      2.4451439    0.025045371
            245      2.2836367    0.024690345      2.2836367    0.024690345      2.2836367    0.024690345
            250      2.1397139    0.023719384      2.1397139    0.023719384      2.1397139    0.023719384
            255      1.9244751    0.021866336      1.9244751    0.021866336      1.9244751    0.021866336
            260       1.793215    0.022523811       1.793215    0.022523811       1.793215    0.022523811
            265      1.6371203     0.02026791      1.6371203     0.02026791      1.6371203     0.02026791
            270      1.5376551    0.019620812      1.5376551    0.019620812      1.5376551    0.019620812
            275      1.3880037    0.018779955      1.3880037    0.018779955      1.3880037    0.018779955
            280      1.3187261    0.018520726      1.3187261    0.018520726      1.3187261    0.018520726
            285      1.1943344     0.01753291      1.1943344     0.01753291      1.1943344     0.01753291
            290      1.0647124    0.016516571      1.0647124    0.016516571      1.0647124    0.016516571
            295      1.0283056    0.016229092      1.0283056    0.016229092      1.0283056    0.016229092
            300      0.9417205    0.016126905      0.9417205    0.016126905      0.9417205    0.016126905
            305     0.90804833    0.016128808     0.90804833    0.016128808     0.90804833    0.016128808
            310     0.82386582    0.014608984     0.82386582    0.014608984     0.82386582    0.014608984
            315     0.74521067    0.013768308     0.74521067    0.013768308     0.74521067    0.013768308
            320     0.68478758    0.013415062     0.68478758    0.013415062     0.68478758    0.013415062
            325     0.66285554    0.013068104     0.66285554    0.013068104     0.66285554    0.013068104
            330     0.60085484    0.012733626     0.60085484    0.012733626     0.60085484    0.012733626
            335     0.57744354    0.012166335     0.57744354    0.012166335     0.57744354    0.012166335
            340     0.52229519      0.0115015     0.52229519      0.0115015     0.52229519      0.0115015
            345     0.48929423    0.012057017     0.48929423    0.012057017     0.48929423    0.012057017
            350     0.47377862    0.024345019     0.47377862    0.024345019     0.47377862    0.024345019
            355     0.44678966    0.010907646     0.44678966    0.010907646     0.44678966    0.010907646
            360     0.42186035    0.010423898     0.42186035    0.010423898     0.42186035    0.010423898
            365     0.37147899    0.010404266     0.37147899    0.010404266     0.37147899    0.010404266
            370     0.34744947   0.0094758783     0.34744947   0.0094758783     0.34744947   0.0094758783
            375     0.32510853   0.0091446378     0.32510853   0.0091446378     0.32510853   0.0091446378
            380     0.32313978    0.009180516     0.32313978    0.009180516     0.32313978    0.009180516
            385     0.29082844   0.0087243596     0.29082844   0.0087243596     0.29082844   0.0087243596
            390     0.27441679   0.0084036006     0.27441679   0.0084036006     0.27441679   0.0084036006
            395     0.25733113   0.0082506708     0.25733113   0.0082506708     0.25733113   0.0082506708
            400     0.25021746    0.008086443     0.25021746    0.008086443     0.25021746    0.008086443
            405     0.23879696   0.0080389026     0.23879696   0.0080389026     0.23879696   0.0080389026
            410     0.22785175   0.0079093036     0.22785175   0.0079093036     0.22785175   0.0079093036
            415     0.20615429   0.0075940213     0.20615429   0.0075940213     0.20615429   0.0075940213
            420     0.18578909   0.0069952886     0.18578909   0.0069952886     0.18578909   0.0069952886
            425     0.18762103    0.006983485     0.18762103    0.006983485     0.18762103    0.006983485
            430     0.17223123   0.0067753792     0.17223123   0.0067753792     0.17223123   0.0067753792
            435     0.16324875   0.0073734811     0.16324875   0.0073734811     0.16324875   0.0073734811
            440       0.157596   0.0063925812       0.157596   0.0063925812       0.157596   0.0063925812
            445     0.13558782   0.0059828694     0.13558782   0.0059828694     0.13558782   0.0059828694
            450       0.133806   0.0058438016       0.133806   0.0058438016       0.133806   0.0058438016
            455     0.12532681   0.0057771654     0.12532681   0.0057771654     0.12532681   0.0057771654
            460      0.1166194    0.005667826      0.1166194    0.005667826      0.1166194    0.005667826
            465     0.12119877   0.0060239368     0.12119877   0.0060239368     0.12119877   0.0060239368
            470     0.11894238    0.005521142     0.11894238    0.005521142     0.11894238    0.005521142
            475    0.097500677   0.0049368365    0.097500677   0.0049368365    0.097500677   0.0049368365
            480     0.10484664   0.0052223783     0.10484664   0.0052223783     0.10484664   0.0052223783
            485    0.085230787   0.0046979523    0.085230787   0.0046979523    0.085230787   0.0046979523
            490    0.090365241   0.0057168567    0.090365241   0.0057168567    0.090365241   0.0057168567
            495    0.088058736   0.0047689184    0.088058736   0.0047689184    0.088058736   0.0047689184
            500    0.082536046   0.0052932869    0.082536046   0.0052932869    0.082536046   0.0052932869
            505    0.082100185   0.0048766181    0.082100185   0.0048766181    0.082100185   0.0048766181
            510    0.075443187   0.0044026709    0.075443187   0.0044026709    0.075443187   0.0044026709
            515    0.067783963   0.0042413927    0.067783963   0.0042413927    0.067783963   0.0042413927
            520    0.060328694   0.0039391445    0.060328694   0.0039391445    0.060328694   0.0039391445
            525    0.054993126   0.0041254245    0.054993126   0.0041254245    0.054993126   0.0041254245
            530    0.056060192   0.0038955954    0.056060192   0.0038955954    0.056060192   0.0038955954
            535    0.049851149   0.0036487887    0.049851149   0.0036487887    0.049851149   0.0036487887
            540    0.050498962   0.0037593203    0.050498962   0.0037593203    0.050498962   0.0037593203
            545     0.05337815   0.0036729307     0.05337815   0.0036729307     0.05337815   0.0036729307
            550    0.041983994   0.0034005386    0.041983994   0.0034005386    0.041983994   0.0034005386
            555    0.039485527   0.0035606596    0.039485527   0.0035606596    0.039485527   0.0035606596
            560    0.038527015   0.0031814941    0.038527015   0.0031814941    0.038527015   0.0031814941
            565    0.037723899   0.0032816004    0.037723899   0.0032816004    0.037723899   0.0032816004
            570     0.03976711   0.0033339681     0.03976711   0.0033339681     0.03976711   0.0033339681
            575    0.032702207   0.0029048559    0.032702207   0.0029048559    0.032702207   0.0029048559
            580    0.040730106   0.0031941547    0.040730106   0.0031941547    0.040730106   0.0031941547
            585    0.029758843   0.0028316939    0.029758843   0.0028316939    0.029758843   0.0028316939
            590    0.035552318   0.0029959996    0.035552318   0.0029959996    0.035552318   0.0029959996
            595    0.025082932   0.0026944642    0.025082932   0.0026944642    0.025082932   0.0026944642
            600    0.029167142   0.0028412347    0.029167142   0.0028412347    0.029167142   0.0028412347
            605    0.027015142   0.0026209836    0.027015142   0.0026209836    0.027015142   0.0026209836
            610    0.022554983   0.0024637449    0.022554983   0.0024637449    0.022554983   0.0024637449
            615    0.028302786   0.0027694325    0.028302786   0.0027694325    0.028302786   0.0027694325
            620    0.023393997   0.0025867314    0.023393997   0.0025867314    0.023393997   0.0025867314
            625    0.026531708   0.0028585348    0.026531708   0.0028585348    0.026531708   0.0028585348
            630    0.023472541   0.0024857237    0.023472541   0.0024857237    0.023472541   0.0024857237
            635    0.019261889   0.0023114659    0.019261889   0.0023114659    0.019261889   0.0023114659
            640    0.017375288   0.0022016324    0.017375288   0.0022016324    0.017375288   0.0022016324
            645     0.02280517   0.0028608663     0.02280517   0.0028608663     0.02280517   0.0028608663
            650    0.016148668   0.0021136469    0.016148668   0.0021136469    0.016148668   0.0021136469
            655    0.016444325   0.0021735497    0.016444325   0.0021735497    0.016444325   0.0021735497
            660    0.014112935   0.0019465465    0.014112935   0.0019465465    0.014112935   0.0019465465
            665    0.016019867   0.0020747054    0.016019867   0.0020747054    0.016019867   0.0020747054
            670    0.010626875   0.0016669286    0.010626875   0.0016669286    0.010626875   0.0016669286
            675    0.013114353   0.0018925002    0.013114353   0.0018925002    0.013114353   0.0018925002
            680     0.01576959   0.0020690117     0.01576959   0.0020690117     0.01576959   0.0020690117
            685    0.010775428   0.0018786478    0.010775428   0.0018786478    0.010775428   0.0018786478
            690     0.01365843    0.001948493     0.01365843    0.001948493     0.01365843    0.001948493
            695    0.011194423    0.001677106    0.011194423    0.001677106    0.011194423    0.001677106
            700   0.0099977362   0.0017658073   0.0099977362   0.0017658073   0.0099977362   0.0017658073
            705    0.013967561   0.0019512991    0.013967561   0.0019512991    0.013967561   0.0019512991
            710    0.011020274   0.0017674279    0.011020274   0.0017674279    0.011020274   0.0017674279
            715   0.0074531894   0.0014096921   0.0074531894   0.0014096921   0.0074531894   0.0014096921
            720    0.005521997   0.0012578849    0.005521997   0.0012578849    0.005521997   0.0012578849
            725   0.0056671162   0.0015072169   0.0056671162   0.0015072169   0.0056671162   0.0015072169
            730    0.010215619   0.0017098458    0.010215619   0.0017098458    0.010215619   0.0017098458
            735   0.0093845343   0.0015873875   0.0093845343   0.0015873875   0.0093845343   0.0015873875
            740   0.0063623404   0.0012488342   0.0063623404   0.0012488342   0.0063623404   0.0012488342
            745   0.0079578698   0.0014326409   0.0079578698   0.0014326409   0.0079578698   0.0014326409
            750   0.0058815645   0.0013604036   0.0058815645   0.0013604036   0.0058815645   0.0013604036
            755   0.0050112243   0.0012275966   0.0050112243   0.0012275966   0.0050112243   0.0012275966
            760   0.0065805788   0.0013166581   0.0065805788   0.0013166581   0.0065805788   0.0013166581
            765   0.0072471926   0.0013272711   0.0072471926   0.0013272711   0.0072471926   0.0013272711
            770   0.0043763244   0.0012171352   0.0043763244   0.0012171352   0.0043763244   0.0012171352
            775   0.0054510144    0.001237628   0.0054510144    0.001237628   0.0054510144    0.001237628
            780   0.0055196313   0.0013231644   0.0055196313   0.0013231644   0.0055196313   0.0013231644
            785   0.0059774818   0.0012546216   0.0059774818   0.0012546216   0.0059774818   0.0012546216
            790   0.0048383085   0.0011395532   0.0048383085   0.0011395532   0.0048383085   0.0011395532
            795   0.0038915358   0.0010824848   0.0038915358   0.0010824848   0.0038915358   0.0010824848
            800   0.0024368013  0.00098532447   0.0024368013  0.00098532447   0.0024368013  0.00098532447
            805   0.0056077648    0.001222837   0.0056077648    0.001222837   0.0056077648    0.001222837
            810   0.0063405916   0.0012857699   0.0063405916   0.0012857699   0.0063405916   0.0012857699
            815   0.0029569794  0.00098953778   0.0029569794  0.00098953778   0.0029569794  0.00098953778
            820   0.0046352561    0.001121626   0.0046352561    0.001121626   0.0046352561    0.001121626
            825   0.0043578697   0.0010892979   0.0043578697   0.0010892979   0.0043578697   0.0010892979
            830   0.0039928523  0.00099816801   0.0039928523  0.00099816801   0.0039928523  0.00099816801
            835   0.0016237139  0.00079481849   0.0016237139  0.00079481849   0.0016237139  0.00079481849
            840   0.0040151798   0.0010642879   0.0040151798   0.0010642879   0.0040151798   0.0010642879
            845   0.0059408459   0.0016577891   0.0059408459   0.0016577891   0.0059408459   0.0016577891
            850   0.0034793705  0.00092992673   0.0034793705  0.00092992673   0.0034793705  0.00092992673
            855   0.0043452783   0.0010316098   0.0043452783   0.0010316098   0.0043452783   0.0010316098
            860   0.0038886169   0.0010355714   0.0038886169   0.0010355714   0.0038886169   0.0010355714
            865   0.0037313515  0.00096344122   0.0037313515  0.00096344122   0.0037313515  0.00096344122
            870   0.0021784039  0.00072752224   0.0021784039  0.00072752224   0.0021784039  0.00072752224
            875   0.0027186901  0.00089272452   0.0027186901  0.00089272452   0.0027186901  0.00089272452
            880   0.0019191161  0.00084567284   0.0019191161  0.00084567284   0.0019191161  0.00084567284
            885  0.00053393324  0.00059608772  0.00053393324  0.00059608772  0.00053393324  0.00059608772
            890   0.0014985692  0.00061175773   0.0014985692  0.00061175773   0.0014985692  0.00061175773
            895   0.0022103339  0.00089017947   0.0022103339  0.00089017947   0.0022103339  0.00089017947
            900   0.0024070016  0.00076393135   0.0024070016  0.00076393135   0.0024070016  0.00076393135
            905   0.0024032115  0.00091006815   0.0024032115  0.00091006815   0.0024032115  0.00091006815
            910   0.0018613991  0.00082790832   0.0018613991  0.00082790832   0.0018613991  0.00082790832
            915   0.0024995994  0.00085377307   0.0024995994  0.00085377307   0.0024995994  0.00085377307
            920    0.002162353  0.00072344388    0.002162353  0.00072344388    0.002162353  0.00072344388
            925    0.001616318  0.00079315124    0.001616318  0.00079315124    0.001616318  0.00079315124
            930   0.0027388109   0.0008257683   0.0027388109   0.0008257683   0.0027388109   0.0008257683
            935  0.00024976154  0.00043257804  0.00024976154  0.00043257804  0.00024976154  0.00043257804
            940  0.00072848331  0.00074257254  0.00072848331  0.00074257254  0.00072848331  0.00074257254
            945   0.0018785246  0.00066777553   0.0018785246  0.00066777553   0.0018785246  0.00066777553
            950   0.0027173228  0.00081955149   0.0027173228  0.00081955149   0.0027173228  0.00081955149
            955   0.0014985628  0.00070639472   0.0014985628  0.00070639472   0.0014985628  0.00070639472
            960  0.00099884899  0.00049939955  0.00099884899  0.00049939955  0.00099884899  0.00049939955
            965  0.00096700162  0.00048427236  0.00096700162  0.00048427236  0.00096700162  0.00048427236
            970   0.0017319428  0.00065474253   0.0017319428  0.00065474253   0.0017319428  0.00065474253
            975   0.0030935707    0.002184982   0.0030935707    0.002184982   0.0030935707    0.002184982
            980   0.0012488077  0.00055845584   0.0012488077  0.00055845584   0.0012488077  0.00055845584
            985   0.0014942258  0.00060999745   0.0014942258  0.00060999745   0.0014942258  0.00060999745
            990  0.00049942131  0.00061172138  0.00049942131  0.00061172138  0.00049942131  0.00061172138
            995    0.002061857  0.00090409784    0.002061857  0.00090409784    0.002061857  0.00090409784
           1000    0.002061857  0.00090409784    0.002061857  0.00090409784    0.002061857  0.00090409784
