#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.3      1449.3692      4.2955765      1449.3692      4.2955765      1449.3692      4.2955765
            0.4      1448.9938      4.2888596      1448.9938      4.2888596      1448.9938      4.2888596
            0.5      1443.0995      4.2996616      1443.0995      4.2996616      1443.0995      4.2996616
            0.6      1430.4859      4.2640271      1430.4859      4.2640271      1430.4859      4.2640271
            0.7      1424.5349      4.2343555      1424.5349      4.2343555      1424.5349      4.2343555
            0.8      1414.1132      4.2662454      1414.1132      4.2662454      1414.1132      4.2662454
            0.9      1402.2907      4.2995811      1402.2907      4.2995811      1402.2907      4.2995811
              1      1379.6514       4.261449      1379.6514       4.261449      1379.6514       4.261449
            1.1      1362.2905      4.1875383      1362.2905      4.1875383      1362.2905      4.1875383
            1.2      1335.0674      4.0974235      1335.0674      4.0974235      1335.0674      4.0974235
            1.3      1311.0884       4.097236      1311.0884       4.097236      1311.0884       4.097236
            1.4      1280.2968      4.1027894      1280.2968      4.1027894      1280.2968      4.1027894
            1.5      1237.4307      3.9677582      1237.4307      3.9677582      1237.4307      3.9677582
            1.6      1206.2734      3.9620515      1206.2734      3.9620515      1206.2734      3.9620515
            1.7      1160.3921      3.8724709      1160.3921      3.8724709      1160.3921      3.8724709
            1.8      1120.7437      3.7930712      1120.7437      3.7930712      1120.7437      3.7930712
            1.9      1067.1237      3.7149701      1067.1237      3.7149701      1067.1237      3.7149701
              2      1006.6714      3.6328863      1006.6714      3.6328863      1006.6714      3.6328863
            2.1      956.93773      3.5225772      956.93773      3.5225772      956.93773      3.5225772
            2.2      891.15936      3.4249612      891.15936      3.4249612      891.15936      3.4249612
            2.3      822.38111      3.3100046      822.38111      3.3100046      822.38111      3.3100046
            2.4      755.86725      3.1570497      755.86725      3.1570497      755.86725      3.1570497
            2.5      680.30474      3.0112557      680.30474      3.0112557      680.30474      3.0112557
            2.6      610.04481      2.8837822      610.04481      2.8837822      610.04481      2.8837822
            2.7      540.72574       2.725767      540.72574       2.725767      540.72574       2.725767
            2.8      473.84892      2.5747847      473.84892      2.5747847      473.84892      2.5747847
            2.9      403.85492      2.3931239      403.85492      2.3931239      403.85492      2.3931239
              3      343.68085      2.1777548      343.68085      2.1777548      343.68085      2.1777548
            3.1      278.83749      1.9895678      278.83749      1.9895678      278.83749      1.9895678
            3.2      228.12886      1.8114282      228.12886      1.8114282      228.12886      1.8114282
            3.3      176.80623      1.5914974      176.80623      1.5914974      176.80623      1.5914974
            3.4      134.27417      1.3989596      134.27417      1.3989596      134.27417      1.3989596
            3.5      98.081312      1.2048833      98.081312      1.2048833      98.081312      1.2048833
            3.6      70.145081      1.0233305      70.145081      1.0233305      70.145081      1.0233305
            3.7      47.856156     0.84918042      47.856156     0.84918042      47.856156     0.84918042
            3.8      29.835691     0.68193093      29.835691     0.68193093      29.835691     0.68193093
            3.9      17.874896     0.53131111      17.874896     0.53131111      17.874896     0.53131111
              4      9.9227914     0.39172526      9.9227914     0.39172526      9.9227914     0.39172526
            4.1      4.9513053      0.2797502      4.9513053      0.2797502      4.9513053      0.2797502
            4.2      2.2913132      0.1966317      2.2913132      0.1966317      2.2913132      0.1966317
            4.3      1.0110366     0.12809811      1.0110366     0.12809811      1.0110366     0.12809811
            4.4     0.28791479    0.067552828     0.28791479    0.067552828     0.28791479    0.067552828
            4.5    0.074724323     0.03876374    0.074724323     0.03876374    0.074724323     0.03876374
            4.6    0.015080763    0.015080009    0.015080763    0.015080009    0.015080763    0.015080009
            4.7   -0.015038155    0.015037403   -0.015038155    0.015037403   -0.015038155    0.015037403
            4.8              0              0              0              0              0              0
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
