#    y_j1-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      2.5921519     0.19060965      2.5921519     0.19060965      2.5921519     0.19060965
           -4.9      4.4604369     0.25502222      4.4604369     0.25502222      4.4604369     0.25502222
           -4.8      6.9786574     0.31146166      6.9786574     0.31146166      6.9786574     0.31146166
           -4.7      9.3780722     0.36494126      9.3780722     0.36494126      9.3780722     0.36494126
           -4.6      14.157965     0.44657321      14.157965     0.44657321      14.157965     0.44657321
           -4.5      73.945367      1.0444964      73.945367      1.0444964      73.945367      1.0444964
           -4.4      99.507513      1.2275594      99.507513      1.2275594      99.507513      1.2275594
           -4.3       127.1988      1.3696622       127.1988      1.3696622       127.1988      1.3696622
           -4.2      165.45932      1.5378878      165.45932      1.5378878      165.45932      1.5378878
           -4.1        204.053      1.7047241        204.053      1.7047241        204.053      1.7047241
             -4      245.09478      1.8773544      245.09478      1.8773544      245.09478      1.8773544
           -3.9      297.77304      2.0633689      297.77304      2.0633689      297.77304      2.0633689
           -3.8      360.06158      2.2662787      360.06158      2.2662787      360.06158      2.2662787
           -3.7      421.37372      2.4384525      421.37372      2.4384525      421.37372      2.4384525
           -3.6      497.35129      2.6362292      497.35129      2.6362292      497.35129      2.6362292
           -3.5      577.95696       2.836864      577.95696       2.836864      577.95696       2.836864
           -3.4      656.15947      3.0208267      656.15947      3.0208267      656.15947      3.0208267
           -3.3      748.17069      3.2057484      748.17069      3.2057484      748.17069      3.2057484
           -3.2      840.98486      3.4018364      840.98486      3.4018364      840.98486      3.4018364
           -3.1      943.07354      3.5828538      943.07354      3.5828538      943.07354      3.5828538
             -3      1035.4694      3.7474211      1035.4694      3.7474211      1035.4694      3.7474211
           -2.9      1147.5091      3.9330049      1147.5091      3.9330049      1147.5091      3.9330049
           -2.8      1243.4709      4.1029537      1243.4709      4.1029537      1243.4709      4.1029537
           -2.7      1353.6663      4.2527871      1353.6663      4.2527871      1353.6663      4.2527871
           -2.6      1447.4065      4.4422202      1447.4065      4.4422202      1447.4065      4.4422202
           -2.5       1555.275      4.5396212       1555.275      4.5396212       1555.275      4.5396212
           -2.4      1646.2506      4.6789511      1646.2506      4.6789511      1646.2506      4.6789511
           -2.3      1750.9799         4.7947      1750.9799         4.7947      1750.9799         4.7947
           -2.2      1836.8396      4.9170629      1836.8396      4.9170629      1836.8396      4.9170629
           -2.1       1932.017       5.036128       1932.017       5.036128       1932.017       5.036128
             -2      2011.6815      5.1344467      2011.6815      5.1344467      2011.6815      5.1344467
           -1.9      2093.8495      5.2801173      2093.8495      5.2801173      2093.8495      5.2801173
           -1.8       2169.946      5.4359279       2169.946      5.4359279       2169.946      5.4359279
           -1.7      2247.9409      5.4404164      2247.9409      5.4404164      2247.9409      5.4404164
           -1.6      2315.4472       5.476901      2315.4472       5.476901      2315.4472       5.476901
           -1.5      2392.0788      5.5565114      2392.0788      5.5565114      2392.0788      5.5565114
           -1.4      2437.6704      5.6054547      2437.6704      5.6054547      2437.6704      5.6054547
           -1.3      2498.3608      5.7614945      2498.3608      5.7614945      2498.3608      5.7614945
           -1.2      2554.5435      5.7323692      2554.5435      5.7323692      2554.5435      5.7323692
           -1.1      2601.6873      5.7797012      2601.6873      5.7797012      2601.6873      5.7797012
             -1      2643.3483      5.8329773      2643.3483      5.8329773      2643.3483      5.8329773
           -0.9      2685.6465      5.9020218      2685.6465      5.9020218      2685.6465      5.9020218
           -0.8      2706.4453      5.8689002      2706.4453      5.8689002      2706.4453      5.8689002
           -0.7      2739.6314      5.8951218      2739.6314      5.8951218      2739.6314      5.8951218
           -0.6       2762.051      5.9447944       2762.051      5.9447944       2762.051      5.9447944
           -0.5      2787.7414      5.9789661      2787.7414      5.9789661      2787.7414      5.9789661
           -0.4      2811.9352      6.0007838      2811.9352      6.0007838      2811.9352      6.0007838
           -0.3      2825.8695      5.9923308      2825.8695      5.9923308      2825.8695      5.9923308
           -0.2      2825.4425       5.978125      2825.4425       5.978125      2825.4425       5.978125
           -0.1      2833.8987      6.0441399      2833.8987      6.0441399      2833.8987      6.0441399
              0      2829.8143      6.0448394      2829.8143      6.0448394      2829.8143      6.0448394
            0.1      2839.6582      5.9985504      2839.6582      5.9985504      2839.6582      5.9985504
            0.2      2822.0906      5.9868358      2822.0906      5.9868358      2822.0906      5.9868358
            0.3      2813.3292      6.0257054      2813.3292      6.0257054      2813.3292      6.0257054
            0.4      2784.1627      5.9471215      2784.1627      5.9471215      2784.1627      5.9471215
            0.5      2764.4342      5.9617451      2764.4342      5.9617451      2764.4342      5.9617451
            0.6       2735.733      5.9132053       2735.733      5.9132053       2735.733      5.9132053
            0.7      2709.6167      5.8796668      2709.6167      5.8796668      2709.6167      5.8796668
            0.8      2684.9187      5.8514363      2684.9187      5.8514363      2684.9187      5.8514363
            0.9      2645.1681      5.8561329      2645.1681      5.8561329      2645.1681      5.8561329
              1      2604.3906      5.7530933      2604.3906      5.7530933      2604.3906      5.7530933
            1.1      2550.7909       5.728231      2550.7909       5.728231      2550.7909       5.728231
            1.2      2502.8213      5.6894568      2502.8213      5.6894568      2502.8213      5.6894568
            1.3      2436.1132      5.6414283      2436.1132      5.6414283      2436.1132      5.6414283
            1.4      2378.1611      5.5217339      2378.1611      5.5217339      2378.1611      5.5217339
            1.5      2318.9516      5.4719195      2318.9516      5.4719195      2318.9516      5.4719195
            1.6      2249.4778      5.4020632      2249.4778      5.4020632      2249.4778      5.4020632
            1.7      2166.6621      5.3847008      2166.6621      5.3847008      2166.6621      5.3847008
            1.8      2098.6211      5.2384905      2098.6211      5.2384905      2098.6211      5.2384905
            1.9      2010.4253      5.1300578      2010.4253      5.1300578      2010.4253      5.1300578
              2      1933.4634      5.0044621      1933.4634      5.0044621      1933.4634      5.0044621
            2.1      1838.1294      4.9172504      1838.1294      4.9172504      1838.1294      4.9172504
            2.2      1736.5418      4.8031272      1736.5418      4.8031272      1736.5418      4.8031272
            2.3      1641.1539      4.6530664      1641.1539      4.6530664      1641.1539      4.6530664
            2.4      1553.9806       4.554662      1553.9806       4.554662      1553.9806       4.554662
            2.5      1449.3113      4.3955216      1449.3113      4.3955216      1449.3113      4.3955216
            2.6      1351.2945      4.3182799      1351.2945      4.3182799      1351.2945      4.3182799
            2.7      1254.0639      4.0802083      1254.0639      4.0802083      1254.0639      4.0802083
            2.8      1139.8297      3.9328854      1139.8297      3.9328854      1139.8297      3.9328854
            2.9      1041.1996      3.7528326      1041.1996      3.7528326      1041.1996      3.7528326
              3       942.8632      3.5677638       942.8632      3.5677638       942.8632      3.5677638
            3.1      844.74313      3.3818377      844.74313      3.3818377      844.74313      3.3818377
            3.2      746.47645      3.1987542      746.47645      3.1987542      746.47645      3.1987542
            3.3      662.81916      3.0329476      662.81916      3.0329476      662.81916      3.0329476
            3.4       579.2124      2.8315597       579.2124      2.8315597       579.2124      2.8315597
            3.5       498.0072      2.6340405       498.0072      2.6340405       498.0072      2.6340405
            3.6      426.55391      2.4359827      426.55391      2.4359827      426.55391      2.4359827
            3.7      363.04968      2.2487412      363.04968      2.2487412      363.04968      2.2487412
            3.8      298.52115      2.0573119      298.52115      2.0573119      298.52115      2.0573119
            3.9      246.70867      1.8808905      246.70867      1.8808905      246.70867      1.8808905
              4      201.49151      1.6890223      201.49151      1.6890223      201.49151      1.6890223
            4.1      160.20696      1.5134297      160.20696      1.5134297      160.20696      1.5134297
            4.2      124.88677      1.3486893      124.88677      1.3486893      124.88677      1.3486893
            4.3      101.04913      1.1998231      101.04913      1.1998231      101.04913      1.1998231
            4.4      77.884183      1.0601595      77.884183      1.0601595      77.884183      1.0601595
            4.5      13.684432     0.43681459      13.684432     0.43681459      13.684432     0.43681459
