#   total-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      14439.363      3.5145909      14439.363      3.5145909      14439.363      3.5145909
              1      14439.363      3.5145909      14439.363      3.5145909      14439.363      3.5145909
