#   y_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.02618283    0.018530629     0.02618283    0.018530629     0.02618283    0.018530629
           -4.9    0.067928775    0.030738377    0.067928775    0.030738377    0.067928775    0.030738377
           -4.8    0.092651509    0.038202726    0.092651509    0.038202726    0.092651509    0.038202726
           -4.7     0.34323975    0.093911676     0.34323975    0.093911676     0.34323975    0.093911676
           -4.6      1.3237746     0.16629214      1.3237746     0.16629214      1.3237746     0.16629214
           -4.5      3.7573267     0.25724997      3.7573267     0.25724997      3.7573267     0.25724997
           -4.4      9.4240582      0.4154835      9.4240582      0.4154835      9.4240582      0.4154835
           -4.3      18.390235     0.58085935      18.390235     0.58085935      18.390235     0.58085935
           -4.2      34.185502     0.78427617      34.185502     0.78427617      34.185502     0.78427617
           -4.1        55.5601     0.97805358        55.5601     0.97805358        55.5601     0.97805358
             -4       89.61607      1.2261176       89.61607      1.2261176       89.61607      1.2261176
           -3.9      134.14434      1.4858255      134.14434      1.4858255      134.14434      1.4858255
           -3.8      189.85827      1.7508743      189.85827      1.7508743      189.85827      1.7508743
           -3.7      261.85207      2.0331545      261.85207      2.0331545      261.85207      2.0331545
           -3.6      339.57993      2.2904646      339.57993      2.2904646      339.57993      2.2904646
           -3.5      435.07438      2.5788468      435.07438      2.5788468      435.07438      2.5788468
           -3.4      538.01902      2.8476996      538.01902      2.8476996      538.01902      2.8476996
           -3.3      657.89245      3.1152559      657.89245      3.1152559      657.89245      3.1152559
           -3.2      771.76521      3.3497094      771.76521      3.3497094      771.76521      3.3497094
           -3.1      893.45129      3.6245512      893.45129      3.6245512      893.45129      3.6245512
             -3       1031.709      3.8787125       1031.709      3.8787125       1031.709      3.8787125
           -2.9      1149.1753      4.0221732      1149.1753      4.0221732      1149.1753      4.0221732
           -2.8      1288.2988      4.2268669      1288.2988      4.2268669      1288.2988      4.2268669
           -2.7      1416.5529      4.4067872      1416.5529      4.4067872      1416.5529      4.4067872
           -2.6       1537.824      4.5721564       1537.824      4.5721564       1537.824      4.5721564
           -2.5      1654.6505      4.7606312      1654.6505      4.7606312      1654.6505      4.7606312
           -2.4      1774.1894      4.8758931      1774.1894      4.8758931      1774.1894      4.8758931
           -2.3       1887.791      5.0135619       1887.791      5.0135619       1887.791      5.0135619
           -2.2      1972.3848      5.1084069      1972.3848      5.1084069      1972.3848      5.1084069
           -2.1      2085.8264       5.237137      2085.8264       5.237137      2085.8264       5.237137
             -2      2178.1949      5.4411522      2178.1949      5.4411522      2178.1949      5.4411522
           -1.9      2238.2459      5.4044692      2238.2459      5.4044692      2238.2459      5.4044692
           -1.8      2320.0806      5.4793129      2320.0806      5.4793129      2320.0806      5.4793129
           -1.7      2380.0836      5.5841661      2380.0836      5.5841661      2380.0836      5.5841661
           -1.6      2448.5277      5.5951497      2448.5277      5.5951497      2448.5277      5.5951497
           -1.5      2501.1484      5.6458867      2501.1484      5.6458867      2501.1484      5.6458867
           -1.4      2541.8451      5.7165564      2541.8451      5.7165564      2541.8451      5.7165564
           -1.3      2577.1981      5.7809835      2577.1981      5.7809835      2577.1981      5.7809835
           -1.2      2622.3788      5.7647136      2622.3788      5.7647136      2622.3788      5.7647136
           -1.1      2657.9518      5.8044355      2657.9518      5.8044355      2657.9518      5.8044355
             -1      2689.6676      5.8280839      2689.6676      5.8280839      2689.6676      5.8280839
           -0.9      2704.1038      5.9510177      2704.1038      5.9510177      2704.1038      5.9510177
           -0.8      2726.2955      5.9033111      2726.2955      5.9033111      2726.2955      5.9033111
