#  pt_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      7.2491772    0.043946189      7.2491772    0.043946189      7.2491772    0.043946189
              5       24.07137     0.08021666       24.07137     0.08021666       24.07137     0.08021666
             10      44.743917     0.10927378      44.743917     0.10927378      44.743917     0.10927378
             15      70.813494     0.13766341      70.813494     0.13766341      70.813494     0.13766341
             20      103.68723     0.16643344      103.68723     0.16643344      103.68723     0.16643344
             25      144.76442     0.19523264      144.76442     0.19523264      144.76442     0.19523264
             30      193.57463     0.22510041      193.57463     0.22510041      193.57463     0.22510041
             35      216.82148      0.2370895      216.82148      0.2370895      216.82148      0.2370895
             40      217.54868     0.23685099      217.54868     0.23685099      217.54868     0.23685099
             45      205.53224     0.22982994      205.53224     0.22982994      205.53224     0.22982994
             50      187.91165     0.21915148      187.91165     0.21915148      187.91165     0.21915148
             55      168.19856     0.20767412      168.19856     0.20767412      168.19856     0.20767412
             60      148.16336      0.1935662      148.16336      0.1935662      148.16336      0.1935662
             65      128.98894     0.18107617      128.98894     0.18107617      128.98894     0.18107617
             70      113.30907     0.16915212      113.30907     0.16915212      113.30907     0.16915212
             75      99.335455     0.15878667      99.335455     0.15878667      99.335455     0.15878667
             80      87.105783     0.14809749      87.105783     0.14809749      87.105783     0.14809749
             85      76.253314     0.13871458      76.253314     0.13871458      76.253314     0.13871458
             90      67.259608     0.13036042      67.259608     0.13036042      67.259608     0.13036042
             95      59.575424     0.12385654      59.575424     0.12385654      59.575424     0.12385654
            100      52.537388     0.11509564      52.537388     0.11509564      52.537388     0.11509564
            105      46.513589      0.1088151      46.513589      0.1088151      46.513589      0.1088151
            110      41.301507     0.10257256      41.301507     0.10257256      41.301507     0.10257256
            115      36.576874    0.096662945      36.576874    0.096662945      36.576874    0.096662945
            120      32.499504    0.091094472      32.499504    0.091094472      32.499504    0.091094472
            125      28.902791    0.087513733      28.902791    0.087513733      28.902791    0.087513733
            130      26.012109    0.081999619      26.012109    0.081999619      26.012109    0.081999619
            135      23.208427    0.077812554      23.208427    0.077812554      23.208427    0.077812554
            140      20.892786    0.074115248      20.892786    0.074115248      20.892786    0.074115248
            145      18.494029    0.069501254      18.494029    0.069501254      18.494029    0.069501254
            150       16.75807     0.06614021       16.75807     0.06614021       16.75807     0.06614021
            155      15.043415    0.062384143      15.043415    0.062384143      15.043415    0.062384143
            160      13.654069    0.059363584      13.654069    0.059363584      13.654069    0.059363584
            165      12.337851    0.056778608      12.337851    0.056778608      12.337851    0.056778608
            170      11.065022    0.053901792      11.065022    0.053901792      11.065022    0.053901792
            175      10.044036    0.051087338      10.044036    0.051087338      10.044036    0.051087338
            180      9.2075539    0.051489447      9.2075539    0.051489447      9.2075539    0.051489447
            185      8.2533884    0.046691227      8.2533884    0.046691227      8.2533884    0.046691227
            190      7.5009708    0.044072655      7.5009708    0.044072655      7.5009708    0.044072655
            195      6.9489281    0.042559697      6.9489281    0.042559697      6.9489281    0.042559697
            200      6.2561444    0.040771748      6.2561444    0.040771748      6.2561444    0.040771748
            205      5.7316117    0.039245344      5.7316117    0.039245344      5.7316117    0.039245344
            210      5.2944903    0.037779842      5.2944903    0.037779842      5.2944903    0.037779842
            215      4.8426177    0.037411735      4.8426177    0.037411735      4.8426177    0.037411735
            220      4.3870328    0.033928825      4.3870328    0.033928825      4.3870328    0.033928825
            225      4.0323015    0.033169193      4.0323015    0.033169193      4.0323015    0.033169193
            230      3.7423218    0.031543372      3.7423218    0.031543372      3.7423218    0.031543372
            235      3.4127209    0.031067184      3.4127209    0.031067184      3.4127209    0.031067184
            240      3.1162151    0.028739173      3.1162151    0.028739173      3.1162151    0.028739173
            245      2.9794792    0.027888729      2.9794792    0.027888729      2.9794792    0.027888729
            250      2.7170227    0.026828577      2.7170227    0.026828577      2.7170227    0.026828577
            255      2.4705559    0.025689986      2.4705559    0.025689986      2.4705559    0.025689986
            260      2.3259985    0.029597909      2.3259985    0.029597909      2.3259985    0.029597909
            265      2.1678267    0.024837378      2.1678267    0.024837378      2.1678267    0.024837378
            270      1.9942733    0.024677943      1.9942733    0.024677943      1.9942733    0.024677943
            275      1.8690294    0.022417993      1.8690294    0.022417993      1.8690294    0.022417993
            280      1.7326889    0.021774645      1.7326889    0.021774645      1.7326889    0.021774645
            285       1.526866    0.020759935       1.526866    0.020759935       1.526866    0.020759935
            290      1.4996591     0.02137713      1.4996591     0.02137713      1.4996591     0.02137713
            295      1.3750405    0.019272373      1.3750405    0.019272373      1.3750405    0.019272373
            300      1.2635058    0.018776042      1.2635058    0.018776042      1.2635058    0.018776042
            305      1.1886525    0.018158874      1.1886525    0.018158874      1.1886525    0.018158874
            310      1.0851306    0.017886387      1.0851306    0.017886387      1.0851306    0.017886387
            315      1.0411223    0.016975947      1.0411223    0.016975947      1.0411223    0.016975947
            320     0.96424887    0.016217619     0.96424887    0.016217619     0.96424887    0.016217619
            325     0.88363936    0.015489111     0.88363936    0.015489111     0.88363936    0.015489111
            330     0.84184992    0.015815513     0.84184992    0.015815513     0.84184992    0.015815513
            335     0.78951516    0.014633511     0.78951516    0.014633511     0.78951516    0.014633511
            340     0.74121773    0.015095041     0.74121773    0.015095041     0.74121773    0.015095041
            345     0.72758883    0.026174266     0.72758883    0.026174266     0.72758883    0.026174266
            350     0.65185639    0.015583066     0.65185639    0.015583066     0.65185639    0.015583066
            355     0.63680333    0.017310654     0.63680333    0.017310654     0.63680333    0.017310654
            360     0.56946711    0.014143264     0.56946711    0.014143264     0.56946711    0.014143264
            365     0.55534541     0.01393073     0.55534541     0.01393073     0.55534541     0.01393073
            370     0.52152471    0.011945049     0.52152471    0.011945049     0.52152471    0.011945049
            375     0.48850007    0.014992362     0.48850007    0.014992362     0.48850007    0.014992362
            380     0.44194905    0.011228878     0.44194905    0.011228878     0.44194905    0.011228878
            385     0.41575836     0.01076034     0.41575836     0.01076034     0.41575836     0.01076034
            390     0.41425368    0.010646901     0.41425368    0.010646901     0.41425368    0.010646901
            395     0.37411232    0.010254254     0.37411232    0.010254254     0.37411232    0.010254254
            400     0.34404506    0.009837278     0.34404506    0.009837278     0.34404506    0.009837278
            405     0.33464604   0.0098038882     0.33464604   0.0098038882     0.33464604   0.0098038882
            410     0.31352493   0.0094487949     0.31352493   0.0094487949     0.31352493   0.0094487949
            415      0.2973355   0.0091369137      0.2973355   0.0091369137      0.2973355   0.0091369137
            420     0.27309634   0.0087655227     0.27309634   0.0087655227     0.27309634   0.0087655227
            425     0.25543916   0.0089562885     0.25543916   0.0089562885     0.25543916   0.0089562885
            430     0.26339761   0.0086653183     0.26339761   0.0086653183     0.26339761   0.0086653183
            435     0.23666159   0.0081282888     0.23666159   0.0081282888     0.23666159   0.0081282888
            440     0.22351507   0.0078320318     0.22351507   0.0078320318     0.22351507   0.0078320318
            445     0.22850667   0.0080358563     0.22850667   0.0080358563     0.22850667   0.0080358563
            450     0.19411158   0.0074530851     0.19411158   0.0074530851     0.19411158   0.0074530851
            455     0.19748863   0.0076262735     0.19748863   0.0076262735     0.19748863   0.0076262735
            460     0.17353998   0.0070858756     0.17353998   0.0070858756     0.17353998   0.0070858756
            465     0.17222341   0.0069455918     0.17222341   0.0069455918     0.17222341   0.0069455918
            470     0.16369952   0.0066984789     0.16369952   0.0066984789     0.16369952   0.0066984789
            475     0.16807888   0.0072803211     0.16807888   0.0072803211     0.16807888   0.0072803211
            480     0.15413302   0.0067544022     0.15413302   0.0067544022     0.15413302   0.0067544022
            485     0.13555255   0.0066623946     0.13555255   0.0066623946     0.13555255   0.0066623946
            490      0.1337902    0.006799883      0.1337902    0.006799883      0.1337902    0.006799883
            495     0.12683873   0.0061300339     0.12683873   0.0061300339     0.12683873   0.0061300339
            500      0.1257607   0.0064917813      0.1257607   0.0064917813      0.1257607   0.0064917813
            505     0.11638949   0.0056477236     0.11638949   0.0056477236     0.11638949   0.0056477236
            510     0.10528187   0.0056057042     0.10528187   0.0056057042     0.10528187   0.0056057042
            515     0.10367063   0.0059306823     0.10367063   0.0059306823     0.10367063   0.0059306823
            520    0.098498087    0.005306378    0.098498087    0.005306378    0.098498087    0.005306378
            525    0.099536809   0.0057046252    0.099536809   0.0057046252    0.099536809   0.0057046252
            530     0.09524533   0.0050777275     0.09524533   0.0050777275     0.09524533   0.0050777275
            535    0.077761604   0.0050020322    0.077761604   0.0050020322    0.077761604   0.0050020322
            540    0.089459289   0.0053783769    0.089459289   0.0053783769    0.089459289   0.0053783769
            545    0.084342164   0.0048754112    0.084342164   0.0048754112    0.084342164   0.0048754112
            550    0.075301979   0.0046341997    0.075301979   0.0046341997    0.075301979   0.0046341997
