# pt_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.065770564   0.0044427437    0.065770564   0.0044427437    0.065770564   0.0044427437
              5     0.19399246   0.0072980048     0.19399246   0.0072980048     0.19399246   0.0072980048
             10     0.31577376   0.0099066276     0.31577376   0.0099066276     0.31577376   0.0099066276
             15     0.41515478    0.011016499     0.41515478    0.011016499     0.41515478    0.011016499
             20     0.57688032    0.015379673     0.57688032    0.015379673     0.57688032    0.015379673
             25     0.66000146    0.013481079     0.66000146    0.013481079     0.66000146    0.013481079
             30      0.7930947    0.017024292      0.7930947    0.017024292      0.7930947    0.017024292
             35     0.90548194    0.017483861     0.90548194    0.017483861     0.90548194    0.017483861
             40      1.0189022    0.017477683      1.0189022    0.017477683      1.0189022    0.017477683
             45      1.0962861     0.02163163      1.0962861     0.02163163      1.0962861     0.02163163
             50      1.2320579    0.021379747      1.2320579    0.021379747      1.2320579    0.021379747
             55       1.266681    0.018730866       1.266681    0.018730866       1.266681    0.018730866
             60       1.360902    0.021627685       1.360902    0.021627685       1.360902    0.021627685
             65      1.4278649    0.021018375      1.4278649    0.021018375      1.4278649    0.021018375
             70       1.498287     0.02085543       1.498287     0.02085543       1.498287     0.02085543
             75      1.5116787    0.020708997      1.5116787    0.020708997      1.5116787    0.020708997
             80      1.5355803    0.021519905      1.5355803    0.021519905      1.5355803    0.021519905
             85      1.6120914    0.021220841      1.6120914    0.021220841      1.6120914    0.021220841
             90      1.6629377     0.02362091      1.6629377     0.02362091      1.6629377     0.02362091
             95      1.6647378    0.027251655      1.6647378    0.027251655      1.6647378    0.027251655
            100      1.7156605    0.022075621      1.7156605    0.022075621      1.7156605    0.022075621
            105      1.7218031    0.022736754      1.7218031    0.022736754      1.7218031    0.022736754
            110      1.6783483    0.022134725      1.6783483    0.022134725      1.6783483    0.022134725
            115      1.7604272    0.023315786      1.7604272    0.023315786      1.7604272    0.023315786
            120      1.7932614    0.022861054      1.7932614    0.022861054      1.7932614    0.022861054
            125      1.8118358    0.027992815      1.8118358    0.027992815      1.8118358    0.027992815
            130      1.8274248    0.022218185      1.8274248    0.022218185      1.8274248    0.022218185
            135      1.8089226    0.021969338      1.8089226    0.021969338      1.8089226    0.021969338
            140      1.8187707    0.022061927      1.8187707    0.022061927      1.8187707    0.022061927
            145      1.8107245    0.022088839      1.8107245    0.022088839      1.8107245    0.022088839
            150      1.8910492    0.023555015      1.8910492    0.023555015      1.8910492    0.023555015
            155      1.9160961    0.022629858      1.9160961    0.022629858      1.9160961    0.022629858
            160      1.9571315    0.023137964      1.9571315    0.023137964      1.9571315    0.023137964
            165      1.9863498    0.023475346      1.9863498    0.023475346      1.9863498    0.023475346
            170      1.9712525    0.023874292      1.9712525    0.023874292      1.9712525    0.023874292
            175      2.1035682     0.02399516      2.1035682     0.02399516      2.1035682     0.02399516
            180      2.2365743    0.029201317      2.2365743    0.029201317      2.2365743    0.029201317
            185      2.2470163    0.024429432      2.2470163    0.024429432      2.2470163    0.024429432
            190      2.3671701    0.024991911      2.3671701    0.024991911      2.3671701    0.024991911
            195      2.5125108    0.025732211      2.5125108    0.025732211      2.5125108    0.025732211
            200      2.9008248    0.028022599      2.9008248    0.028022599      2.9008248    0.028022599
            205      2.9433051    0.028707982      2.9433051    0.028707982      2.9433051    0.028707982
            210      2.9973838    0.028750482      2.9973838    0.028750482      2.9973838    0.028750482
            215      2.9300185    0.029447673      2.9300185    0.029447673      2.9300185    0.029447673
            220      2.8599208     0.02746479      2.8599208     0.02746479      2.8599208     0.02746479
            225      2.7377417    0.027812998      2.7377417    0.027812998      2.7377417    0.027812998
            230      2.6640163    0.026743411      2.6640163    0.026743411      2.6640163    0.026743411
            235      2.4981632    0.026209257      2.4981632    0.026209257      2.4981632    0.026209257
            240      2.3709235    0.025081576      2.3709235    0.025081576      2.3709235    0.025081576
            245      2.2997742    0.024623454      2.2997742    0.024623454      2.2997742    0.024623454
            250      2.1572733    0.024075244      2.1572733    0.024075244      2.1572733    0.024075244
            255      1.9941474    0.023072491      1.9941474    0.023072491      1.9941474    0.023072491
            260      1.9279702    0.027822807      1.9279702    0.027822807      1.9279702    0.027822807
            265      1.8107186    0.022892749      1.8107186    0.022892749      1.8107186    0.022892749
            270      1.7204697    0.023205512      1.7204697    0.023205512      1.7204697    0.023205512
            275      1.6053221    0.020786821      1.6053221    0.020786821      1.6053221    0.020786821
            280      1.4972949    0.020395015      1.4972949    0.020395015      1.4972949    0.020395015
            285      1.3464865    0.019560524      1.3464865    0.019560524      1.3464865    0.019560524
            290      1.3245888    0.020328946      1.3245888    0.020328946      1.3245888    0.020328946
