#   y_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.10163879    0.039675734     0.10163879    0.039675734     0.10163879    0.039675734
           -4.9     0.15212878    0.046695868     0.15212878    0.046695868     0.15212878    0.046695868
           -4.8     0.21779014     0.08352647     0.21779014     0.08352647     0.21779014     0.08352647
           -4.7      1.1644464     0.16946233      1.1644464     0.16946233      1.1644464     0.16946233
           -4.6      3.5828299     0.27904236      3.5828299     0.27904236      3.5828299     0.27904236
           -4.5      8.3812078     0.40329557      8.3812078     0.40329557      8.3812078     0.40329557
           -4.4      19.106448     0.59977247      19.106448     0.59977247      19.106448     0.59977247
           -4.3      36.213663     0.83506251      36.213663     0.83506251      36.213663     0.83506251
           -4.2      63.711009      1.0936561      63.711009      1.0936561      63.711009      1.0936561
           -4.1      99.409031      1.3406348      99.409031      1.3406348      99.409031      1.3406348
             -4      156.25123      1.6435543      156.25123      1.6435543      156.25123      1.6435543
           -3.9      222.78963      1.9467551      222.78963      1.9467551      222.78963      1.9467551
           -3.8      307.67505      2.2578369      307.67505      2.2578369      307.67505      2.2578369
           -3.7      415.10412      2.5833882      415.10412      2.5833882      415.10412      2.5833882
           -3.6      524.50029      2.8885035      524.50029      2.8885035      524.50029      2.8885035
           -3.5      653.15735       3.197037      653.15735       3.197037      653.15735       3.197037
           -3.4      789.16239      3.4842658      789.16239      3.4842658      789.16239      3.4842658
           -3.3      946.33625      3.7810235      946.33625      3.7810235      946.33625      3.7810235
           -3.2      1097.0152      4.0268759      1097.0152      4.0268759      1097.0152      4.0268759
           -3.1       1253.041      4.3139199       1253.041      4.3139199       1253.041      4.3139199
             -3      1422.2085      4.5882071      1422.2085      4.5882071      1422.2085      4.5882071
           -2.9      1569.5039      4.7355693      1569.5039      4.7355693      1569.5039      4.7355693
           -2.8      1734.3288      4.9424596      1734.3288      4.9424596      1734.3288      4.9424596
           -2.7      1892.4261      5.1357997      1892.4261      5.1357997      1892.4261      5.1357997
           -2.6      2034.8618      5.2912222      2034.8618      5.2912222      2034.8618      5.2912222
           -2.5      2172.8993      5.4788738      2172.8993      5.4788738      2172.8993      5.4788738
           -2.4      2308.3557      5.5945386      2308.3557      5.5945386      2308.3557      5.5945386
           -2.3      2452.0252      5.7375525      2452.0252      5.7375525      2452.0252      5.7375525
           -2.2      2548.7269      5.8243328      2548.7269      5.8243328      2548.7269      5.8243328
           -2.1       2674.393      5.9524133       2674.393      5.9524133       2674.393      5.9524133
             -2      2774.1092      6.1389525      2774.1092      6.1389525      2774.1092      6.1389525
           -1.9      2852.3343      6.1170697      2852.3343      6.1170697      2852.3343      6.1170697
           -1.8      2943.0851      6.1882789      2943.0851      6.1882789      2943.0851      6.1882789
           -1.7      3011.6867      6.2890259      3011.6867      6.2890259      3011.6867      6.2890259
           -1.6      3089.7948      6.2999093      3089.7948      6.2999093      3089.7948      6.2999093
           -1.5       3148.415      6.3726432       3148.415      6.3726432       3148.415      6.3726432
           -1.4      3204.0206      6.4292219      3204.0206      6.4292219      3204.0206      6.4292219
           -1.3      3240.9387      6.4812719      3240.9387      6.4812719      3240.9387      6.4812719
           -1.2      3290.3664      6.4711693      3290.3664      6.4711693      3290.3664      6.4711693
           -1.1      3330.9403      6.5057667      3330.9403      6.5057667      3330.9403      6.5057667
             -1      3363.9779      6.5290729      3363.9779      6.5290729      3363.9779      6.5290729
           -0.9      3385.3117      6.6387958      3385.3117      6.6387958      3385.3117      6.6387958
           -0.8      3409.9009      6.5988736      3409.9009      6.5988736      3409.9009      6.5988736
           -0.7      3434.6863      6.5874205      3434.6863      6.5874205      3434.6863      6.5874205
           -0.6      3442.9769      6.5703187      3442.9769      6.5703187      3442.9769      6.5703187
           -0.5      3470.9797      6.6300539      3470.9797      6.6300539      3470.9797      6.6300539
           -0.4      3475.6747      6.6031037      3475.6747      6.6031037      3475.6747      6.6031037
           -0.3      3468.3576      6.5755512      3468.3576      6.5755512      3468.3576      6.5755512
           -0.2      3481.7051      6.5844247      3481.7051      6.5844247      3481.7051      6.5844247
           -0.1       3491.295      6.6518147       3491.295      6.6518147       3491.295      6.6518147
              0      3483.2436      6.6051778      3483.2436      6.6051778      3483.2436      6.6051778
            0.1      3486.2474      6.6021135      3486.2474      6.6021135      3486.2474      6.6021135
            0.2      3475.6167      6.7181653      3475.6167      6.7181653      3475.6167      6.7181653
            0.3      3462.0976       6.618199      3462.0976       6.618199      3462.0976       6.618199
            0.4        3448.06      6.5959159        3448.06      6.5959159        3448.06      6.5959159
            0.5      3447.1871      6.5884577      3447.1871      6.5884577      3447.1871      6.5884577
            0.6      3420.7594      6.5928994      3420.7594      6.5928994      3420.7594      6.5928994
            0.7      3407.2766      6.5365453      3407.2766      6.5365453      3407.2766      6.5365453
            0.8      3387.3868       6.554556      3387.3868       6.554556      3387.3868       6.554556
            0.9      3366.0479      6.5670927      3366.0479      6.5670927      3366.0479      6.5670927
              1      3322.1066      6.5342656      3322.1066      6.5342656      3322.1066      6.5342656
            1.1      3286.2958      6.4720499      3286.2958      6.4720499      3286.2958      6.4720499
            1.2      3246.3747      6.4027171      3246.3747      6.4027171      3246.3747      6.4027171
            1.3      3201.7997      6.4071168      3201.7997      6.4071168      3201.7997      6.4071168
            1.4      3144.5747       6.396145      3144.5747       6.396145      3144.5747       6.396145
            1.5      3073.1753       6.289355      3073.1753       6.289355      3073.1753       6.289355
            1.6      3008.3079      6.2572076      3008.3079      6.2572076      3008.3079      6.2572076
            1.7      2938.5534      6.2771174      2938.5534      6.2771174      2938.5534      6.2771174
            1.8      2866.0047      6.0998256      2866.0047      6.0998256      2866.0047      6.0998256
            1.9       2767.967      6.0371182       2767.967      6.0371182       2767.967      6.0371182
              2      2666.0404      5.9459392      2666.0404      5.9459392      2666.0404      5.9459392
            2.1      2568.3312      5.8517198      2568.3312      5.8517198      2568.3312      5.8517198
            2.2      2442.6788      5.7203492      2442.6788      5.7203492      2442.6788      5.7203492
            2.3      2314.0551      5.6008269      2314.0551      5.6008269      2314.0551      5.6008269
            2.4      2183.9715      5.4424676      2183.9715      5.4424676      2183.9715      5.4424676
            2.5      2034.5424      5.3012915      2034.5424      5.3012915      2034.5424      5.3012915
            2.6      1886.6235      5.1409268      1886.6235      5.1409268      1886.6235      5.1409268
            2.7      1738.6913      4.9555238      1738.6913      4.9555238      1738.6913      4.9555238
            2.8      1581.2305      4.7576074      1581.2305      4.7576074      1581.2305      4.7576074
            2.9      1423.3979       4.559785      1423.3979       4.559785      1423.3979       4.559785
              3      1257.1955      4.2903355      1257.1955      4.2903355      1257.1955      4.2903355
            3.1      1098.0872      4.0387687      1098.0872      4.0387687      1098.0872      4.0387687
            3.2      945.42991      3.8000985      945.42991      3.8000985      945.42991      3.8000985
            3.3      788.68957      3.4976819      788.68957      3.4976819      788.68957      3.4976819
            3.4      652.47859      3.2036456      652.47859      3.2036456      652.47859      3.2036456
            3.5      523.70651       2.896059      523.70651       2.896059      523.70651       2.896059
            3.6      409.61748      2.6612053      409.61748      2.6612053      409.61748      2.6612053
            3.7      309.17171      2.2823752      309.17171      2.2823752      309.17171      2.2823752
            3.8      226.16108      2.0131555      226.16108      2.0131555      226.16108      2.0131555
            3.9      152.73844      1.6460558      152.73844      1.6460558      152.73844      1.6460558
              4      99.476842        1.33988      99.476842        1.33988      99.476842        1.33988
            4.1      61.673041       1.080567      61.673041       1.080567      61.673041       1.080567
            4.2      36.298317     0.82763249      36.298317     0.82763249      36.298317     0.82763249
            4.3      18.499606     0.60499797      18.499606     0.60499797      18.499606     0.60499797
            4.4      8.2399974     0.41729156      8.2399974     0.41729156      8.2399974     0.41729156
            4.5      3.7837813     0.28105748      3.7837813     0.28105748      3.7837813     0.28105748
            4.6     0.93275962      0.1550907     0.93275962      0.1550907     0.93275962      0.1550907
            4.7     0.32948013    0.084310675     0.32948013    0.084310675     0.32948013    0.084310675
            4.8    0.094649603    0.042270629    0.094649603    0.042270629    0.094649603    0.042270629
            4.9   0.0063551666     0.02493656   0.0063551666     0.02493656   0.0063551666     0.02493656
