#  pt_Z-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      149.58895      0.2327801      149.58895      0.2327801      149.58895      0.2327801
              5      377.34766     0.35380296      377.34766     0.35380296      377.34766     0.35380296
             10      473.13514      0.3796141      473.13514      0.3796141      473.13514      0.3796141
             15       479.6983     0.37123938       479.6983     0.37123938       479.6983     0.37123938
             20      444.99052     0.35040956      444.99052     0.35040956      444.99052     0.35040956
             25      395.05589     0.32517814      395.05589     0.32517814      395.05589     0.32517814
             30      343.50879     0.30039228      343.50879     0.30039228      343.50879     0.30039228
             35       293.8763     0.27647744       293.8763     0.27647744       293.8763     0.27647744
             40      250.90132     0.25353048      250.90132     0.25353048      250.90132     0.25353048
             45       212.8584     0.23246209       212.8584     0.23246209       212.8584     0.23246209
             50      179.98719     0.21344389      179.98719     0.21344389      179.98719     0.21344389
             55      152.91857     0.19668311      152.91857     0.19668311      152.91857     0.19668311
             60      128.85643     0.17981375      128.85643     0.17981375      128.85643     0.17981375
             65      109.34338      0.1650476      109.34338      0.1650476      109.34338      0.1650476
             70      92.247182     0.15128814      92.247182     0.15128814      92.247182     0.15128814
             75      78.373101     0.13979253      78.373101     0.13979253      78.373101     0.13979253
             80      66.384358     0.12933233      66.384358     0.12933233      66.384358     0.12933233
             85      56.295634     0.11806659      56.295634     0.11806659      56.295634     0.11806659
             90      47.806724     0.10904215      47.806724     0.10904215      47.806724     0.10904215
             95      40.717541      0.1006905      40.717541      0.1006905      40.717541      0.1006905
            100      34.588114    0.092804005      34.588114    0.092804005      34.588114    0.092804005
            105      29.605373    0.085970554      29.605373    0.085970554      29.605373    0.085970554
            110      25.207468    0.079619079      25.207468    0.079619079      25.207468    0.079619079
            115      21.576869    0.074104298      21.576869    0.074104298      21.576869    0.074104298
            120      18.595901    0.068295561      18.595901    0.068295561      18.595901    0.068295561
            125      16.098095    0.063801822      16.098095    0.063801822      16.098095    0.063801822
            130      13.928206    0.059347782      13.928206    0.059347782      13.928206    0.059347782
            135      12.065317    0.055434041      12.065317    0.055434041      12.065317    0.055434041
            140      10.441443    0.051739541      10.441443    0.051739541      10.441443    0.051739541
            145      9.1321842    0.048233165      9.1321842    0.048233165      9.1321842    0.048233165
            150      8.0166704    0.045508315      8.0166704    0.045508315      8.0166704    0.045508315
            155      7.0414609    0.042839291      7.0414609    0.042839291      7.0414609    0.042839291
            160      6.1284687     0.04036404      6.1284687     0.04036404      6.1284687     0.04036404
            165        5.42111    0.037543557        5.42111    0.037543557        5.42111    0.037543557
            170      4.7760465    0.035246217      4.7760465    0.035246217      4.7760465    0.035246217
            175      4.1470498    0.032891496      4.1470498    0.032891496      4.1470498    0.032891496
            180      3.7283575    0.031364496      3.7283575    0.031364496      3.7283575    0.031364496
            185      3.3136092    0.029421438      3.3136092    0.029421438      3.3136092    0.029421438
            190      2.9613858    0.027887058      2.9613858    0.027887058      2.9613858    0.027887058
            195      2.6107037    0.026441894      2.6107037    0.026441894      2.6107037    0.026441894
            200       2.314175    0.024919527       2.314175    0.024919527       2.314175    0.024919527
            205      2.0649909    0.023532014      2.0649909    0.023532014      2.0649909    0.023532014
            210      1.8515275     0.02205103      1.8515275     0.02205103      1.8515275     0.02205103
            215      1.6666594     0.02106141      1.6666594     0.02106141      1.6666594     0.02106141
            220      1.4880751    0.019933872      1.4880751    0.019933872      1.4880751    0.019933872
            225      1.3095089    0.018706446      1.3095089    0.018706446      1.3095089    0.018706446
            230      1.2249783     0.01806568      1.2249783     0.01806568      1.2249783     0.01806568
            235      1.0665237    0.016887712      1.0665237    0.016887712      1.0665237    0.016887712
            240      0.9459508    0.016193301      0.9459508    0.016193301      0.9459508    0.016193301
            245     0.87652074    0.015257231     0.87652074    0.015257231     0.87652074    0.015257231
            250     0.81244431    0.014856736     0.81244431    0.014856736     0.81244431    0.014856736
            255     0.72197777    0.013885378     0.72197777    0.013885378     0.72197777    0.013885378
            260     0.63741148    0.013332732     0.63741148    0.013332732     0.63741148    0.013332732
            265     0.59365888    0.012745321     0.59365888    0.012745321     0.59365888    0.012745321
            270     0.54703791    0.012099853     0.54703791    0.012099853     0.54703791    0.012099853
            275     0.49303124    0.011722853     0.49303124    0.011722853     0.49303124    0.011722853
            280     0.45843895    0.011574217     0.45843895    0.011574217     0.45843895    0.011574217
            285     0.40515626    0.010732874     0.40515626    0.010732874     0.40515626    0.010732874
            290     0.35359733   0.0097887962     0.35359733   0.0097887962     0.35359733   0.0097887962
            295     0.31924526   0.0094056647     0.31924526   0.0094056647     0.31924526   0.0094056647
            300     0.29233689   0.0090257239     0.29233689   0.0090257239     0.29233689   0.0090257239
            305     0.29882691   0.0093748031     0.29882691   0.0093748031     0.29882691   0.0093748031
            310      0.2623205   0.0084425413      0.2623205   0.0084425413      0.2623205   0.0084425413
            315     0.22690469   0.0077700933     0.22690469   0.0077700933     0.22690469   0.0077700933
            320      0.2209658   0.0082036314      0.2209658   0.0082036314      0.2209658   0.0082036314
            325     0.20766993   0.0075805086     0.20766993   0.0075805086     0.20766993   0.0075805086
            330     0.17239381   0.0069378874     0.17239381   0.0069378874     0.17239381   0.0069378874
            335     0.17442867   0.0069485508     0.17442867   0.0069485508     0.17442867   0.0069485508
            340     0.15531577   0.0065394723     0.15531577   0.0065394723     0.15531577   0.0065394723
            345     0.13247676   0.0060524241     0.13247676   0.0060524241     0.13247676   0.0060524241
            350     0.11272197   0.0057440251     0.11272197   0.0057440251     0.11272197   0.0057440251
            355     0.12316309   0.0059906445     0.12316309   0.0059906445     0.12316309   0.0059906445
            360     0.11270692   0.0055926844     0.11270692   0.0055926844     0.11270692   0.0055926844
            365    0.096369179   0.0051996688    0.096369179   0.0051996688    0.096369179   0.0051996688
            370     0.10118095   0.0053566408     0.10118095   0.0053566408     0.10118095   0.0053566408
            375    0.094327914   0.0050917034    0.094327914   0.0050917034    0.094327914   0.0050917034
            380    0.083009891   0.0049028907    0.083009891   0.0049028907    0.083009891   0.0049028907
            385    0.077643989   0.0046901772    0.077643989   0.0046901772    0.077643989   0.0046901772
            390    0.066990444   0.0043394945    0.066990444   0.0043394945    0.066990444   0.0043394945
            395    0.060365032   0.0042638854    0.060365032   0.0042638854    0.060365032   0.0042638854
            400    0.061004212   0.0042844541    0.061004212   0.0042844541    0.061004212   0.0042844541
            405    0.056831779   0.0040447727    0.056831779   0.0040447727    0.056831779   0.0040447727
            410    0.049189102   0.0038011548    0.049189102   0.0038011548    0.049189102   0.0038011548
            415    0.052647875   0.0039862789    0.052647875   0.0039862789    0.052647875   0.0039862789
            420    0.045243531   0.0034687674    0.045243531   0.0034687674    0.045243531   0.0034687674
            425    0.044544415   0.0034154776    0.044544415   0.0034154776    0.044544415   0.0034154776
            430    0.040702405   0.0034450977    0.040702405   0.0034450977    0.040702405   0.0034450977
            435      0.0358294   0.0031324175      0.0358294   0.0031324175      0.0358294   0.0031324175
            440    0.040414621    0.003263999    0.040414621    0.003263999    0.040414621    0.003263999
            445    0.029285635   0.0028760614    0.029285635   0.0028760614    0.029285635   0.0028760614
            450      0.0248054   0.0025558196      0.0248054   0.0025558196      0.0248054   0.0025558196
            455    0.027466958   0.0027989452    0.027466958   0.0027989452    0.027466958   0.0027989452
            460    0.024322144   0.0028020372    0.024322144   0.0028020372    0.024322144   0.0028020372
            465    0.021238773   0.0025371715    0.021238773   0.0025371715    0.021238773   0.0025371715
            470    0.027498901   0.0027299153    0.027498901   0.0027299153    0.027498901   0.0027299153
            475    0.020889222   0.0023585999    0.020889222   0.0023585999    0.020889222   0.0023585999
            480    0.020097343   0.0024997236    0.020097343   0.0024997236    0.020097343   0.0024997236
            485    0.014962894   0.0021165737    0.014962894   0.0021165737    0.014962894   0.0021165737
            490    0.015049552   0.0021860831    0.015049552   0.0021860831    0.015049552   0.0021860831
            495    0.018634296   0.0022897742    0.018634296   0.0022897742    0.018634296   0.0022897742
            500     0.02170615   0.0024109525     0.02170615   0.0024109525     0.02170615   0.0024109525
            505    0.016063797   0.0027039746    0.016063797   0.0027039746    0.016063797   0.0027039746
            510     0.01431752   0.0019676034     0.01431752   0.0019676034     0.01431752   0.0019676034
            515    0.013176446   0.0019111471    0.013176446   0.0019111471    0.013176446   0.0019111471
            520    0.012271479   0.0018593308    0.012271479   0.0018593308    0.012271479   0.0018593308
            525   0.0076349383   0.0016606399   0.0076349383   0.0016606399   0.0076349383   0.0016606399
            530   0.0086234788   0.0017332791   0.0086234788   0.0017332791   0.0086234788   0.0017332791
            535   0.0072189382   0.0015565877   0.0072189382   0.0015565877   0.0072189382   0.0015565877
            540   0.0089331894   0.0015306315   0.0089331894   0.0015306315   0.0089331894   0.0015306315
            545   0.0081215583   0.0015007604   0.0081215583   0.0015007604   0.0081215583   0.0015007604
            550   0.0069847442   0.0014548168   0.0069847442   0.0014548168   0.0069847442   0.0014548168
            555   0.0079011767    0.001525486   0.0079011767    0.001525486   0.0079011767    0.001525486
            560   0.0059733673   0.0013649201   0.0059733673   0.0013649201   0.0059733673   0.0013649201
            565   0.0042079174   0.0012909577   0.0042079174   0.0012909577   0.0042079174   0.0012909577
            570   0.0071144295   0.0013693238   0.0071144295   0.0013693238   0.0071144295   0.0013693238
            575   0.0052375391   0.0012472762   0.0052375391   0.0012472762   0.0052375391   0.0012472762
            580   0.0053699525   0.0012511605   0.0053699525   0.0012511605   0.0053699525   0.0012511605
            585   0.0053923436   0.0012543498   0.0053923436   0.0012543498   0.0053923436   0.0012543498
            590   0.0069446806   0.0013134875   0.0069446806   0.0013134875   0.0069446806   0.0013134875
            595   0.0038505883   0.0011172489   0.0038505883   0.0011172489   0.0038505883   0.0011172489
            600   0.0047454501   0.0013449433   0.0047454501   0.0013449433   0.0047454501   0.0013449433
            605    0.005991606    0.001222968    0.005991606    0.001222968    0.005991606    0.001222968
            610   0.0027391925  0.00096519227   0.0027391925  0.00096519227   0.0027391925  0.00096519227
            615   0.0042459461   0.0011444939   0.0042459461   0.0011444939   0.0042459461   0.0011444939
            620   0.0032047505  0.00095719804   0.0032047505  0.00095719804   0.0032047505  0.00095719804
            625   0.0022478474  0.00090048122   0.0022478474  0.00090048122   0.0022478474  0.00090048122
            630   0.0041861368   0.0010754256   0.0041861368   0.0010754256   0.0041861368   0.0010754256
            635   0.0039393388  0.00098562982   0.0039393388  0.00098562982   0.0039393388  0.00098562982
            640   0.0029971384  0.00086515607   0.0029971384  0.00086515607   0.0029971384  0.00086515607
            645   0.0037452084   0.0010883527   0.0037452084   0.0010883527   0.0037452084   0.0010883527
            650   0.0032437775  0.00096647244   0.0032437775  0.00096647244   0.0032437775  0.00096647244
            655   0.0020238665  0.00078225088   0.0020238665  0.00078225088   0.0020238665  0.00078225088
            660   0.0012119047  0.00064770804   0.0012119047  0.00064770804   0.0012119047  0.00064770804
            665      0.0032469  0.00090048299      0.0032469  0.00090048299      0.0032469  0.00090048299
            670  0.00099903976   0.0004994949  0.00099903976   0.0004994949  0.00099903976   0.0004994949
            675   0.0017676185  0.00066830217   0.0017676185  0.00066830217   0.0017676185  0.00066830217
            680   0.0034966615  0.00099898994   0.0034966615  0.00099898994   0.0034966615  0.00099898994
            685   0.0024867854    0.000786417   0.0024867854    0.000786417   0.0024867854    0.000786417
            690  0.00099727188  0.00070577166  0.00099727188  0.00070577166  0.00099727188  0.00070577166
            695   0.0009335517  0.00047018584   0.0009335517  0.00047018584   0.0009335517  0.00047018584
            700   0.0012309953  0.00066770964   0.0012309953  0.00066770964   0.0012309953  0.00066770964
            705    0.001978512  0.00069971312    0.001978512  0.00069971312    0.001978512  0.00069971312
            710  0.00049952307  0.00035319849  0.00049952307  0.00035319849  0.00049952307  0.00035319849
            715   0.0012488077  0.00055845584   0.0012488077  0.00055845584   0.0012488077  0.00055845584
            720  0.00093806043  0.00047063391  0.00093806043  0.00047063391  0.00093806043  0.00047063391
            725   0.0012487631  0.00066075704   0.0012487631  0.00066075704   0.0012487631  0.00066075704
            730   0.0020734436  0.00091084959   0.0020734436  0.00091084959   0.0020734436  0.00091084959
            735  0.00074927823  0.00043257435  0.00074927823  0.00043257435  0.00074927823  0.00043257435
            740  0.00099904614  0.00049949809  0.00099904614  0.00049949809  0.00099904614  0.00049949809
            745  0.00047508426  0.00033636266  0.00047508426  0.00033636266  0.00047508426  0.00033636266
            750  0.00099903976  0.00061175512  0.00099903976  0.00061175512  0.00099903976  0.00061175512
            755  0.00074928461  0.00043257804  0.00074928461  0.00043257804  0.00074928461  0.00043257804
            760              0              0              0              0              0              0
            765  0.00018879491  0.00018878547  0.00018879491  0.00018878547  0.00018879491  0.00018878547
            770   0.0002497488  0.00055845015   0.0002497488  0.00055845015   0.0002497488  0.00055845015
            775  0.00099904614  0.00049949809  0.00099904614  0.00049949809  0.00099904614  0.00049949809
            780  0.00049952307  0.00035319849  0.00049952307  0.00035319849  0.00049952307  0.00035319849
            785   0.0012452401  0.00056650357   0.0012452401  0.00056650357   0.0012452401  0.00056650357
            790  0.00047934501  0.00033923132  0.00047934501  0.00033923132  0.00047934501  0.00033923132
            795  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            800              0  0.00035319849              0  0.00035319849              0  0.00035319849
            805  0.00049952307  0.00035319849  0.00049952307  0.00035319849  0.00049952307  0.00035319849
            810              0              0              0              0              0              0
            815  0.00049952307  0.00035319849  0.00049952307  0.00035319849  0.00049952307  0.00035319849
            820  0.00049952307  0.00035319849  0.00049952307  0.00035319849  0.00049952307  0.00035319849
            825  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            830  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            835  0.00049952307  0.00049949809  0.00049952307  0.00049949809  0.00049952307  0.00049949809
            840  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            845  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            850  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            855  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            860  0.00024975516  0.00024974267  0.00024975516  0.00024974267  0.00024975516  0.00024974267
            865  0.00024502384  0.00024501159  0.00024502384  0.00024501159  0.00024502384  0.00024501159
            870              0              0              0              0              0              0
            875  0.00024976154  0.00043257804  0.00024976154  0.00043257804  0.00024976154  0.00043257804
            880              0              0              0              0              0              0
            885 -0.00024976154  0.00024974905 -0.00024976154  0.00024974905 -0.00024976154  0.00024974905
            890  0.00049952307  0.00035319849  0.00049952307  0.00035319849  0.00049952307  0.00035319849
            895  0.00024976154  0.00043257804  0.00024976154  0.00043257804  0.00024976154  0.00043257804
            900              0              0              0              0              0              0
            905 -0.00024976154  0.00024974905 -0.00024976154  0.00024974905 -0.00024976154  0.00024974905
            910              0              0              0              0              0              0
            915  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            920              0              0              0              0              0              0
            925  0.00049952307  0.00035319849  0.00049952307  0.00035319849  0.00049952307  0.00035319849
            930              0              0              0              0              0              0
            935              0              0              0              0              0              0
            940 -0.00049952307  0.00035319849 -0.00049952307  0.00035319849 -0.00049952307  0.00035319849
            945  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            950              0              0              0              0              0              0
            955  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            960  0.00024976154  0.00024974905  0.00024976154  0.00024974905  0.00024976154  0.00024974905
            965              0              0              0              0              0              0
