#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
           -1.6      1184.3892      3.9105472      1184.3892      3.9105472      1184.3892      3.9105472
           -1.5      1224.1852      3.9781656      1224.1852      3.9781656      1224.1852      3.9781656
           -1.4      1253.3101      4.0176164      1253.3101      4.0176164      1253.3101      4.0176164
           -1.3      1289.4527      4.1961618      1289.4527      4.1961618      1289.4527      4.1961618
           -1.2      1313.1572      4.1261248      1313.1572      4.1261248      1313.1572      4.1261248
           -1.1      1349.8517      4.1403788      1349.8517      4.1403788      1349.8517      4.1403788
             -1      1368.9334      4.2094198      1368.9334      4.2094198      1368.9334      4.2094198
           -0.9      1391.2863      4.2988117      1391.2863      4.2988117      1391.2863      4.2988117
           -0.8      1408.5221      4.2337959      1408.5221      4.2337959      1408.5221      4.2337959
           -0.7      1423.4647      4.2503584      1423.4647      4.2503584      1423.4647      4.2503584
           -0.6      1439.1382      4.2935999      1439.1382      4.2935999      1439.1382      4.2935999
           -0.5      1451.7032      4.3403429      1451.7032      4.3403429      1451.7032      4.3403429
           -0.4      1464.9798      4.3536458      1464.9798      4.3536458      1464.9798      4.3536458
           -0.3      1472.9098      4.3386444      1472.9098      4.3386444      1472.9098      4.3386444
           -0.2      1475.4891      4.3210689      1475.4891      4.3210689      1475.4891      4.3210689
           -0.1      1476.5097      4.3965227      1476.5097      4.3965227      1476.5097      4.3965227
              0      1474.0749      4.4017111      1474.0749      4.4017111      1474.0749      4.4017111
            0.1      1477.3415       4.335857      1477.3415       4.335857      1477.3415       4.335857
            0.2      1471.4016      4.3383894      1471.4016      4.3383894      1471.4016      4.3383894
            0.3      1469.5044      4.4030866      1469.5044      4.4030866      1469.5044      4.4030866
            0.4      1449.5211      4.3032063      1449.5211      4.3032063      1449.5211      4.3032063
            0.5      1436.0278      4.2673432      1436.0278      4.2673432      1436.0278      4.2673432
            0.6      1421.9566      4.2934112      1421.9566      4.2934112      1421.9566      4.2934112
            0.7       1407.943      4.2538267       1407.943      4.2538267       1407.943      4.2538267
            0.8      1395.6499      4.2105435      1395.6499      4.2105435      1395.6499      4.2105435
            0.9      1371.1923      4.1886086      1371.1923      4.1886086      1371.1923      4.1886086
              1      1350.6512      4.1414287      1350.6512      4.1414287      1350.6512      4.1414287
            1.1      1318.7847       4.106947      1318.7847       4.106947      1318.7847       4.106947
            1.2      1290.5892      4.1037226      1290.5892      4.1037226      1290.5892      4.1037226
            1.3      1252.4428      4.0553617      1252.4428      4.0553617      1252.4428      4.0553617
            1.4      1217.2346      3.9442001      1217.2346      3.9442001      1217.2346      3.9442001
            1.5      1181.9063      3.9129904      1181.9063      3.9129904      1181.9063      3.9129904
            1.6      1145.0669      3.8424765      1145.0669      3.8424765      1145.0669      3.8424765
            1.7      1096.5278      3.7915242      1096.5278      3.7915242      1096.5278      3.7915242
            1.8      1057.3714      3.7130395      1057.3714      3.7130395      1057.3714      3.7130395
            1.9      1006.4228      3.6175866      1006.4228      3.6175866      1006.4228      3.6175866
              2      961.19774      3.5096225      961.19774      3.5096225      961.19774      3.5096225
            2.1      900.32522      3.4445495      900.32522      3.4445495      900.32522      3.4445495
            2.2      841.71999      3.3530243      841.71999      3.3530243      841.71999      3.3530243
            2.3      787.80513      3.2166896      787.80513      3.2166896      787.80513      3.2166896
            2.4      741.72191       3.110341      741.72191       3.110341      741.72191       3.110341
            2.5      679.19893      2.9822488      679.19893      2.9822488      679.19893      2.9822488
            2.6      620.91389      2.9491693      620.91389      2.9491693      620.91389      2.9491693
            2.7      564.92439      2.7133538      564.92439      2.7133538      564.92439      2.7133538
            2.8      501.85687      2.5735528      501.85687      2.5735528      501.85687      2.5735528
            2.9      447.57171      2.4350654      447.57171      2.4350654      447.57171      2.4350654
              3      393.33269      2.2803582      393.33269      2.2803582      393.33269      2.2803582
            3.1      337.29416      2.1233707      337.29416      2.1233707      337.29416      2.1233707
            3.2      292.25767      1.9798483      292.25767      1.9798483      292.25767      1.9798483
            3.3      249.04502      1.8209035      249.04502      1.8209035      249.04502      1.8209035
            3.4      202.55886      1.6799882      202.55886      1.6799882      202.55886      1.6799882
            3.5      163.87721      1.4970445      163.87721      1.4970445      163.87721      1.4970445
            3.6      132.16203      1.3405414      132.16203      1.3405414      132.16203      1.3405414
            3.7      103.96135      1.1937017      103.96135      1.1937017      103.96135      1.1937017
            3.8      80.519083       1.053705      80.519083       1.053705      80.519083       1.053705
            3.9      58.957565     0.90339586      58.957565     0.90339586      58.957565     0.90339586
              4      42.556982     0.77044885      42.556982     0.77044885      42.556982     0.77044885
            4.1      30.929349     0.65336537      30.929349     0.65336537      30.929349     0.65336537
            4.2      20.055957     0.53157534      20.055957     0.53157534      20.055957     0.53157534
            4.3      13.729529     0.43848893      13.729529     0.43848893      13.729529     0.43848893
            4.4       8.055972     0.34063868       8.055972     0.34063868       8.055972     0.34063868
            4.5      0.5122372    0.089439676      0.5122372    0.089439676      0.5122372    0.089439676
            4.6     0.33813227    0.067250504     0.33813227    0.067250504     0.33813227    0.067250504
            4.7     0.10814531    0.043849995     0.10814531    0.043849995     0.10814531    0.043849995
            4.8    0.050031478    0.025233219    0.050031478    0.025233219    0.050031478    0.025233219
            4.9    0.051139904    0.025906424    0.051139904    0.025906424    0.051139904    0.025906424
              5    0.051139904    0.025906424    0.051139904    0.025906424    0.051139904    0.025906424
