# pt_bbZ-zoom-p        central        num_err    min (scale)        num_err    max (scale)        num_err
# tj120
              0    0.051528744   0.0078223722    0.051528744   0.0078223722    0.051528744   0.0078223722
              1     0.19379374    0.017590584     0.19379374    0.017590584     0.19379374    0.017590584
              2     0.29057043    0.019833225     0.29057043    0.019833225     0.29057043    0.019833225
              3     0.39381492    0.022488592     0.39381492    0.022488592     0.39381492    0.022488592
              4     0.52876124    0.027172036     0.52876124    0.027172036     0.52876124    0.027172036
              5     0.54404299    0.026235074     0.54404299    0.026235074     0.54404299    0.026235074
              6     0.73656369    0.035610577     0.73656369    0.035610577     0.73656369    0.035610577
              7     0.89217295    0.040763155     0.89217295    0.040763155     0.89217295    0.040763155
              8      1.0006393    0.036832348      1.0006393    0.036832348      1.0006393    0.036832348
              9      1.0803051    0.037297947      1.0803051    0.037297947      1.0803051    0.037297947
             10      1.2484946    0.040463596      1.2484946    0.040463596      1.2484946    0.040463596
             11      1.3530201    0.043328712      1.3530201    0.043328712      1.3530201    0.043328712
             12      1.5063532    0.045993251      1.5063532    0.045993251      1.5063532    0.045993251
             13      1.5657487    0.047171741      1.5657487    0.047171741      1.5657487    0.047171741
             14      1.6116331    0.047012547      1.6116331    0.047012547      1.6116331    0.047012547
             15      1.8429924    0.050322281      1.8429924    0.050322281      1.8429924    0.050322281
             16      1.9458741    0.052609168      1.9458741    0.052609168      1.9458741    0.052609168
             17      2.0029487    0.051268279      2.0029487    0.051268279      2.0029487    0.051268279
             18      2.1471892    0.053735995      2.1471892    0.053735995      2.1471892    0.053735995
             19      2.2808285     0.05409512      2.2808285     0.05409512      2.2808285     0.05409512
             20      2.4596229     0.06708912      2.4596229     0.06708912      2.4596229     0.06708912
             21      2.6080282    0.062571828      2.6080282    0.062571828      2.6080282    0.062571828
             22      2.6893141    0.060241258      2.6893141    0.060241258      2.6893141    0.060241258
             23      2.8600153    0.062203059      2.8600153    0.062203059      2.8600153    0.062203059
             24      2.8940756    0.063296629      2.8940756    0.063296629      2.8940756    0.063296629
             25       3.048261    0.063936353       3.048261    0.063936353       3.048261    0.063936353
             26      3.1414542    0.064551866      3.1414542    0.064551866      3.1414542    0.064551866
             27      3.2817887    0.067455999      3.2817887    0.067455999      3.2817887    0.067455999
             28      3.3947212    0.066539439      3.3947212    0.066539439      3.3947212    0.066539439
             29       3.556941    0.068044381       3.556941    0.068044381       3.556941    0.068044381
             30      3.7976102     0.07798115      3.7976102     0.07798115      3.7976102     0.07798115
             31      3.8399926    0.075300551      3.8399926    0.075300551      3.8399926    0.075300551
             32      3.9212642    0.072952223      3.9212642    0.072952223      3.9212642    0.072952223
             33      3.9717292    0.077207878      3.9717292    0.077207878      3.9717292    0.077207878
             34      4.0965572    0.080692318      4.0965572    0.080692318      4.0965572    0.080692318
             35      4.2721119    0.076436196      4.2721119    0.076436196      4.2721119    0.076436196
             36      4.4134953    0.078582273      4.4134953    0.078582273      4.4134953    0.078582273
             37      4.4800858    0.075813833      4.4800858    0.075813833      4.4800858    0.075813833
             38      4.5184735    0.081908295      4.5184735    0.081908295      4.5184735    0.081908295
             39      4.6925094    0.080161633      4.6925094    0.080161633      4.6925094    0.080161633
             40      4.9027301    0.083634325      4.9027301    0.083634325      4.9027301    0.083634325
             41       4.832389    0.079703666       4.832389    0.079703666       4.832389    0.079703666
             42      5.0542847    0.081657862      5.0542847    0.081657862      5.0542847    0.081657862
             43      5.1168647    0.084046484      5.1168647    0.084046484      5.1168647    0.084046484
             44      5.2216386    0.082708412      5.2216386    0.082708412      5.2216386    0.082708412
             45      5.3071594    0.085974925      5.3071594    0.085974925      5.3071594    0.085974925
             46      5.4324832     0.10552104      5.4324832     0.10552104      5.4324832     0.10552104
             47      5.5225038    0.087486123      5.5225038    0.087486123      5.5225038    0.087486123
             48      5.6310371    0.085632056      5.6310371    0.085632056      5.6310371    0.085632056
             49      5.6937634    0.088195003      5.6937634    0.088195003      5.6937634    0.088195003
             50      5.6937634    0.088195003      5.6937634    0.088195003      5.6937634    0.088195003
