#  y_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6    0.012488395     0.01248777    0.012488395     0.01248777    0.012488395     0.01248777
           -4.5    0.012488395     0.01248777    0.012488395     0.01248777    0.012488395     0.01248777
           -4.4    0.035037202    0.030273925    0.035037202    0.030273925    0.035037202    0.030273925
           -4.3     0.10263021    0.039098461     0.10263021    0.039098461     0.10263021    0.039098461
           -4.2     0.30534309    0.064336276     0.30534309    0.064336276     0.30534309    0.064336276
           -4.1     0.56430589    0.093349468     0.56430589    0.093349468     0.56430589    0.093349468
             -4       1.446249     0.14705139       1.446249     0.14705139       1.446249     0.14705139
           -3.9      2.4833412     0.17974815      2.4833412     0.17974815      2.4833412     0.17974815
           -3.8      3.6767819     0.23466132      3.6767819     0.23466132      3.6767819     0.23466132
           -3.7      6.9254837     0.31236082      6.9254837     0.31236082      6.9254837     0.31236082
           -3.6       9.826885     0.37325904       9.826885     0.37325904       9.826885     0.37325904
           -3.5      15.123844     0.46594076      15.123844     0.46594076      15.123844     0.46594076
           -3.4      24.214727     0.62615239      24.214727     0.62615239      24.214727     0.62615239
           -3.3      32.770851     0.68501198      32.770851     0.68501198      32.770851     0.68501198
           -3.2      44.299902     0.79337349      44.299902     0.79337349      44.299902     0.79337349
           -3.1      59.399837     0.90437835      59.399837     0.90437835      59.399837     0.90437835
             -3      77.142819      1.2098902      77.142819      1.2098902      77.142819      1.2098902
           -2.9      93.716159      1.1448115      93.716159      1.1448115      93.716159      1.1448115
           -2.8      114.47576      1.2431357      114.47576      1.2431357      114.47576      1.2431357
           -2.7      136.71212      1.3556148      136.71212      1.3556148      136.71212      1.3556148
           -2.6      162.82365      1.4776871      162.82365      1.4776871      162.82365      1.4776871
           -2.5      185.09108      1.5746556      185.09108      1.5746556      185.09108      1.5746556
           -2.4      210.23397      1.6910047      210.23397      1.6910047      210.23397      1.6910047
           -2.3      237.27755      1.7946979      237.27755      1.7946979      237.27755      1.7946979
           -2.2      260.95305      1.8704369      260.95305      1.8704369      260.95305      1.8704369
           -2.1      285.24234      1.9785965      285.24234      1.9785965      285.24234      1.9785965
             -2      313.23431       2.316495      313.23431       2.316495      313.23431       2.316495
           -1.9      330.42705      2.1188158      330.42705      2.1188158      330.42705      2.1188158
           -1.8      353.74088      2.1706864      353.74088      2.1706864      353.74088      2.1706864
           -1.7      370.88719      2.3489051      370.88719      2.3489051      370.88719      2.3489051
           -1.6      391.40234      2.2745534      391.40234      2.2745534      391.40234      2.2745534
           -1.5      410.21268      2.3135649      410.21268      2.3135649      410.21268      2.3135649
           -1.4      421.29734       2.414454      421.29734       2.414454      421.29734       2.414454
           -1.3       436.5329      2.4228915       436.5329      2.4228915       436.5329      2.4228915
           -1.2      444.46132       2.437122      444.46132       2.437122      444.46132       2.437122
           -1.1      454.65522      2.4562472      454.65522      2.4562472      454.65522      2.4562472
             -1      459.49487      2.4712005      459.49487      2.4712005      459.49487      2.4712005
           -0.9      465.00963      2.7364411      465.00963      2.7364411      465.00963      2.7364411
           -0.8      471.46164      2.4878982      471.46164      2.4878982      471.46164      2.4878982
           -0.7      483.35366      2.5232425      483.35366      2.5232425      483.35366      2.5232425
           -0.6      483.94826      2.5511849      483.94826      2.5511849      483.94826      2.5511849
           -0.5      485.90871        2.55086      485.90871        2.55086      485.90871        2.55086
           -0.4       486.4448      2.5665888       486.4448      2.5665888       486.4448      2.5665888
           -0.3      486.76747      2.5414472      486.76747      2.5414472      486.76747      2.5414472
           -0.2      489.96758      2.5543541      489.96758      2.5543541      489.96758      2.5543541
           -0.1      492.59447      2.5890107      492.59447      2.5890107      492.59447      2.5890107
              0      485.26434      2.5246798      485.26434      2.5246798      485.26434      2.5246798
            0.1      492.47007      2.5626368      492.47007      2.5626368      492.47007      2.5626368
            0.2      488.34294      2.5163848      488.34294      2.5163848      488.34294      2.5163848
            0.3      488.36056      2.5411192      488.36056      2.5411192      488.36056      2.5411192
            0.4       483.7861       2.539685       483.7861       2.539685       483.7861       2.539685
            0.5      481.49898      2.4985665      481.49898      2.4985665      481.49898      2.4985665
