#pt_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      283.18325      0.3171997      283.18325      0.3171997      283.18325      0.3171997
              5       444.5091      0.3761749       444.5091      0.3761749       444.5091      0.3761749
             10       379.8564     0.33433302       379.8564     0.33433302       379.8564     0.33433302
             15        311.106     0.29738005        311.106     0.29738005        311.106     0.29738005
             20      256.12961     0.26682459      256.12961     0.26682459      256.12961     0.26682459
             25      211.97443     0.24098311      211.97443     0.24098311      211.97443     0.24098311
             30        177.093     0.21916668        177.093     0.21916668        177.093     0.21916668
             35      148.02475     0.19960948      148.02475     0.19960948      148.02475     0.19960948
             40      124.31695     0.18300842      124.31695     0.18300842      124.31695     0.18300842
             45      104.17541      0.1677581      104.17541      0.1677581      104.17541      0.1677581
             50      87.667531     0.15304171      87.667531     0.15304171      87.667531     0.15304171
             55      73.805868     0.13967818      73.805868     0.13967818      73.805868     0.13967818
             60      62.313808     0.12861497      62.313808     0.12861497      62.313808     0.12861497
             65      52.135697     0.11777343      52.135697     0.11777343      52.135697     0.11777343
             70      44.188552     0.10800831      44.188552     0.10800831      44.188552     0.10800831
             75      37.435924    0.099561163      37.435924    0.099561163      37.435924    0.099561163
             80      31.613646    0.091240921      31.613646    0.091240921      31.613646    0.091240921
             85      26.521778    0.083620127      26.521778    0.083620127      26.521778    0.083620127
             90      22.566258    0.077692869      22.566258    0.077692869      22.566258    0.077692869
             95      19.176765    0.071194711      19.176765    0.071194711      19.176765    0.071194711
            100      16.515657    0.066006291      16.515657    0.066006291      16.515657    0.066006291
            105      13.861481    0.060487842      13.861481    0.060487842      13.861481    0.060487842
            110      11.997596    0.056394395      11.997596    0.056394395      11.997596    0.056394395
            115      10.165753    0.052218589      10.165753    0.052218589      10.165753    0.052218589
            120      8.6823967    0.048298824      8.6823967    0.048298824      8.6823967    0.048298824
            125      7.4874604    0.044548128      7.4874604    0.044548128      7.4874604    0.044548128
            130      6.4457647    0.041474273      6.4457647    0.041474273      6.4457647    0.041474273
            135      5.5396304     0.03841792      5.5396304     0.03841792      5.5396304     0.03841792
            140      4.7184284    0.035539775      4.7184284    0.035539775      4.7184284    0.035539775
            145      4.0448572    0.032750713      4.0448572    0.032750713      4.0448572    0.032750713
            150      3.5642865     0.03107907      3.5642865     0.03107907      3.5642865     0.03107907
            155      3.0894215     0.02866228      3.0894215     0.02866228      3.0894215     0.02866228
            160      2.6751594    0.026838014      2.6751594    0.026838014      2.6751594    0.026838014
            165      2.3388235    0.025029083      2.3388235    0.025029083      2.3388235    0.025029083
            170      2.0272478    0.023937941      2.0272478    0.023937941      2.0272478    0.023937941
            175      1.7195489    0.021736804      1.7195489    0.021736804      1.7195489    0.021736804
            180      1.5671348    0.020500822      1.5671348    0.020500822      1.5671348    0.020500822
            185      1.3580853    0.019121616      1.3580853    0.019121616      1.3580853    0.019121616
            190      1.2095038    0.018028357      1.2095038    0.018028357      1.2095038    0.018028357
            195      1.0505774    0.016897696      1.0505774    0.016897696      1.0505774    0.016897696
            200     0.89600948    0.015617391     0.89600948    0.015617391     0.89600948    0.015617391
            205     0.82446393    0.015728553     0.82446393    0.015728553     0.82446393    0.015728553
            210     0.74930149    0.014270403     0.74930149    0.014270403     0.74930149    0.014270403
            215     0.65638272    0.013416693     0.65638272    0.013416693     0.65638272    0.013416693
            220     0.56865705    0.012601413     0.56865705    0.012601413     0.56865705    0.012601413
            225     0.51720999     0.01190648     0.51720999     0.01190648     0.51720999     0.01190648
