#pt_bbZ-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      364.46762     0.34954135      364.46762     0.34954135      364.46762     0.34954135
              5      623.17898     0.43209681      623.17898     0.43209681      623.17898     0.43209681
             10       583.2224     0.40181629       583.2224     0.40181629       583.2224     0.40181629
             15      514.71455     0.37242578      514.71455     0.37242578      514.71455     0.37242578
             20      449.73384     0.34342735      449.73384     0.34342735      449.73384     0.34342735
             25      391.46788     0.31814638      391.46788     0.31814638      391.46788     0.31814638
             30      340.95099     0.29613129      340.95099     0.29613129      340.95099     0.29613129
             35      296.50325     0.27574357      296.50325     0.27574357      296.50325     0.27574357
             40       258.0338     0.25686077       258.0338     0.25686077       258.0338     0.25686077
             45      224.45225     0.23949253      224.45225     0.23949253      224.45225     0.23949253
             50      195.46002     0.22301148      195.46002     0.22301148      195.46002     0.22301148
             55      170.07879      0.2078387      170.07879      0.2078387      170.07879      0.2078387
             60      148.48583     0.19360554      148.48583     0.19360554      148.48583     0.19360554
             65      128.87105     0.18067176      128.87105     0.18067176      128.87105     0.18067176
             70       112.9897     0.16870955       112.9897     0.16870955       112.9897     0.16870955
             75      98.778361      0.1581747      98.778361      0.1581747      98.778361      0.1581747
             80      86.441677     0.14745519      86.441677     0.14745519      86.441677     0.14745519
             85      75.522628     0.13791138      75.522628     0.13791138      75.522628     0.13791138
             90      66.498162     0.12956673      66.498162     0.12956673      66.498162     0.12956673
             95      58.731868     0.12297522      58.731868     0.12297522      58.731868     0.12297522
            100      51.725642     0.11412546      51.725642     0.11412546      51.725642     0.11412546
            105      45.728959     0.10788672      45.728959     0.10788672      45.728959     0.10788672
            110      40.528491     0.10158865      40.528491     0.10158865      40.528491     0.10158865
            115      35.850915    0.095685748      35.850915    0.095685748      35.850915    0.095685748
            120      31.773209    0.090124873      31.773209    0.090124873      31.773209    0.090124873
            125      28.230566    0.086413024      28.230566    0.086413024      28.230566    0.086413024
            130      25.337869    0.080512066      25.337869    0.080512066      25.337869    0.080512066
            135      22.551298    0.076623435      22.551298    0.076623435      22.551298    0.076623435
            140      20.254464    0.072957316      20.254464    0.072957316      20.254464    0.072957316
            145      17.924035    0.068452776      17.924035    0.068452776      17.924035    0.068452776
            150      16.231869    0.065145669      16.231869    0.065145669      16.231869    0.065145669
            155      14.520749    0.061338044      14.520749    0.061338044      14.520749    0.061338044
            160      13.115811    0.058202903      13.115811    0.058202903      13.115811    0.058202903
            165      11.873095    0.055453209      11.873095    0.055453209      11.873095    0.055453209
            170      10.621237    0.052877306      10.621237    0.052877306      10.621237    0.052877306
            175      9.6121973    0.050003163      9.6121973    0.050003163      9.6121973    0.050003163
            180      8.8122691    0.050565381      8.8122691    0.050565381      8.8122691    0.050565381
            185       7.845962    0.045463846       7.845962    0.045463846       7.845962    0.045463846
            190      7.1223986    0.042947334      7.1223986    0.042947334      7.1223986    0.042947334
            195      6.5934732     0.04148689      6.5934732     0.04148689      6.5934732     0.04148689
            200      5.9284567     0.03970221      5.9284567     0.03970221      5.9284567     0.03970221
            205      5.4249377    0.038266132      5.4249377    0.038266132      5.4249377    0.038266132
            210      4.9914932    0.036775372      4.9914932    0.036775372      4.9914932    0.036775372
            215      4.5637619     0.03635342      4.5637619     0.03635342      4.5637619     0.03635342
            220      4.1344046    0.032991146      4.1344046    0.032991146      4.1344046    0.032991146
            225      3.7928554    0.032116415      3.7928554    0.032116415      3.7928554    0.032116415
            230      3.5012055      0.0305804      3.5012055      0.0305804      3.5012055      0.0305804
            235      3.1755861    0.029956906      3.1755861    0.029956906      3.1755861    0.029956906
            240      2.8961752    0.027730426      2.8961752    0.027730426      2.8961752    0.027730426
            245      2.7759971    0.026948064      2.7759971    0.026948064      2.7759971    0.026948064
            250      2.5225646    0.025946406      2.5225646    0.025946406      2.5225646    0.025946406
            255      2.2862972    0.024638346      2.2862972    0.024638346      2.2862972    0.024638346
            260      2.1536574    0.028873087      2.1536574    0.028873087      2.1536574    0.028873087
            265      1.9930335    0.023939426      1.9930335    0.023939426      1.9930335    0.023939426
            270      1.8339429    0.022788406      1.8339429    0.022788406      1.8339429    0.022788406
            275      1.7140429    0.021585621      1.7140429    0.021585621      1.7140429    0.021585621
            280      1.5930938     0.02095864      1.5930938     0.02095864      1.5930938     0.02095864
            285      1.3935913    0.019929605      1.3935913    0.019929605      1.3935913    0.019929605
            290      1.3576414    0.020561813      1.3576414    0.020561813      1.3576414    0.020561813
            295       1.257695    0.018472727       1.257695    0.018472727       1.257695    0.018472727
            300       1.146827    0.018005393       1.146827    0.018005393       1.146827    0.018005393
            305      1.0692949    0.017343065      1.0692949    0.017343065      1.0692949    0.017343065
            310     0.96615618    0.016861076     0.96615618    0.016861076     0.96615618    0.016861076
            315     0.92992003    0.016050707     0.92992003    0.016050707     0.92992003    0.016050707
            320     0.86779957    0.015426494     0.86779957    0.015426494     0.86779957    0.015426494
            325     0.79134882     0.01474971     0.79134882     0.01474971     0.79134882     0.01474971
            330     0.75129199    0.014727952     0.75129199    0.014727952     0.75129199    0.014727952
            335     0.70661003    0.013896758     0.70661003    0.013896758     0.70661003    0.013896758
            340     0.64735823    0.014057272     0.64735823    0.014057272     0.64735823    0.014057272
            345     0.64986602     0.02574832     0.64986602     0.02574832     0.64986602     0.02574832
            350     0.57003276    0.013876533     0.57003276    0.013876533     0.57003276    0.013876533
            355     0.56083807    0.016725171     0.56083807    0.016725171     0.56083807    0.016725171
            360     0.50217171    0.013543214     0.50217171    0.013543214     0.50217171    0.013543214
            365      0.4859602    0.013256559      0.4859602    0.013256559      0.4859602    0.013256559
            370     0.46024366    0.011274737     0.46024366    0.011274737     0.46024366    0.011274737
            375     0.41558845    0.011104428     0.41558845    0.011104428     0.41558845    0.011104428
            380     0.38431482    0.010571219     0.38431482    0.010571219     0.38431482    0.010571219
            385     0.35827314    0.010094489     0.35827314    0.010094489     0.35827314    0.010094489
            390     0.35854664   0.0099936396     0.35854664   0.0099936396     0.35854664   0.0099936396
            395     0.31858726   0.0095313525     0.31858726   0.0095313525     0.31858726   0.0095313525
            400     0.29267894   0.0090772664     0.29267894   0.0090772664     0.29267894   0.0090772664
            405     0.28700369   0.0091264595     0.28700369   0.0091264595     0.28700369   0.0091264595
            410     0.27181515   0.0088095648     0.27181515   0.0088095648     0.27181515   0.0088095648
            415     0.25267888   0.0085161071     0.25267888   0.0085161071     0.25267888   0.0085161071
            420     0.23223616   0.0081754469     0.23223616   0.0081754469     0.23223616   0.0081754469
            425     0.21848715   0.0079840806     0.21848715   0.0079840806     0.21848715   0.0079840806
            430     0.21950824   0.0080386695     0.21950824   0.0080386695     0.21950824   0.0080386695
            435     0.19991163   0.0075533597     0.19991163   0.0075533597     0.19991163   0.0075533597
            440     0.19190639    0.007292684     0.19190639    0.007292684     0.19190639    0.007292684
            445     0.19358527    0.007415075     0.19358527    0.007415075     0.19358527    0.007415075
            450     0.16672531   0.0069924724     0.16672531   0.0069924724     0.16672531   0.0069924724
            455     0.16332337   0.0069710336     0.16332337   0.0069710336     0.16332337   0.0069710336
            460     0.14573918   0.0065982262     0.14573918   0.0065982262     0.14573918   0.0065982262
            465     0.14092784   0.0063023094     0.14092784   0.0063023094     0.14092784   0.0063023094
            470     0.13735721   0.0061647328     0.13735721   0.0061647328     0.13735721   0.0061647328
            475     0.13521407   0.0062155052     0.13521407   0.0062155052     0.13521407   0.0062155052
            480     0.12393237   0.0060393984     0.12393237   0.0060393984     0.12393237   0.0060393984
            485     0.10642008   0.0060241741     0.10642008   0.0060241741     0.10642008   0.0060241741
            490     0.10586021   0.0061974045     0.10586021   0.0061974045     0.10586021   0.0061974045
            495      0.1057558    0.005709631      0.1057558    0.005709631      0.1057558    0.005709631
            500     0.10282143   0.0060252516     0.10282143   0.0060252516     0.10282143   0.0060252516
            505    0.095116129   0.0051180275    0.095116129   0.0051180275    0.095116129   0.0051180275
            510    0.087216142   0.0051352909    0.087216142   0.0051352909    0.087216142   0.0051352909
            515    0.085112154    0.005474705    0.085112154    0.005474705    0.085112154    0.005474705
            520    0.077483512   0.0046950962    0.077483512   0.0046950962    0.077483512   0.0046950962
            525    0.080636701   0.0047832209    0.080636701   0.0047832209    0.080636701   0.0047832209
            530    0.075006589   0.0045658686    0.075006589   0.0045658686    0.075006589   0.0045658686
            535     0.06463445   0.0046526498     0.06463445   0.0046526498     0.06463445   0.0046526498
            540    0.069713191   0.0047734921    0.069713191   0.0047734921    0.069713191   0.0047734921
            545    0.064024917   0.0042269871    0.064024917   0.0042269871    0.064024917   0.0042269871
            550    0.060403378   0.0042502875    0.060403378   0.0042502875    0.060403378   0.0042502875
            555     0.05389719   0.0040041828     0.05389719   0.0040041828     0.05389719   0.0040041828
            560    0.050237559   0.0040170687    0.050237559   0.0040170687    0.050237559   0.0040170687
            565    0.053203638    0.004282774    0.053203638    0.004282774    0.053203638    0.004282774
            570    0.053358049   0.0038470589    0.053358049   0.0038470589    0.053358049   0.0038470589
            575    0.044357374   0.0036483847    0.044357374   0.0036483847    0.044357374   0.0036483847
            580    0.039036598   0.0035630398    0.039036598   0.0035630398    0.039036598   0.0035630398
            585    0.042150487   0.0035165071    0.042150487   0.0035165071    0.042150487   0.0035165071
            590     0.03510175   0.0033061193     0.03510175   0.0033061193     0.03510175   0.0033061193
            595    0.034920827   0.0032427066    0.034920827   0.0032427066    0.034920827   0.0032427066
            600    0.040520898   0.0032898685    0.040520898   0.0032898685    0.040520898   0.0032898685
            605    0.036722138   0.0033058176    0.036722138   0.0033058176    0.036722138   0.0033058176
            610    0.031745921   0.0030237616    0.031745921   0.0030237616    0.031745921   0.0030237616
            615    0.027815206   0.0028204622    0.027815206   0.0028204622    0.027815206   0.0028204622
            620    0.028055365   0.0030836231    0.028055365   0.0030836231    0.028055365   0.0030836231
            625    0.025179161   0.0027697991    0.025179161   0.0027697991    0.025179161   0.0027697991
            630    0.027598583   0.0028098606    0.027598583   0.0028098606    0.027598583   0.0028098606
            635    0.023914449   0.0027238651    0.023914449   0.0027238651    0.023914449   0.0027238651
            640    0.024445285   0.0025484492    0.024445285   0.0025484492    0.024445285   0.0025484492
            645    0.026124503   0.0029572368    0.026124503   0.0029572368    0.026124503   0.0029572368
            650    0.024581482   0.0026431595    0.024581482   0.0026431595    0.024581482   0.0026431595
            655    0.017733571   0.0023715714    0.017733571   0.0023715714    0.017733571   0.0023715714
            660    0.020217215   0.0025643186    0.020217215   0.0025643186    0.020217215   0.0025643186
            665    0.017319116   0.0024924234    0.017319116   0.0024924234    0.017319116   0.0024924234
            670    0.020517851   0.0024845355    0.020517851   0.0024845355    0.020517851   0.0024845355
            675    0.018995899   0.0024182567    0.018995899   0.0024182567    0.018995899   0.0024182567
            680     0.01854526   0.0022024353     0.01854526   0.0022024353     0.01854526   0.0022024353
            685     0.01625317   0.0021927718     0.01625317   0.0021927718     0.01625317   0.0021927718
            690    0.014814455   0.0021814159    0.014814455   0.0021814159    0.014814455   0.0021814159
            695    0.015530627   0.0023146056    0.015530627   0.0023146056    0.015530627   0.0023146056
            700    0.014510818    0.002195878    0.014510818    0.002195878    0.014510818    0.002195878
            705    0.014803167    0.002074019    0.014803167    0.002074019    0.014803167    0.002074019
            710    0.010881673   0.0018556606    0.010881673   0.0018556606    0.010881673   0.0018556606
            715     0.01050117   0.0018613152     0.01050117   0.0018613152     0.01050117   0.0018613152
            720    0.012261355   0.0019108924    0.012261355   0.0019108924    0.012261355   0.0019108924
            725    0.010177196   0.0019105001    0.010177196   0.0019105001    0.010177196   0.0019105001
            730    0.012712458   0.0019566005    0.012712458   0.0019566005    0.012712458   0.0019566005
            735   0.0088838476   0.0018584131   0.0088838476   0.0018584131   0.0088838476   0.0018584131
            740     0.01136912   0.0017504747     0.01136912   0.0017504747     0.01136912   0.0017504747
            745   0.0099388428   0.0018093255   0.0099388428   0.0018093255   0.0099388428   0.0018093255
            750   0.0071475868   0.0014622844   0.0071475868   0.0014622844   0.0071475868   0.0014622844
            755   0.0073202991   0.0015447982   0.0073202991   0.0015447982   0.0073202991   0.0015447982
            760   0.0075729795   0.0015352744   0.0075729795   0.0015352744   0.0075729795   0.0015352744
            765   0.0052434214   0.0013446486   0.0052434214   0.0013446486   0.0052434214   0.0013446486
            770   0.0076241973   0.0015006689   0.0076241973   0.0015006689   0.0076241973   0.0015006689
            775   0.0093504549   0.0015559467   0.0093504549   0.0015559467   0.0093504549   0.0015559467
            780   0.0054173865   0.0012090129   0.0054173865   0.0012090129   0.0054173865   0.0012090129
            785   0.0055687378   0.0014279445   0.0055687378   0.0014279445   0.0055687378   0.0014279445
            790   0.0062370748    0.001433367   0.0062370748    0.001433367   0.0062370748    0.001433367
            795   0.0061027346   0.0014126754   0.0061027346   0.0014126754   0.0061027346   0.0014126754
            800   0.0061710209   0.0012849063   0.0061710209   0.0012849063   0.0061710209   0.0012849063
            805   0.0086127888   0.0015701218   0.0086127888   0.0015701218   0.0086127888   0.0015701218
            810   0.0046095263   0.0012572698   0.0046095263   0.0012572698   0.0046095263   0.0012572698
            815   0.0049299143   0.0013741263   0.0049299143   0.0013741263   0.0049299143   0.0013741263
            820   0.0045971066   0.0012098645   0.0045971066   0.0012098645   0.0045971066   0.0012098645
            825   0.0037463213    0.001029717   0.0037463213    0.001029717   0.0037463213    0.001029717
            830    0.003903892   0.0010979759    0.003903892   0.0010979759    0.003903892   0.0010979759
            835   0.0052725534     0.00120756   0.0052725534     0.00120756   0.0052725534     0.00120756
            840   0.0052101496   0.0011909476   0.0052101496   0.0011909476   0.0052101496   0.0011909476
            845   0.0059563945   0.0013153719   0.0059563945   0.0013153719   0.0059563945   0.0013153719
            850   0.0032457044   0.0010294519   0.0032457044   0.0010294519   0.0032457044   0.0010294519
            855   0.0041808459   0.0010159389   0.0041808459   0.0010159389   0.0041808459   0.0010159389
            860   0.0032458634  0.00090019584   0.0032458634  0.00090019584   0.0032458634  0.00090019584
            865   0.0027238856  0.00096146576   0.0027238856  0.00096146576   0.0027238856  0.00096146576
            870   0.0022352624  0.00082461958   0.0022352624  0.00082461958   0.0022352624  0.00082461958
            875   0.0024073641  0.00091229796   0.0024073641  0.00091229796   0.0024073641  0.00091229796
            880   0.0029925851    0.001058528   0.0029925851    0.001058528   0.0029925851    0.001058528
            885   0.0042222895   0.0010833062   0.0042222895   0.0010833062   0.0042222895   0.0010833062
            890   0.0037416535   0.0011434588   0.0037416535   0.0011434588   0.0037416535   0.0011434588
            895   0.0024971511  0.00086502218   0.0024971511  0.00086502218   0.0024971511  0.00086502218
            900   0.0022405533  0.00082615123   0.0022405533  0.00082615123   0.0022405533  0.00082615123
            905   0.0022287187  0.00082264339   0.0022287187  0.00082264339   0.0022287187  0.00082264339
            910   0.0012487631  0.00074923229   0.0012487631  0.00074923229   0.0012487631  0.00074923229
            915   0.0029055645   0.0010397792   0.0029055645   0.0010397792   0.0029055645   0.0010397792
