# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 30
             -8      2.2571893     0.18946717      2.2571893     0.18946717      2.2571893     0.18946717
           -7.9      2.8465787     0.21976697      2.8465787     0.21976697      2.8465787     0.21976697
           -7.8      2.9704801       0.251186      2.9704801       0.251186      2.9704801       0.251186
           -7.7      4.0800299     0.27449494      4.0800299     0.27449494      4.0800299     0.27449494
           -7.6      4.4949974     0.31649114      4.4949974     0.31649114      4.4949974     0.31649114
           -7.5      5.0352979     0.30981119      5.0352979     0.30981119      5.0352979     0.30981119
           -7.4      5.6141412     0.33399569      5.6141412     0.33399569      5.6141412     0.33399569
           -7.3      7.2275682      0.3554123      7.2275682      0.3554123      7.2275682      0.3554123
           -7.2      8.2426327     0.39646605      8.2426327     0.39646605      8.2426327     0.39646605
           -7.1      9.7320381     0.41466264      9.7320381     0.41466264      9.7320381     0.41466264
             -7      12.114112     0.44731082      12.114112     0.44731082      12.114112     0.44731082
           -6.9       13.28554     0.48321266       13.28554     0.48321266       13.28554     0.48321266
           -6.8      15.800748     0.50727864      15.800748     0.50727864      15.800748     0.50727864
           -6.7      18.658437     0.57443266      18.658437     0.57443266      18.658437     0.57443266
           -6.6      20.532563     0.59454065      20.532563     0.59454065      20.532563     0.59454065
           -6.5      24.545966     0.62406872      24.545966     0.62406872      24.545966     0.62406872
           -6.4      29.415957     0.70631259      29.415957     0.70631259      29.415957     0.70631259
           -6.3      33.332167     0.74826142      33.332167     0.74826142      33.332167     0.74826142
           -6.2       37.03538      0.7803365       37.03538      0.7803365       37.03538      0.7803365
           -6.1      42.363615     0.81114688      42.363615     0.81114688      42.363615     0.81114688
             -6       48.30008     0.89239733       48.30008     0.89239733       48.30008     0.89239733
           -5.9      54.900261     0.92473988      54.900261     0.92473988      54.900261     0.92473988
           -5.8      64.276009      0.9881738      64.276009      0.9881738      64.276009      0.9881738
           -5.7      72.324477      1.0660717      72.324477      1.0660717      72.324477      1.0660717
           -5.6       81.59228      1.1232891       81.59228      1.1232891       81.59228      1.1232891
           -5.5      90.676451      1.1663344      90.676451      1.1663344      90.676451      1.1663344
           -5.4      101.84301       1.240058      101.84301       1.240058      101.84301       1.240058
           -5.3      114.86721      1.3040444      114.86721      1.3040444      114.86721      1.3040444
           -5.2      129.22951      1.4218365      129.22951      1.4218365      129.22951      1.4218365
           -5.1      145.72656      1.4751716      145.72656      1.4751716      145.72656      1.4751716
             -5      163.99302      1.5597012      163.99302      1.5597012      163.99302      1.5597012
           -4.9      184.41975      1.6387907      184.41975      1.6387907      184.41975      1.6387907
           -4.8      206.38185      1.7377387      206.38185      1.7377387      206.38185      1.7377387
           -4.7      227.22369      1.7996363      227.22369      1.7996363      227.22369      1.7996363
           -4.6      252.26898      1.8845027      252.26898      1.8845027      252.26898      1.8845027
           -4.5      274.65449      1.9580334      274.65449      1.9580334      274.65449      1.9580334
           -4.4      307.75078      2.1022181      307.75078      2.1022181      307.75078      2.1022181
           -4.3      336.49088      2.1563282      336.49088      2.1563282      336.49088      2.1563282
           -4.2      372.77905      2.2721176      372.77905      2.2721176      372.77905      2.2721176
           -4.1      408.42303      2.3891462      408.42303      2.3891462      408.42303      2.3891462
             -4      451.30952      2.4854694      451.30952      2.4854694      451.30952      2.4854694
           -3.9      492.39567      2.5870663      492.39567      2.5870663      492.39567      2.5870663
           -3.8      536.89898      2.6877219      536.89898      2.6877219      536.89898      2.6877219
           -3.7      582.98434      2.8877788      582.98434      2.8877788      582.98434      2.8877788
           -3.6      634.25385       2.933824      634.25385       2.933824      634.25385       2.933824
           -3.5      688.81588      3.0531785      688.81588      3.0531785      688.81588      3.0531785
           -3.4      747.43329      3.2107206      747.43329      3.2107206      747.43329      3.2107206
           -3.3      806.03571      3.2738059      806.03571      3.2738059      806.03571      3.2738059
           -3.2      868.43255       3.451702      868.43255       3.451702      868.43255       3.451702
           -3.1      936.18833      3.5218779      936.18833      3.5218779      936.18833      3.5218779
             -3      1007.1456       3.708533      1007.1456       3.708533      1007.1456       3.708533
           -2.9      1073.9006      3.9384497      1073.9006      3.9384497      1073.9006      3.9384497
           -2.8      1159.3629      3.9104216      1159.3629      3.9104216      1159.3629      3.9104216
           -2.7      1230.3932      4.0462327      1230.3932      4.0462327      1230.3932      4.0462327
           -2.6      1312.5221      4.1712347      1312.5221      4.1712347      1312.5221      4.1712347
           -2.5       1393.338      4.3596163       1393.338      4.3596163       1393.338      4.3596163
           -2.4      1467.8537      4.3858632      1467.8537      4.3858632      1467.8537      4.3858632
           -2.3      1557.4008      4.5251143      1557.4008      4.5251143      1557.4008      4.5251143
           -2.2      1642.4838      4.6889961      1642.4838      4.6889961      1642.4838      4.6889961
           -2.1      1728.2908      4.7388757      1728.2908      4.7388757      1728.2908      4.7388757
             -2      1807.4253      4.8426587      1807.4253      4.8426587      1807.4253      4.8426587
           -1.9      1894.9368      4.9563773      1894.9368      4.9563773      1894.9368      4.9563773
           -1.8      1982.8876      5.1444269      1982.8876      5.1444269      1982.8876      5.1444269
           -1.7       2051.486      5.1490601       2051.486      5.1490601       2051.486      5.1490601
           -1.6      2132.9515      5.2380278      2132.9515      5.2380278      2132.9515      5.2380278
           -1.5      2216.9222       5.371123      2216.9222       5.371123      2216.9222       5.371123
           -1.4        2280.75      5.4051428        2280.75      5.4051428        2280.75      5.4051428
           -1.3      2358.4944      5.4826257      2358.4944      5.4826257      2358.4944      5.4826257
           -1.2      2419.8873      5.5705033      2419.8873      5.5705033      2419.8873      5.5705033
           -1.1      2476.1111      5.6429938      2476.1111      5.6429938      2476.1111      5.6429938
             -1      2540.3502      5.6791013      2540.3502      5.6791013      2540.3502      5.6791013
           -0.9      2590.0324      5.7313315      2590.0324      5.7313315      2590.0324      5.7313315
           -0.8       2640.021      5.7962017       2640.021      5.7962017       2640.021      5.7962017
           -0.7       2669.965      5.8008241       2669.965      5.8008241       2669.965      5.8008241
           -0.6      2688.8374       5.865694      2688.8374       5.865694      2688.8374       5.865694
           -0.5      2699.4444      5.8264747      2699.4444      5.8264747      2699.4444      5.8264747
           -0.4      2658.2321      5.7856987      2658.2321      5.7856987      2658.2321      5.7856987
