#    y_j1-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      12.041284     0.43211952      12.041284     0.43211952      12.041284     0.43211952
           -4.9      17.257607     0.50355544      17.257607     0.50355544      17.257607     0.50355544
           -4.8      22.933267     0.57654562      22.933267     0.57654562      22.933267     0.57654562
           -4.7      30.210641     0.66818329      30.210641     0.66818329      30.210641     0.66818329
           -4.6      40.816156     0.76701497      40.816156     0.76701497      40.816156     0.76701497
           -4.5       143.9341      1.4664382       143.9341      1.4664382       143.9341      1.4664382
           -4.4       180.3891      1.6480138       180.3891      1.6480138       180.3891      1.6480138
           -4.3      222.14849      1.8131639      222.14849      1.8131639      222.14849      1.8131639
           -4.2      272.83033      1.9921889      272.83033      1.9921889      272.83033      1.9921889
           -4.1      326.76561      2.1729991      326.76561      2.1729991      326.76561      2.1729991
             -4      383.50566      2.3656092      383.50566      2.3656092      383.50566      2.3656092
           -3.9      455.23146      2.5729406      455.23146      2.5729406      455.23146      2.5729406
           -3.8      536.61285      2.7735699      536.61285      2.7735699      536.61285      2.7735699
           -3.7      617.28307      2.9703347      617.28307      2.9703347      617.28307      2.9703347
           -3.6      709.31213      3.1696769      709.31213      3.1696769      709.31213      3.1696769
           -3.5      813.09762      3.3859404      813.09762      3.3859404      813.09762      3.3859404
           -3.4      914.90385      3.5820601      914.90385      3.5820601      914.90385      3.5820601
           -3.3      1027.7043      3.7796496      1027.7043      3.7796496      1027.7043      3.7796496
           -3.2      1140.0977      3.9796088      1140.0977      3.9796088      1140.0977      3.9796088
           -3.1      1267.2225      4.1730653      1267.2225      4.1730653      1267.2225      4.1730653
             -3      1380.8752      4.3575968      1380.8752      4.3575968      1380.8752      4.3575968
           -2.9      1517.2643      4.5475247      1517.2643      4.5475247      1517.2643      4.5475247
           -2.8      1631.4988      4.7261022      1631.4988      4.7261022      1631.4988      4.7261022
           -2.7      1763.4824      4.8795201      1763.4824      4.8795201      1763.4824      4.8795201
           -2.6      1875.4195      5.0688022      1875.4195      5.0688022      1875.4195      5.0688022
           -2.5      2008.9998      5.2056608      2008.9998      5.2056608      2008.9998      5.2056608
           -2.4      2115.9973      5.3259085      2115.9973      5.3259085      2115.9973      5.3259085
           -2.3      2242.2922      5.4508101      2242.2922      5.4508101      2242.2922      5.4508101
           -2.2      2347.7151      5.5835988      2347.7151      5.5835988      2347.7151      5.5835988
           -2.1      2459.1484      5.7251729      2459.1484      5.7251729      2459.1484      5.7251729
             -2      2559.9373      5.8169394      2559.9373      5.8169394      2559.9373      5.8169394
           -1.9      2658.4275      5.9569919      2658.4275      5.9569919      2658.4275      5.9569919
           -1.8      2754.5976      6.1126729      2754.5976      6.1126729      2754.5976      6.1126729
           -1.7      2841.4825      6.1364767      2841.4825      6.1364767      2841.4825      6.1364767
