#  y_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4    0.012488395     0.01248777    0.012488395     0.01248777    0.012488395     0.01248777
           -4.3    0.024976472    0.017660149    0.024976472    0.017660149    0.024976472    0.017660149
           -4.2    0.062441338    0.027923219    0.062441338    0.027923219    0.062441338    0.027923219
           -4.1    0.023252147    0.025880619    0.023252147    0.025880619    0.023252147    0.025880619
             -4     0.14972719    0.046238677     0.14972719    0.046238677     0.14972719    0.046238677
           -3.9     0.13399555    0.040516447     0.13399555    0.040516447     0.13399555    0.040516447
           -3.8     0.31461813    0.071290555     0.31461813    0.071290555     0.31461813    0.071290555
           -3.7     0.65005121    0.090188916     0.65005121    0.090188916     0.65005121    0.090188916
           -3.6      1.0110837     0.11393346      1.0110837     0.11393346      1.0110837     0.11393346
           -3.5        1.72149     0.15623781        1.72149     0.15623781        1.72149     0.15623781
           -3.4      3.1335095     0.30882723      3.1335095     0.30882723      3.1335095     0.30882723
           -3.3       4.318113     0.27507261       4.318113     0.27507261       4.318113     0.27507261
           -3.2      6.3780746     0.31185976      6.3780746     0.31185976      6.3780746     0.31185976
           -3.1      8.4728892     0.34376294      8.4728892     0.34376294      8.4728892     0.34376294
             -3      12.405142     0.75448222      12.405142     0.75448222      12.405142     0.75448222
           -2.9      15.560841     0.49615548      15.560841     0.49615548      15.560841     0.49615548
           -2.8      19.731132     0.51301522      19.731132     0.51301522      19.731132     0.51301522
           -2.7      27.222869     0.60591507      27.222869     0.60591507      27.222869     0.60591507
           -2.6      33.335707     0.67160763      33.335707     0.67160763      33.335707     0.67160763
           -2.5      39.942014     0.75070282      39.942014     0.75070282      39.942014     0.75070282
           -2.4      47.807863     0.82559018      47.807863     0.82559018      47.807863     0.82559018
           -2.3      56.357618     0.87156443      56.357618     0.87156443      56.357618     0.87156443
           -2.2      66.091293      0.9621147      66.091293      0.9621147      66.091293      0.9621147
           -2.1      72.404697      1.0086964      72.404697      1.0086964      72.404697      1.0086964
             -2      81.697413      1.5269472      81.697413      1.5269472      81.697413      1.5269472
           -1.9      90.192095      1.1484418      90.192095      1.1484418      90.192095      1.1484418
           -1.8       98.75785      1.1577188       98.75785      1.1577188       98.75785      1.1577188
           -1.7      107.32944      1.4618496      107.32944      1.4618496      107.32944      1.4618496
           -1.6       116.3137      1.2827557       116.3137      1.2827557       116.3137      1.2827557
           -1.5       121.6469      1.2939174       121.6469      1.2939174       121.6469      1.2939174
           -1.4      128.40075       1.407193      128.40075       1.407193      128.40075       1.407193
           -1.3      134.01109      1.3955231      134.01109      1.3955231      134.01109      1.3955231
           -1.2      136.96526      1.4194376      136.96526      1.4194376      136.96526      1.4194376
           -1.1      142.01582      1.4388235      142.01582      1.4388235      142.01582      1.4388235
             -1      145.01165      1.4531623      145.01165      1.4531623      145.01165      1.4531623
           -0.9      146.99876      1.6862249      146.99876      1.6862249      146.99876      1.6862249
           -0.8      150.52215      1.4455808      150.52215      1.4455808      150.52215      1.4455808
           -0.7      155.25416       1.475618      155.25416       1.475618      155.25416       1.475618
           -0.6       154.6727       1.511417       154.6727       1.511417       154.6727       1.511417
           -0.5      158.49365      1.5059485      158.49365      1.5059485      158.49365      1.5059485
           -0.4      157.14853      1.5233412      157.14853      1.5233412      157.14853      1.5233412
           -0.3      159.11256      1.4953811      159.11256      1.4953811      159.11256      1.4953811
           -0.2       158.8378      1.5136392       158.8378      1.5136392       158.8378      1.5136392
           -0.1      159.58155      1.5470605      159.58155      1.5470605      159.58155      1.5470605
              0      157.95021       1.489627      157.95021       1.489627      157.95021       1.489627
            0.1      161.11723      1.5266777      161.11723      1.5266777      161.11723      1.5266777
            0.2      157.88267      1.4693239      157.88267      1.4693239      157.88267      1.4693239
            0.3       156.6616      1.5094631       156.6616      1.5094631       156.6616      1.5094631
            0.4      156.88986      1.5028418      156.88986      1.5028418      156.88986      1.5028418
            0.5      154.14855      1.4511145      154.14855      1.4511145      154.14855      1.4511145
            0.6      151.59142       1.532679      151.59142       1.532679      151.59142       1.532679
