qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.woVT2)  err(stat)      err(extr)      

extrapolation  0.5            2              7449.2542       +- 74.259794      32.829081      66.609072      
extrapolation  1              1              6367.8453       +- 46.049807      20.823833      41.072530      
extrapolation  2              0.5            5466.2898       +- 29.628602      13.970501      26.128129      

0.01           0.5            2              7395.051        +- 43.340915      
0.01           1              1              6334.7556       +- 26.784992      
0.01           2              0.5            5445.3368       +- 17.432045      

0.02           0.5            2              7409.2172       +- 31.620169      
0.02           1              1              6345.3414       +- 19.871221      
0.02           2              0.5            5453.3098       +- 13.229202      

0.03           0.5            2              7395.8932       +- 27.928345      
0.03           1              1              6339.207        +- 17.893023      
0.03           2              0.5            5450.811        +- 12.159714      

0.04           0.5            2              7371.4335       +- 25.704265      
0.04           1              1              6323.94         +- 16.465454      
0.04           2              0.5            5440.8851       +- 11.191334      

0.05           0.5            2              7343.9133       +- 23.259951      
0.05           1              1              6308.6503       +- 15.104232      
0.05           2              0.5            5432.1593       +- 10.410279      

0.06           0.5            2              7320.5476       +- 21.637104      
0.06           1              1              6296.0281       +- 14.196187      
0.06           2              0.5            5425.1722       +- 9.8861791      

0.07           0.5            2              7326.136        +- 21.47092       
0.07           1              1              6300.5631       +- 14.128198      
0.07           2              0.5            5428.8018       +- 9.8583466      

0.08           0.5            2              7309.7431       +- 21.0908        
0.08           1              1              6291.9529       +- 14.057412      
0.08           2              0.5            5424.2834       +- 9.9119848      

0.09           0.5            2              7275.5035       +- 19.790041      
0.09           1              1              6271.4214       +- 13.166405      
0.09           2              0.5            5411.5245       +- 9.2883579      

0.1            0.5            2              7267.5109       +- 18.591468      
0.1            1              1              6266.927        +- 12.48801       
0.1            2              0.5            5408.8512       +- 8.8899134      

0.11           0.5            2              7247.3384       +- 18.200064      
0.11           1              1              6254.6363       +- 12.258172      
0.11           2              0.5            5401.0148       +- 8.7458911      

0.12           0.5            2              7231.8579       +- 18.131652      
0.12           1              1              6247.0681       +- 12.19631       
0.12           2              0.5            5397.4457       +- 8.6910156      

0.13           0.5            2              7228.0712       +- 17.366827      
0.13           1              1              6245.9258       +- 11.763636      
0.13           2              0.5            5397.46         +- 8.4339096      

0.14           0.5            2              7206.5011       +- 16.865824      
0.14           1              1              6233.4524       +- 11.485722      
0.14           2              0.5            5389.9513       +- 8.2722557      

0.15           0.5            2              7199.9491       +- 16.487292      
0.15           1              1              6231.2377       +- 11.267411      
0.15           2              0.5            5389.7058       +- 8.1403413      

0.16           0.5            2              7204.8173       +- 16.618513      
0.16           1              1              6235.9501       +- 11.369251      
0.16           2              0.5            5393.6648       +- 8.2126116      

0.17           0.5            2              7193.8272       +- 16.159307      
0.17           1              1              6230.1533       +- 11.079984      
0.17           2              0.5            5390.5342       +- 8.0243095      

0.18           0.5            2              7183.6543       +- 15.87823       
0.18           1              1              6225.1211       +- 10.920486      
0.18           2              0.5            5388.0528       +- 7.9297744      

0.19           0.5            2              7177.121        +- 15.714712      
0.19           1              1              6222.2631       +- 10.823155      
0.19           2              0.5            5386.882        +- 7.867414       

0.2            0.5            2              7172.387        +- 15.535863      
0.2            1              1              6220.8313       +- 10.724325      
0.2            2              0.5            5386.8813       +- 7.8097728      

0.21           0.5            2              7164.9387       +- 15.297349      
0.21           1              1              6217.1133       +- 10.580604      
0.21           2              0.5            5384.9962       +- 7.7189222      

0.22           0.5            2              7159.4755       +- 15.336834      
0.22           1              1              6214.8029       +- 10.609718      
0.22           2              0.5            5384.1039       +- 7.7425853      

0.23           0.5            2              7166.6629       +- 15.139621      
0.23           1              1              6220.6064       +- 10.490812      
0.23           2              0.5            5388.656        +- 7.6657566      

0.24           0.5            2              7145.1496       +- 15.131244      
0.24           1              1              6208.1127       +- 10.470748      
0.24           2              0.5            5381.1476       +- 7.6448472      

0.25           0.5            2              7151.1836       +- 15.248074      
0.25           1              1              6212.2653       +- 10.58222       
0.25           2              0.5            5383.9893       +- 7.7370473      

0.26           0.5            2              7135.2694       +- 14.917963      
0.26           1              1              6203.7734       +- 10.337639      
0.26           2              0.5            5379.3375       +- 7.5566559      

0.27           0.5            2              7136.0248       +- 14.511735      
0.27           1              1              6204.6694       +- 10.133904      
0.27           2              0.5            5380.0748       +- 7.4514451      

0.28           0.5            2              7125.4245       +- 14.357407      
0.28           1              1              6199.223        +- 10.044885      
0.28           2              0.5            5377.2065       +- 7.3970013      

0.29           0.5            2              7119.9126       +- 14.320771      
0.29           1              1              6196.9066       +- 10.005304      
0.29           2              0.5            5376.2967       +- 7.3567519      

0.3            0.5            2              7114.0342       +- 14.126856      
0.3            1              1              6193.9466       +- 9.894035       
0.3            2              0.5            5374.7132       +- 7.2906761      

0.31           0.5            2              7109.9717       +- 14.032745      
0.31           1              1              6192.1274       +- 9.8391039      
0.31           2              0.5            5373.8354       +- 7.2565807      

0.32           0.5            2              7106.7746       +- 14.100326      
0.32           1              1              6191.2838       +- 9.8687977      
0.32           2              0.5            5373.9291       +- 7.2669359      

0.33           0.5            2              7105.381        +- 14.000848      
0.33           1              1              6191.1763       +- 9.8144746      
0.33           2              0.5            5374.2251       +- 7.2346684      

0.34           0.5            2              7092.0369       +- 13.804488      
0.34           1              1              6183.7175       +- 9.7083124      
0.34           2              0.5            5369.8302       +- 7.1763914      

0.35           0.5            2              7088.2799       +- 13.776265      
0.35           1              1              6182.0412       +- 9.6760126      
0.35           2              0.5            5369.0885       +- 7.1459829      

0.36           0.5            2              7087.4087       +- 13.584287      
0.36           1              1              6182.4683       +- 9.5716698      
0.36           2              0.5            5369.8738       +- 7.0859493      

0.37           0.5            2              7084.7703       +- 13.511042      
0.37           1              1              6181.61         +- 9.5283317      
0.37           2              0.5            5369.6877       +- 7.0582729      

0.38           0.5            2              7079.4598       +- 13.416521      
0.38           1              1              6178.9386       +- 9.4696916      
0.38           2              0.5            5368.2687       +- 7.0200867      

0.39           0.5            2              7074.6949       +- 13.356129      
0.39           1              1              6176.4427       +- 9.4345874      
0.39           2              0.5            5366.8336       +- 6.998089       

0.4            0.5            2              7065.0812       +- 13.41802       
0.4            1              1              6170.8388       +- 9.4697997      
0.4            2              0.5            5363.3396       +- 7.016913       

0.41           0.5            2              7061.2666       +- 13.20007       
0.41           1              1              6168.9137       +- 9.3412972      
0.41           2              0.5            5362.2249       +- 6.9400353      

0.42           0.5            2              7048.6866       +- 13.239122      
0.42           1              1              6162.0052       +- 9.3531753      
0.42           2              0.5            5358.2517       +- 6.9407879      

0.43           0.5            2              7034.4815       +- 13.65228       
0.43           1              1              6153.2394       +- 9.6381229      
0.43           2              0.5            5352.5042       +- 7.1322791      

0.44           0.5            2              7034.6016       +- 13.051029      
0.44           1              1              6154.2288       +- 9.2467721      
0.44           2              0.5            5353.5431       +- 6.8757497      

0.45           0.5            2              7032.2852       +- 12.953114      
0.45           1              1              6152.9908       +- 9.1904001      
0.45           2              0.5            5352.7229       +- 6.8407482      

0.46           0.5            2              7024.3432       +- 13.056837      
0.46           1              1              6148.8963       +- 9.2380373      
0.46           2              0.5            5350.485        +- 6.8617035      

