qTcut          mu_R/mWbb      mu_F/mWbb           list/contribution                                                    dXS +- err (list/contribution)

extrapolation  0.5            2                   NNLO.QT-CS.42            woVT2                                        7449.25424 +-        74.25979

extrapolation  1              1                   NNLO.QT-CS.42            woVT2                                        6367.84530 +-        46.04981

extrapolation  2              0.5                 NNLO.QT-CS.42            woVT2                                        5466.28981 +-        29.62860

=====================================================================================================================================================

qTcut          mu_R/mWbb      mu_F/mWbb           list/contribution                                                    dXS +- err (list/contribution)

0.01           0.5            2                   NNLO.QT-CS.42                                                           7395.051 +-          43.341
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           0.5            2                   CT2.QCD                                                               422900.171 +-          14.651
0.01           0.5            2                   RVA.QCD                                                                81106.598 +-          15.193
0.01           0.5            2                   RCA.QCD                                                                  275.547 +-           6.012
0.01           0.5            2                   RRA                                                                        1.323 +-           0.002
0.01           0.5            2                   RRA.QCD                                                              -496888.588 +-          37.374

0.01           1              1                   NNLO.QT-CS.42                                                           6334.756 +-          26.785
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           1              1                   CT2.QCD                                                               220021.677 +-           7.660
0.01           1              1                   RVA.QCD                                                                87160.675 +-          10.502
0.01           1              1                   RCA.QCD                                                                 4617.336 +-           3.341
0.01           1              1                   RRA                                                                        0.867 +-           0.001
0.01           1              1                   RRA.QCD                                                              -305465.799 +-          23.180

0.01           2              0.5                 NNLO.QT-CS.42                                                           5445.337 +-          17.432
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.01           2              0.5                 CT2.QCD                                                               114212.804 +-           4.066
0.01           2              0.5                 RVA.QCD                                                                78794.013 +-           7.722
0.01           2              0.5                 RCA.QCD                                                                 6373.621 +-           1.949
0.01           2              0.5                 RRA                                                                        0.590 +-          0.0009
0.01           2              0.5                 RRA.QCD                                                              -193935.691 +-          14.964

=====================================================================================================================================================

qTcut          mu_R/mWbb      mu_F/mWbb           list/contribution                                                    dXS +- err (list/contribution)

0.02           0.5            2                   NNLO.QT-CS.42                                                           7409.217 +-          31.620
-----------------------------------------------------------------------------------------------------------------------------------------------------
0.02           0.5            2                   CT2.QCD                                                               276102.779 +-           9.864
