qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (LO.22)                

independent    1              0.5            14311.529       +- 0.61534182     
independent    1              1              15558.850       +- 0.66800182     
independent    1              2              16661.359       +- 0.71579598     
