qTcut          mu_R/mWbb      mu_F/mWbb      XS +- err (dNNLO.QCD)             

extrapolation  0.5            1              25965.985       +- 78.778894      
extrapolation  1              1              23691.229       +- 50.793242      
extrapolation  2              1              21352.902       +- 34.260518      

0.01           0.5            1              25914.808       +- 52.435525      
0.01           1              1              23658.140       +- 34.304584      
0.01           2              1              21330.552       +- 23.689251      

0.02           0.5            1              25927.860       +- 44.266996      
0.02           1              1              23668.725       +- 29.227283      
0.02           2              1              21339.210       +- 20.387187      

0.03           0.5            1              25915.340       +- 42.079012      
0.03           1              1              23662.591       +- 27.920046      
0.03           2              1              21336.492       +- 19.561477      

0.04           0.5            1              25891.427       +- 40.657786      
0.04           1              1              23647.324       +- 27.027391      
0.04           2              1              21326.392       +- 18.973289      

0.05           0.5            1              25865.417       +- 39.335214      
0.05           1              1              23632.034       +- 26.220346      
0.05           2              1              21317.093       +- 18.453920      

0.06           0.5            1              25843.277       +- 38.504940      
0.06           1              1              23619.412       +- 25.707983      
0.06           2              1              21309.751       +- 18.120242      

0.07           0.5            1              25848.839       +- 38.430390      
0.07           1              1              23623.947       +- 25.670502      
0.07           2              1              21313.479       +- 18.096420      

0.08           0.5            1              25833.443       +- 38.301690      
0.08           1              1              23615.337       +- 25.631612      
0.08           2              1              21308.538       +- 18.091693      

0.09           0.5            1              25800.643       +- 37.605168      
0.09           1              1              23594.805       +- 25.153984      
0.09           2              1              21295.186       +- 17.753962      

0.1            0.5            1              25792.617       +- 37.044576      
0.1            1              1              23590.311       +- 24.805626      
0.1            2              1              21292.646       +- 17.525887      

0.11           0.5            1              25772.761       +- 36.857391      
0.11           1              1              23578.020       +- 24.690716      
0.11           2              1              21284.740       +- 17.449728      

0.12           0.5            1              25758.373       +- 36.816402      
0.12           1              1              23570.452       +- 24.660062      
0.12           2              1              21280.801       +- 17.424414      

0.13           0.5            1              25755.504       +- 36.479269      
0.13           1              1              23569.310       +- 24.448963      
0.13           2              1              21280.517       +- 17.284789      

0.14           0.5            1              25735.082       +- 36.265840      
