qTcut          mu_R/mWbb      mu_F/mWbb      XS +- err (LO)                    

independent    0.5            1              19316.788       +- 0.82939544     
independent    1              1              15558.850       +- 0.66800182     
independent    2              1              12815.792       +- 0.55035158     
