#qTcut         central scale                 minimum (ren)                 maximum (ren)                 
#              xiR=1  xiF=1                  xiR=2  xiF=1                  xiR=0.5  xiF=1                µR=xiR*mWbb  µF=xiF*mWbb
0              23691.229      50.793242      21352.902      34.260518      25965.985      78.778894      
0.01           23658.140      34.304584      21330.552      23.689251      25914.808      52.435525                -9.84%           9.54%
0.02           23668.725      29.227283      21339.210      20.387187      25927.860      44.266996                -9.84%           9.54%
0.03           23662.591      27.920046      21336.492      19.561477      25915.340      42.079012                -9.83%           9.52%
0.04           23647.324      27.027391      21326.392      18.973289      25891.427      40.657786                -9.81%           9.49%
0.05           23632.034      26.220346      21317.093      18.453920      25865.417      39.335214                -9.80%           9.45%
0.06           23619.412      25.707983      21309.751      18.120242      25843.277      38.504940                -9.78%           9.42%
0.07           23623.947      25.670502      21313.479      18.096420      25848.839      38.430390                -9.78%           9.42%
0.08           23615.337      25.631612      21308.538      18.091693      25833.443      38.301690                -9.77%           9.39%
0.09           23594.805      25.153984      21295.186      17.753962      25800.643      37.605168                -9.75%           9.35%
0.1            23590.311      24.805626      21292.646      17.525887      25792.617      37.044576                -9.74%           9.34%
0.11           23578.020      24.690716      21284.740      17.449728      25772.761      36.857391                -9.73%           9.31%
0.12           23570.452      24.660062      21280.801      17.424414      25758.373      36.816402                -9.71%           9.28%
0.13           23569.310      24.448963      21280.517      17.284789      25755.504      36.479269                -9.71%           9.28%
0.14           23556.836      24.316466      21272.572      17.196993      25735.082      36.265840                -9.70%           9.25%
0.15           23554.622      24.214112      21272.229      17.127163      25729.106      36.105831                -9.69%           9.23%
0.16           23559.334      24.261668      21276.412      17.160628      25734.078      36.169609                -9.69%           9.23%
0.17           23553.537      24.127468      21273.109      17.064687      25723.752      35.974062                -9.68%           9.21%
0.18           23548.505      24.054640      21270.404      17.014479      25714.370      35.860925                -9.67%           9.20%
0.19           23545.647      24.010610      21269.255      16.982838      25708.132      35.794650                -9.67%           9.18%
0.2            23544.215      23.966223      21269.033      16.951876      25704.192      35.725402                -9.66%           9.17%
0.21           23540.497      23.902257      21267.125      16.907036      25697.082      35.628111                -9.66%           9.16%
0.22           23538.187      23.915158      21266.309      16.911953      25691.807      35.654831                -9.65%           9.15%
0.23           23543.990      23.862645      21271.010      16.875696      25699.030      35.572697                -9.65%           9.15%
0.24           23531.497      23.853831      21262.887      16.866427      25678.929      35.565469                -9.64%           9.13%
0.25           23535.649      23.902972      21266.102      16.896353      25684.496      35.646049                -9.64%           9.13%
0.26           23527.157      23.795703      21260.995      16.823627      25669.870      35.479774                -9.63%           9.11%
0.27           23528.053      23.707904      21262.121      16.765486      25670.105      35.338719                -9.63%           9.10%
0.28           23522.607      23.669990      21259.011      16.739055      25660.323      35.279959                -9.62%           9.09%
0.29           23520.291      23.653220      21258.200      16.725185      25655.058      35.258599                -9.62%           9.08%
0.3            23517.331      23.606368      21256.701      16.692651      25649.309      35.186772                -9.61%           9.07%
0.31           23515.511      23.583398      21255.936      16.675419      25645.430      35.153586                -9.61%           9.06%
0.32           23514.668      23.595802      21256.078      16.681226      25642.483      35.177050                -9.61%           9.05%
0.33           23514.560      23.573133      21256.557      16.664912      25641.065      35.142453                -9.60%           9.04%
0.34           23507.101      23.529131      21251.957      16.633796      25628.457      35.076723                -9.59%           9.02%
0.35           23505.425      23.515823      21251.248      16.622980      25624.928      35.059202                -9.59%           9.02%
0.36           23505.852      23.473081      21252.134      16.593623      25624.212      34.992622                -9.59%           9.01%
0.37           23504.994      23.455443      21252.117      16.580274      25621.577      34.967290                -9.58%           9.00%
0.38           23502.322      23.431683      21250.648      16.562775      25616.656      34.932777                -9.58%           9.00%
0.39           23499.827      23.417518      21249.312      16.551603      25611.971      34.913476                -9.58%           8.99%
0.4            23494.223      23.431726      21245.770      16.560570      25602.754      34.934611                -9.57%           8.97%
0.41           23492.298      23.380088      21244.800      16.523735      25598.983      34.859225                -9.57%           8.97%
0.42           23485.389      23.384836      21240.558      16.524787      25587.268      34.870701                -9.56%           8.95%
0.43           23476.623      23.500257      21234.812      16.608365      25573.331      35.029311                -9.55%           8.93%
0.44           23477.613      23.342482      21236.091      16.494311      25573.391      34.807055                -9.55%           8.93%
0.45           23476.375      23.320209      21235.399      16.478038      25571.146      34.774400                -9.55%           8.92%
0.46           23472.280      23.339024      21233.169      16.487678      25563.509      34.810243                -9.54%           8.91%
0.47           23473.105      23.384477      21234.025      16.516452      25564.108      34.882615                -9.54%           8.91%
0.48           23473.357      23.457159      21234.528      16.565084      25563.706      34.993150                -9.54%           8.91%
0.49           23471.234      23.266413      21233.413      16.436769      25559.698      34.698744                -9.53%           8.90%
0.5            23472.468      23.250407      21234.619      16.424709      25560.711      34.676008                -9.53%           8.90%
0.51           23466.544      23.236099      21230.930      16.414133      25550.798      34.654984                -9.53%           8.88%
0.52           23462.232      23.232394      21228.263      16.410312      25543.540      34.651489                -9.52%           8.87%
0.53           23465.274      23.211380      21230.614      16.394603      25547.551      34.621831                -9.52%           8.87%
0.54           23462.628      23.276024      21229.185      16.433188      25542.574      34.733932                -9.52%           8.86%
0.55           23457.855      23.187863      21226.354      16.376681      25534.243      34.588395                -9.51%           8.85%
0.56           23457.981      23.194399      21226.634      16.378946      25533.989      34.602868                -9.51%           8.85%
0.57           23456.917      23.166191      21226.156      16.359802      25531.735      34.558416                -9.51%           8.85%
0.58           23452.639      23.150015      21223.612      16.347969      25524.284      34.534735                -9.50%           8.83%
0.59           23452.315      23.149113      21223.532      16.346046      25523.434      34.535621                -9.50%           8.83%
0.6            23446.218      23.151409      21219.548      16.346821      25513.659      34.539967                -9.50%           8.82%
0.61           23445.412      23.136763      21219.179      16.335299      25511.986      34.520559                -9.50%           8.81%
0.62           23445.105      23.113764      21219.265      16.319086      25510.747      34.485869                -9.49%           8.81%
0.63           23444.884      23.119676      21219.335      16.321448      25509.851      34.498196                -9.49%           8.81%
0.64           23441.439      23.087960      21217.249      16.300013      25503.922      34.448263                -9.49%           8.80%
0.65           23442.847      23.104923      21218.451      16.309802      25505.464      34.477551                -9.49%           8.80%
0.66           23441.890      23.086682      21217.952      16.297053      25503.612      34.449669                -9.49%           8.80%
0.67           23441.750      23.071094      21218.283      16.285246      25502.387      34.428025                -9.49%           8.79%
0.68           23437.740      23.049406      21215.567      16.270263      25496.155      34.394480                -9.48%           8.78%
0.69           23437.055      23.040285      21215.205      16.263007      25494.835      34.382324                -9.48%           8.78%
0.7            23431.248      23.039058      21211.388      16.261009      25485.548      34.382516                -9.47%           8.77%
0.71           23430.814      23.036458      21211.253      16.258818      25484.471      34.378741                -9.47%           8.76%
0.72           23426.591      23.036507      21208.552      16.257337      25477.528      34.381670                -9.47%           8.75%
0.73           23427.100      23.056312      21209.023      16.268365      25477.963      34.417457                -9.47%           8.75%
0.74           23422.359      23.007697      21205.875      16.236512      25470.457      34.339124                -9.46%           8.74%
0.75           23424.988      23.016373      21207.928      16.240039      25473.847      34.357838                -9.46%           8.75%
0.76           23419.159      23.001643      21204.008      16.229859      25464.739      34.334682                -9.46%           8.73%
0.77           23416.073      22.984259      21202.080      16.217720      25459.535      34.308023                -9.46%           8.73%
0.78           23414.106      22.972201      21200.782      16.208797      25456.361      34.290604                -9.45%           8.72%
0.79           23408.356      23.003815      21196.847      16.228170      25447.508      34.343583                -9.45%           8.71%
0.8            23408.800      22.971702      21197.269      16.205967      25447.844      34.294688                -9.45%           8.71%
0.81           23409.120      22.979960      21197.601      16.210442      25448.041      34.309304                -9.45%           8.71%
0.82           23401.476      23.001916      21192.539      16.224364      25435.947      34.344209                -9.44%           8.69%
0.83           23399.753      22.951992      21191.498      16.190126      25432.913      34.268462                -9.44%           8.69%
0.84           23399.366      22.948135      21191.260      16.187294      25432.206      34.262119                -9.44%           8.69%
0.85           23398.415      22.945283      21190.680      16.184562      25430.545      34.259107                -9.44%           8.68%
0.86           23395.823      22.930597      21189.135      16.173688      25425.983      34.238210                -9.43%           8.68%
0.87           23392.536      22.923239      21186.861      16.167741      25420.964      34.228618                -9.43%           8.67%
0.88           23389.928      22.908939      21185.173      16.157470      25416.729      34.207482                -9.43%           8.67%
0.89           23391.234      22.928159      21186.095      16.169113      25418.608      34.239892                -9.43%           8.67%
0.9            23387.660      22.894370      21183.764      16.146251      25412.823      34.187072                -9.42%           8.66%
0.91           23386.772      22.888421      21183.164      16.141239      25411.371      34.179711                -9.42%           8.66%
0.92           23386.585      22.886506      21183.036      16.139102      25411.043      34.178302                -9.42%           8.66%
0.93           23382.313      22.892577      21180.150      16.142900      25404.341      34.187802                -9.42%           8.65%
0.94           23380.844      22.877449      21179.271      16.132126      25401.739      34.165144                -9.42%           8.64%
0.95           23376.907      22.870399      21176.595      16.125925      25395.625      34.157312                -9.41%           8.64%
0.96           23379.976      22.889477      21178.671      16.136985      25400.332      34.190897                -9.42%           8.64%
0.97           23377.325      22.865629      21176.775      16.121267      25396.390      34.152241                -9.41%           8.64%
0.98           23371.465      22.854691      21172.751      16.113396      25387.393      34.135984                -9.41%           8.63%
0.99           23369.265      22.855723      21171.106      16.112672      25384.325      34.140525                -9.41%           8.62%
1              23364.941      22.890156      21168.160      16.134837      25377.599      34.195214                -9.40%           8.61%
