# left-edge scale-central central-error scale-min min-error scale-max max-error
890 0.10612796 0.000828073 0.088171808 0.000689486 0.12949301 0.00100797
900 0.10132359 0.000805367 0.084148658 0.000670498 0.12368170 0.000980447
910 0.096251453 0.000805818 0.079917532 0.000670575 0.11751925 0.000981468
920 0.091237829 0.000832757 0.075719773 0.000692689 0.11145393 0.00101481
930 0.088046783 0.000924447 0.073061872 0.000768704 0.10757052 0.00112685
940 0.081890372 0.000941152 0.067921856 0.000783806 0.10009874 0.00114530
950 0.079524383 0.000830034 0.065954543 0.000690099 0.097214226 0.00101194
960 0.074382727 0.000748453 0.061652836 0.000621651 0.090988924 0.000913442
970 0.073215396 0.000752273 0.060679550 0.000624709 0.089569608 0.000918334
980 0.069053300 0.000834840 0.057209177 0.000693343 0.084511633 0.00101885
990 0.067002670 0.000721869 0.055493361 0.000599474 0.082027205 0.000881117
