qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NLO.CS.32.VA.QCD)     

independent    0.5            1              8279.2434       +- 1.1434732      
independent    1              1              8996.4974       +- 1.1492002      
independent    2              1              8974.0381       +- 1.111265       
