                0           11849.154        28.4289
                5           852.28449       0.572302
               10           567.55458       0.470096
               15           428.23642       0.423229
               20           341.26636       0.391652
               25           278.96490       0.358979
               30           232.83085       0.331349
               35           195.75683       0.313680
               40           165.74165       0.300588
               45           141.52893       0.274739
               50           121.30003       0.264396
               55           105.49649       0.244403
               60           90.507217       0.230587
               65           78.816933       0.231292
               70           68.448090       0.219864
               75           60.076292       0.192427
               80           52.600324       0.179475
               85           46.442052       0.169604
               90           40.997936       0.162056
               95           36.158554       0.151049
              100           32.239372       0.146479
              105           28.533939       0.143195
              110           25.615691       0.134507
              115           22.818075       0.126551
              120           20.588688       0.116612
              125           18.418448       0.109053
              130           16.745792       0.105015
              135           15.017380       0.102305
              140           13.488179      0.0941192
              145           12.224506      0.0947706
              150           11.113943      0.0844298
              155           10.197030      0.0876448
              160           9.1553179      0.0772340
              165           8.3544860      0.0737823
              170           7.6218161      0.0739577
              175           7.1176991      0.0661965
              180           6.4521631      0.0627503
              185           5.8522823      0.0587603
              190           5.4596977      0.0581165
              195           4.9135213      0.0551021
              200           4.6890777      0.0510293
              205           4.1653363      0.0489770
              210           3.8752838      0.0472952
              215           3.6803824      0.0534961
              220           3.2697445      0.0503624
              225           3.1002577      0.0420377
              230           2.8781415      0.0439096
              235           2.7595104      0.0406677
              240           2.4751805      0.0368390
              245           2.2930474      0.0353397
              250           2.1479259      0.0334262
              255           1.9872496      0.0344106
              260           1.9389751      0.0316656
              265           1.7327843      0.0295449
              270           1.6586733      0.0305777
              275           1.5263475      0.0297808
              280           1.4526880      0.0261505
              285           1.3438362      0.0250855
              290           1.2888627      0.0270923
              295           1.2311535      0.0316904
              300           1.0861352      0.0251225
              305           1.0795535      0.0286192
              310          0.99362973      0.0224050
              315          0.91871448      0.0215786
              320          0.90386507      0.0222660
              325          0.82905023      0.0199758
              330          0.81003833      0.0187707
              335          0.74020940      0.0175845
              340          0.70680070      0.0186180
              345          0.66383597      0.0174103
              350          0.62910785      0.0167401
              355          0.61452534      0.0172024
              360          0.53450960      0.0154574
              365          0.55336841      0.0151304
              370          0.52378161      0.0149624
              375          0.43378333      0.0137590
              380          0.45764776      0.0136464
              385          0.45689924      0.0134659
              390          0.41231779      0.0135864
              395          0.38978539      0.0117835
              400          0.35760814      0.0117571
              405          0.35086779      0.0116741
              410          0.33386768      0.0117157
              415          0.32046102      0.0104852
              420          0.29653038      0.0106544
              425          0.28980049      0.0104603
              430          0.25641375      0.0117384
              435          0.27297001      0.0114912
              440          0.24295339      0.0106139
              445          0.22624324      0.0104250
              450          0.23150241     0.00966814
              455          0.21823529      0.0101387
              460          0.20970612     0.00843697
              465          0.19682135     0.00913880
              470          0.20028393     0.00858625
              475          0.17411115      0.0102206
              480          0.17762858     0.00774278
              485          0.15793281     0.00745217
              490          0.16021737     0.00712444
              495          0.14511933     0.00690667
