            bin (pT_b)   qTcut           contribution/subprocess            dsigma +-            error     chi2_dof   n_run [total]   (removed)   events / bin

         0           5   0.01            NNLO.QT-CS.42.RRA.QCD         -52200.4267 +-          10.1950
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.01            gg_epvebb~du~                   -793.6038 +-           1.7015       0.6085       0 [    5]      (   0)      152811005
         0           5   0.01            gu_epvebb~gd                  -12567.8200 +-           5.1238       0.7590       0 [   67]      (   0)     3104992919
         0           5   0.01            gd~_epvebb~gu~                 -5506.8556 +-           3.2186        1.098       0 [   28]      (   0)     1398201856
         0           5   0.01            du_epvebb~dd                     -71.6398 +-           0.4876       0.3250       0 [    3]      (   0)       10126464
         0           5   0.01            dc_epvebb~ds                     -41.3091 +-           0.3297      0.05707       0 [    3]      (   0)        4104685
         0           5   0.01            dd~_epvebb~du~                   -25.1314 +-           0.2659        1.180       0 [    3]      (   0)        3367193
         0           5   0.01            ds~_epvebb~dc~                   -22.2039 +-           0.2432        1.885       0 [    3]      (   0)        2272578
         0           5   0.01            uu_epvebb~du                    -107.5311 +-           1.3821       0.7070       0 [    4]      (   0)       51887182
         0           5   0.01            uc_epvebb~dc                     -42.1115 +-           0.7116       0.2336       0 [    3]      (   0)       15690348
         0           5   0.01            ud~_epvebb~gg                 -31238.4729 +-           7.4724       0.9778       0 [  503]      (   0)    23183234644
         0           5   0.01            ud~_epvebb~dd~                  -421.6395 +-           1.2530        1.966       0 [    3]      (   0)      116387156
         0           5   0.01            ud~_epvebb~uu~                  -418.8503 +-           0.8231       0.3857       0 [    3]      (   0)      112478688
         0           5   0.01            ud~_epvebb~ss~                  -385.8443 +-           0.4311      0.06757       0 [    3]      (   0)       29830061
         0           5   0.01            ud~_epvebb~cc~                  -385.8465 +-           0.4313      0.06667       0 [    3]      (   0)       29796212
         0           5   0.01            uu~_epvebb~du~                   -35.7306 +-           0.5501       0.4019       0 [    3]      (   0)       12689214
         0           5   0.01            us~_epvebb~ds~                   -32.6302 +-           0.7080       0.1224       0 [    3]      (   0)       14491412
         0           5   0.01            us~_epvebb~uc~                   -30.8888 +-           0.2796       0.3198       0 [    3]      (   0)        3483049
         0           5   0.01            uc~_epvebb~dc~                   -24.7792 +-           0.5430        1.093       0 [    3]      (   0)       10949748
         0           5   0.01            d~d~_epvebb~d~u~                 -13.9708 +-           0.3093       0.7250       0 [    3]      (   0)       16524799
         0           5   0.01            d~u~_epvebb~u~u~                 -10.0688 +-           1.2741        12.93       0 [    3]      (   0)        2584684
         0           5   0.01            d~s~_epvebb~d~c~                 -13.6293 +-           0.4167        1.561       0 [    3]      (   0)        1191342
         0           5   0.01            d~c~_epvebb~u~c~                  -9.8693 +-           0.1105       0.5561       0 [    3]      (   0)       16448656

         0           5   0.05            NNLO.QT-CS.42.RRA.QCD         -22377.4692 +-           6.0289
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.05            gg_epvebb~du~                   -473.7104 +-           1.0344        1.340       0 [    5]      (   0)      138231152
         0           5   0.05            gu_epvebb~gd                   -6230.3920 +-           3.7765        1.124       0 [   67]      (   0)     2608049095
         0           5   0.05            gd~_epvebb~gu~                 -2656.3802 +-           2.3318        1.009       0 [   28]      (   0)     1168448026
         0           5   0.05            du_epvebb~dd                     -48.1561 +-           0.4166       0.7951       0 [    3]      (   0)        9251845
         0           5   0.05            dc_epvebb~ds                     -26.6854 +-           0.2515       0.3509       0 [    3]      (   0)        3622165
         0           5   0.05            dd~_epvebb~du~                   -15.7097 +-           0.2078     0.009816       0 [    3]      (   0)        3046725
         0           5   0.05            ds~_epvebb~dc~                   -14.1082 +-           0.1928       0.6909       0 [    3]      (   0)        2017437
         0           5   0.05            uu_epvebb~du                     -73.5028 +-           0.7209       0.3738       0 [    4]      (   0)       48761156
         0           5   0.05            uc_epvebb~dc                     -26.6907 +-           0.3110       0.2568       0 [    3]      (   0)       15315471
         0           5   0.05            ud~_epvebb~gg                 -11877.2951 +-           3.6213       0.9825       0 [  503]      (   0)    18438811865
         0           5   0.05            ud~_epvebb~dd~                  -217.1106 +-           0.7314       0.2625       0 [    3]      (   0)       99570945
         0           5   0.05            ud~_epvebb~uu~                  -216.0845 +-           0.5694        1.639       0 [    3]      (   0)       93469802
         0           5   0.05            ud~_epvebb~ss~                  -195.4367 +-           0.2712      0.08299       0 [    3]      (   0)       20625620
         0           5   0.05            ud~_epvebb~cc~                  -195.4379 +-           0.2713      0.07139       0 [    3]      (   0)       20602486
         0           5   0.05            uu~_epvebb~du~                   -23.4845 +-           0.4158       0.8640       0 [    3]      (   0)       12302444
         0           5   0.05            us~_epvebb~ds~                   -21.5668 +-           0.4549       0.1754       0 [    3]      (   0)       14135172
         0           5   0.05            us~_epvebb~uc~                   -19.6150 +-           0.2157       0.5969       0 [    3]      (   0)        3105932
         0           5   0.05            uc~_epvebb~dc~                   -15.6340 +-           0.2127       0.7886       0 [    3]      (   0)       10598595
         0           5   0.05            d~d~_epvebb~d~u~                  -8.7424 +-           0.1200        2.843       0 [    3]      (   0)       14830165
         0           5   0.05            d~u~_epvebb~u~u~                  -7.2576 +-           0.1242        1.142       0 [    3]      (   0)        2410918
         0           5   0.05            d~s~_epvebb~d~c~                  -8.2215 +-           0.1403       0.4010       0 [    3]      (   0)        1011826
         0           5   0.05            d~c~_epvebb~u~c~                  -6.2470 +-           0.0610      0.07878       0 [    3]      (   0)       15911283

         0           5   0.1             NNLO.QT-CS.42.RRA.QCD         -14466.8958 +-           4.8096
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.1             gg_epvebb~du~                   -361.0708 +-           0.9901        1.197       0 [    5]      (   0)      130286482
         0           5   0.1             gu_epvebb~gd                   -4322.6497 +-           3.3425       0.9688       0 [   67]      (   0)     2367882165
         0           5   0.1             gd~_epvebb~gu~                 -1803.8999 +-           1.8566       0.6520       0 [   28]      (   0)     1054141861
         0           5   0.1             du_epvebb~dd                     -39.7216 +-           0.3837       0.4378       0 [    3]      (   0)        8730675
         0           5   0.1             dc_epvebb~ds                     -21.4325 +-           0.2344       0.2067       0 [    3]      (   0)        3354302
         0           5   0.1             dd~_epvebb~du~                   -12.2337 +-           0.1937       0.1147       0 [    3]      (   0)        2823134
         0           5   0.1             ds~_epvebb~dc~                   -11.1905 +-           0.1836       0.3811       0 [    3]      (   0)        1861210
         0           5   0.1             uu_epvebb~du                     -61.4081 +-           0.6522       0.4778       0 [    4]      (   0)       46385331
         0           5   0.1             uc_epvebb~dc                     -21.2787 +-           0.2473       0.1657       0 [    3]      (   0)       14988864
         0           5   0.1             ud~_epvebb~gg                  -7138.9374 +-           2.3793        1.033       0 [  503]      (   0)    15909073956
         0           5   0.1             ud~_epvebb~dd~                  -155.4979 +-           0.5752        1.808       0 [    3]      (   0)       90217574
         0           5   0.1             ud~_epvebb~uu~                  -154.2914 +-           0.5096        1.938       0 [    3]      (   0)       83353573
         0           5   0.1             ud~_epvebb~ss~                  -137.7273 +-           0.2282       0.3144       0 [    3]      (   0)       16243253
         0           5   0.1             ud~_epvebb~cc~                  -137.7193 +-           0.2283       0.3112       0 [    3]      (   0)       16224904
         0           5   0.1             uu~_epvebb~du~                   -18.4548 +-           0.3464      0.08273       0 [    3]      (   0)       11954687
         0           5   0.1             us~_epvebb~ds~                   -17.1409 +-           0.3968       0.4696       0 [    3]      (   0)       13811960
         0           5   0.1             us~_epvebb~uc~                   -15.6662 +-           0.2012       0.7738       0 [    3]      (   0)        2873087
         0           5   0.1             uc~_epvebb~dc~                   -12.7068 +-           0.1966        1.358       0 [    3]      (   0)       10306419
         0           5   0.1             d~d~_epvebb~d~u~                  -6.7624 +-           0.1558        1.352       0 [    3]      (   0)       13812066
         0           5   0.1             d~u~_epvebb~u~u~                  -5.6215 +-           0.1143       0.2562       0 [    3]      (   0)        2307087
         0           5   0.1             d~s~_epvebb~d~c~                  -6.5366 +-           0.1394       0.1331       0 [    3]      (   0)         910279
         0           5   0.1             d~c~_epvebb~u~c~                  -4.9478 +-           0.0582       0.1889       0 [    3]      (   0)       15466315

         0           5   0.15            NNLO.QT-CS.42.RRA.QCD         -10901.3023 +-           4.3639
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.15            gg_epvebb~du~                   -302.8020 +-           0.7483        1.186       0 [    5]      (   0)      125239113
         0           5   0.15            gu_epvebb~gd                   -3402.3104 +-           3.1952        1.023       0 [   67]      (   0)     2223523766
         0           5   0.15            gd~_epvebb~gu~                 -1398.3359 +-           1.7208       0.6413       0 [   28]      (   0)      986238348
         0           5   0.15            du_epvebb~dd                     -35.0958 +-           0.3696       0.5329       0 [    3]      (   0)        8403658
         0           5   0.15            dc_epvebb~ds                     -18.6979 +-           0.2253       0.3550       0 [    3]      (   0)        3189027
         0           5   0.15            dd~_epvebb~du~                   -10.4432 +-           0.1798     0.008626       0 [    3]      (   0)        2668000
         0           5   0.15            ds~_epvebb~dc~                    -9.5989 +-           0.1706        1.130       0 [    3]      (   0)        1762160
         0           5   0.15            uu_epvebb~du                     -54.0805 +-           0.6585       0.9374       0 [    4]      (   0)       44633829
         0           5   0.15            uc_epvebb~dc                     -18.4586 +-           0.2405     0.009214       0 [    3]      (   0)       14725100
         0           5   0.15            ud~_epvebb~gg                  -5106.6272 +-           1.9094        1.162       0 [  503]      (   0)    14396402758
         0           5   0.15            ud~_epvebb~dd~                  -125.0176 +-           0.4959        1.743       0 [    3]      (   0)       84433855
         0           5   0.15            ud~_epvebb~uu~                  -124.0804 +-           0.4776        1.994       0 [    3]      (   0)       77238200
         0           5   0.15            ud~_epvebb~ss~                  -109.9408 +-           0.2058       0.2622       0 [    3]      (   0)       13832978
         0           5   0.15            ud~_epvebb~cc~                  -109.9340 +-           0.2059       0.2604       0 [    3]      (   0)       13817337
         0           5   0.15            uu~_epvebb~du~                   -16.2507 +-           0.3209      0.07173       0 [    3]      (   0)       11677174
         0           5   0.15            us~_epvebb~ds~                   -14.9101 +-           0.3805       0.4513       0 [    3]      (   0)       13548036
         0           5   0.15            us~_epvebb~uc~                   -13.3680 +-           0.1935       0.6518       0 [    3]      (   0)        2728128
         0           5   0.15            uc~_epvebb~dc~                   -10.8611 +-           0.1690        1.528       0 [    3]      (   0)       10079281
         0           5   0.15            d~d~_epvebb~d~u~                  -5.9796 +-           0.0991       0.7460       0 [    3]      (   0)       13141588
         0           5   0.15            d~u~_epvebb~u~u~                  -4.7195 +-           0.1182       0.3972       0 [    3]      (   0)        2238119
         0           5   0.15            d~s~_epvebb~d~c~                  -5.5136 +-           0.1298       0.4898       0 [    3]      (   0)         848650
         0           5   0.15            d~c~_epvebb~u~c~                  -4.2765 +-           0.1170        1.694       0 [    3]      (   0)       15119645

         0           5   0.2             NNLO.QT-CS.42.RRA.QCD         -8781.59840 +-          4.18131
--------------------------------------------------------------------------------------------------------------------------------------------------------------
