#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0              21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.01           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.02           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.03           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.04           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.05           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.06           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.07           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.08           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.09           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.1            21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.11           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.12           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.13           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.14           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.15           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.16           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.17           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.18           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.19           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.2            21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.21           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
0.22           21991.792      2.4387582      22406.971      2.4617307      18693.514      2.0592749      19237.843      2.1018013      19586.019      2.1433265      16648.228      1.8128326      17069.144      1.8590452      
