#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.01           164321.78      8.4890831      176642.97      9.105881       119023.64      6.1525829      127863.07      6.5871397      135438.28      6.9707683      95703.178      4.9308808      101327.84      5.2115548      
0.02           142010.14      7.753838       152460.03      8.3052936      102894.75      5.6225881      110390.57      6.0105393      116793.01      6.3521693      82645.574      4.5009105      87398.648      4.7505346      
0.03           129746.76      7.4319248      139172.52      7.9520252      94029.394      5.3907728      100789.88      5.7564003      106551.12      6.0777548      75470.584      4.3115721      79747.124      4.546226       
0.04           121399         7.2249254      130129.76      7.7240389      87994.517      5.2419038      94255.974      5.592594       99582.359      5.9003723      70587.414      4.1896614      74540.775      4.4142929      
0.05           115127.28      7.0714998      123337.03      7.5547313      83460.386      5.1316779      89347.752      5.4710663      94348.324      5.7685706      66919.153      4.09929        70630.374      4.3163377      
0.06           110137.26      6.9495379      117933.37      7.4199206      79852.807      5.0441564      85443.167      5.3743938      90185.179      5.6635875      64000.944      4.0274645      67520.006      4.2383731      
0.07           106009.69      6.8475258      113464.33      7.3071207      76868.696      4.9709832      82213.879      5.2935389      86742.551      5.5757581      61587.412      3.967411       64947.924      4.1731684      
0.08           102500.71      6.7600182      109665.44      7.2102149      74331.796      4.9082662      79468.821      5.2241231      83816.42       5.500268       59535.778      3.9158862      62761.72       4.1171533      
0.09           99459.977      6.6831252      106373.9       7.1250515      72133.413      4.8531548      77090.354      5.1631196      81281.363      5.433922       57758.12       3.8706051      60867.689      4.0679243      
0.1            96781.887      6.6143808      103475.19      7.0488914      70197.169      4.8038937      74995.708      5.1085757      79049.017      5.3745874      56192.563      3.8301255      59199.796      4.0239048      
0.11           94395.367      6.5525427      100892.29      6.9802995      68471.714      4.7596082      73129.245      5.059476       77060.007      5.3211261      54797.543      3.7937027      57713.702      3.9842574      
0.12           92245.069      6.496082       98565.224      6.9176515      66917.033      4.7191822      71447.645      5.0146387      75268.129      5.272293       53540.682      3.7604472      56374.886      3.9480471      
0.13           90289.567      6.4438474      96449.262      6.8597156      65503.156      4.681782       69918.56       4.9731752      73638.973      5.2271492      52397.792      3.7296944      55157.628      3.9145735      
0.14           88498.923      6.3953161      94511.903      6.8059111      64208.441      4.6470216      68518.502      4.9346569      72147.441      5.1852269      51351.319      3.7011184      54043.174      3.8834814      
0.15           86849.719      6.3503394      92727.568      6.7559671      63016.017      4.6148324      67229.055      4.8989249      70773.751      5.1462882      50387.538      3.6746251      53016.787      3.8546161      
0.16           85323.767      6.3081206      91076.777      6.7091217      61912.678      4.5846026      66036.082      4.8653966      69502.976      5.1097738      49495.845      3.6497564      52067.274      3.8275394      
0.17           83903.482      6.2684439      89540.358      6.6650581      60885.743      4.5562094      64925.765      4.8338753      68320.293      5.0754215      48665.935      3.6263871      51183.587      3.8020763      
0.18           82578.3        6.230929       88106.876      6.6234229      59927.576      4.5293537      63889.841      4.8040836      67216.897      5.0429687      47891.634      3.6042951      50359.143      3.7780171      
0.19           81333.949      6.1954202      86761.067      6.5839923      59027.805      4.5039418      62917.225      4.7758751      66181.088      5.0122293      47164.62       3.5833811      49585.169      3.7552313      
0.2            80164.053      6.161634       85495.92       6.5464845      58181.862      4.4797646      62002.893      4.7490451      65207.446      4.9829978      46481.166      3.5634907      48857.639      3.7335652      
0.21           79059.644      6.1294714      84301.613      6.5107565      57383.256      4.4567532      61139.74       4.7234899      64288.322      4.9551418      45835.959      3.544547       48170.836      3.7129191      
0.22           78013.477      6.0986172      83170.311      6.4764786      56626.775      4.4346749      60322.136      4.6989712      63417.722      4.9284139      45224.806      3.5263706      47520.301      3.6931092      
0.23           77022.171      6.0690609      82098.451      6.4436766      55909.954      4.4135151      59547.482      4.6754989      62592.936      4.9028476      44645.751      3.5089637      46903.992      3.6741544      
0.24           76079.124      6.0407353      81078.852      6.4122096      55228.017      4.3932516      58810.581      4.6529942      61808.403      4.878316       44094.908      3.4922833      46317.751      3.6559743      
