qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NLO.QT.32.VT.QCD)     

independent    0.5            0.5            21991.792       +- 2.4387582      
independent    1              1              19237.843       +- 2.1018013      
independent    2              2              17069.144       +- 1.8590452      
