#qTcut         xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.01           -285697.79     22.058725      -305465.8      23.179839      -322082.38     24.167492      
0.02           -206227.24     16.186878      -220138.69     16.873715      -231779.68     17.488316      
0.03           -168019.17     14.813282      -179156        15.232842      -188446.72     15.623939      
0.04           -144238.11     13.471513      -153665.28     13.974327      -161511.02     14.432695      
0.05           -127556.02     12.240142      -135794.17     12.603947      -142636.54     12.937793      
0.06           -115004.83     11.425196      -122354.87     11.6962        -128448.96     11.946411      
0.07           -105094.85     11.495259      -111748.03     11.757009      -117255.66     12.006262      
0.08           -97030.517     11.619034      -103120.01     11.78282       -108153.82     11.938937      
0.09           -90306.573     10.622679      -95927.934     10.803801      -100568.6      10.985064      
0.1            -84570.647     9.9305888      -89794.353     10.05126       -94101.432     10.176596      
0.11           -79619.826     9.7147363      -84501.611     9.8387606      -88522.051     9.966555       
0.12           -75282.998     9.6822125      -79867.393     9.8271575      -83638.78      9.9764369      
0.13           -71437.712     9.2348491      -75759.792     9.3454212      -79311.709     9.4590595      
0.14           -68014.957     8.9650141      -72104.068     9.0495482      -75461.192     9.1391587      
0.15           -64928.734     8.7564975      -68808.671     8.8239347      -71990.977     8.8991881      
0.16           -62127.742     8.9299811      -65818.392     9.000037       -68842.672     9.0751266      
0.17           -59583.047     8.6231742      -63102.113     8.6764227      -65983.207     8.7379237      
0.18           -57252.975     8.4783553      -60615.604     8.5145647      -63366.245     8.5618253      
0.19           -55108.569     8.3948902      -58327.499     8.427675       -60958.37      8.4708179      
0.2            -53125.045     8.3152979      -56211.857     8.3367312      -58732.686     8.3698282      
0.21           -51290.423     8.1706573      -54255.004     8.1852273      -56674.061     8.2135803      
0.22           -49581.152     8.2599147      -52432.132     8.2554839      -54756.653     8.2697289      
0.23           -47978.554     8.1373204      -50723.783     8.1332693      -52960.367     8.1488067      
0.24           -46493.799     8.1327392      -49141.228     8.1369922      -51296.538     8.1619564      
0.25           -45086.523     8.3521331      -47641.01      8.307668       -49719.106     8.2823585      
0.26           -43773.137     8.0190463      -46241.698     8.0214535      -48248.493     8.045984       
0.27           -42528.511     7.8297353      -44915.175     7.7840493      -46853.969     7.7619905      
0.28           -41357.824     7.7458185      -43668.183     7.6941584      -45543.704     7.6671238      
0.29           -40248.598     7.6958647      -42486.552     7.6673005      -44302.054     7.6562855      
0.3            -39196.816     7.5871216      -41366.24      7.5464211      -43124.949     7.5252347      
0.31           -38197.271     7.54609        -40301.817     7.4985339      -42006.815     7.4715563      
0.32           -37246.076     7.5960497      -39289.13      7.5601153      -40943.223     7.5429605      
0.33           -36339.221     7.554446       -38323.678     7.5112539      -39929.257     7.4873788      
0.34           -35480.461     7.4622202      -37409.745     7.3941497      -38969.713     7.3484611      
0.35           -34655.633     7.4256478      -36531.959     7.3734947      -38048.139     7.342432       
0.36           -33865.04      7.3240742      -35690.875     7.2570363      -37165.351     7.2113996      
0.37           -33109.852     7.292218       -34887.417     7.2209522      -36322.015     7.1714971      
0.38           -32386.35      7.2373493      -34117.725     7.1634766      -35514.184     7.1119699      
0.39           -31692.992     7.2157587      -33380.097     7.1363586      -34740.001     7.0791102      
0.4            -31029.445     7.2720723      -32674.311     7.2017283      -33999.378     7.1531314      
0.41           -30389.153     7.1403231      -31993.41      7.0507593      -33284.983     6.9864042      
0.42           -29777.491     7.1663774      -31343.301     7.085177       -32603.199     7.029426       
0.43           -29190.809     7.540376       -30719.235     7.4744516      -31948.308     7.4271511      
0.44           -28616.691     7.072385       -30108.895     6.9801472      -31308.127     6.9127397      
0.45           -28064.692     7.0209703      -29522.176     6.9225017      -30692.841     6.8484754      
0.46           -27535.301     7.0913962      -28959.559     7.0026813      -30102.867     6.9369916      
0.47           -27018.896     7.2169938      -28411.006     7.1686665      -29527.862     7.1430902      
0.48           -26520.421     7.4463638      -27881.45      7.4173329      -28972.745     7.4084118      
0.49           -26040.632     6.9142082      -27371.801     6.8061164      -28438.544     6.7241428      
0.5            -25573.703     6.8759189      -26875.638     6.7671369      -27918.357     6.6843847      
0.51           -25128.214     6.849987       -26402.593     6.7336256      -27422.682     6.6437324      
0.52           -24695.125     6.8539593      -25942.429     6.7363116      -26940.272     6.6453475      
0.53           -24267.757     6.7944591      -25488.979     6.6786293      -26465.439     6.5895236      
0.54           -23859.042     7.0537977      -25055.478     6.9144417      -26011.599     6.8023812      
0.55           -23465.42      6.7462069      -24637.356     6.6260494      -25573.386     6.5328319      
0.56           -23077.978     6.8023023      -24225.704     6.6631909      -25141.857     6.5552682      
0.57           -22701.856     6.7050807      -23826.71      6.5786169      -24724.125     6.4794168      
0.58           -22340.804     6.6676503      -23443.355     6.5354349      -24322.475     6.431133       
0.59           -21984.501     6.6770003      -23065.483     6.5464511      -23926.946     6.4437079      
0.6            -21644.176     6.7037579      -22704.048     6.5684777      -23548.19      6.460972       
0.61           -21308.338     6.659833       -22347.795     6.5301777      -23175.238     6.4283269      
0.62           -20980.183     6.5970612      -21999.93      6.4618038      -22811.247     6.3551971      
0.63           -20660.912     6.6235133      -21661.392     6.4960548      -22456.965     6.3953574      
0.64           -20353.315     6.5287754      -21335.078     6.3953379      -22115.331     6.2891128      
0.65           -20048.85      6.5982023      -21012.122     6.4700047      -21777.257     6.3679427      
0.66           -19753.055     6.5522008      -20698.741     6.4175429      -21449.534     6.3100756      
0.67           -19465.507     6.5062188      -20393.967     6.3739159      -21130.678     6.2693708      
0.68           -19186.966     6.4468743      -20098.67      6.3077873      -20821.684     6.1963355      
0.69           -18912.477     6.428695       -19807.78      6.2871896      -20517.406     6.1735851      
0.7            -18649.413     6.4392405      -19528.831     6.2951564      -20225.489     6.1790055      
0.71           -18387.491     6.440389       -19251.279     6.2977547      -19935.193     6.1829066      
0.72           -18135.283     6.4457044      -18984.115     6.3097851      -19655.832     6.2011989      
0.73           -17883.962     6.5529445      -18718.005     6.3934076      -19377.711     6.2617452      
0.74           -17643.954     6.3764644      -18463.466     6.2274865      -19111.304     6.1069979      
0.75           -17402.476     6.4229682      -18207.858     6.2712131      -18844.199     6.1470442      
0.76           -17173.511     6.3717845      -17965.15      6.22853        -18590.275     6.1138597      
0.77           -16947.268     6.3242037      -17725.668     6.1755865      -18340.011     6.0557945      
0.78           -16724.735     6.2923914      -17490.036     6.142024       -18093.712     6.0202462      
0.79           -16510.146     6.4049128      -17262.907     6.2702966      -17856.374     6.1633365      
0.8            -16294.994     6.3105879      -17035.007     6.1625192      -17618.094     6.043255       
0.81           -16084.802     6.341146       -16812.509     6.2041018      -17385.604     6.0952059      
0.82           -15886.424     6.4247193      -16602.497     6.2952968      -17166.137     6.1932112      
0.83           -15685.899     6.2807296      -16390.308     6.1214913      -16944.485     5.992171       
0.84           -15487.702     6.2874008      -16180.842     6.1177732      -16725.862     5.9817516      
0.85           -15294.846     6.2819511      -15976.574     6.1175668      -16512.322     5.9856891      
0.86           -15107.238     6.2419507      -15778.297     6.0725152      -16305.389     5.9359682      
0.87           -14923.662     6.2257518      -15583.845     6.0549705      -16102.089     5.917008       
0.88           -14743.728     6.1726842      -15393.285     6.0107118      -15902.903     5.878524       
0.89           -14562.495     6.2486332      -15201.854     6.0939024      -15703.233     5.9673199      
0.9            -14389.654     6.1358343      -15019.158     5.9756214      -15512.544     5.8445687      
0.91           -14217.09      6.1226625      -14836.811     5.9628649      -15322.285     5.8323306      
0.92           -14047.246     6.1291356      -14657.288     5.9654889      -15134.933     5.8312684      
0.93           -13884.147     6.1661476      -14484.936     5.9987404      -14955.07      5.8607774      
0.94           -13722.207     6.1184378      -14313.754     5.9510424      -14776.414     5.8134767      
0.95           -13565.389     6.0975078      -14147.823     5.933672       -14603.093     5.7994999      
0.96           -13404.62      6.1620725      -13977.778     6.0160325      -14425.539     5.8988225      
0.97           -13251.091     6.1001895      -13815.563     5.9342814      -14256.309     5.7976416      
0.98           -13103.75      6.0688151      -13659.764     5.9014739      -14093.652     5.7637142      
0.99           -12955.473     6.0797989      -13503.063     5.9148409      -13930.141     5.7789576      
1              -12811.864     6.2130538      -13351.431     6.0553861      -13772.016     5.9257149      
