               10                -nan           -nan
               20                -nan           -nan
               30                -nan           -nan
               40                -nan           -nan
               50                -nan           -nan
               60                -nan           -nan
               70                -nan           -nan
               80                -nan           -nan
               90                -nan           -nan
              100                -nan           -nan
              110                -nan           -nan
              120                -nan           -nan
              130                -nan           -nan
              140                -nan           -nan
              150                -nan           -nan
              160                -nan           -nan
              170                -nan           -nan
              180                -nan           -nan
              190                -nan           -nan
              200                -nan           -nan
              210                -nan           -nan
              220         -0.68953642      0.0508249
              230                -nan           -nan
              240                -nan           -nan
              250         -0.67556794      0.0617104
              260                -nan           -nan
              270         -0.43549037      0.0470930
              280         -0.48004554      0.0507015
              290         -0.44066114      0.0484624
              300         -0.33873725      0.0460694
              310         -0.31822039      0.0467452
              320         -0.32603366      0.0730504
              330         -0.29434209      0.0419737
              340                -nan           -nan
              350         -0.31164009      0.0517411
              360         -0.17247164      0.0321050
              370         -0.16854911      0.0325535
              380         -0.24332290      0.0482033
              390         -0.15834964      0.0291224
              400         -0.13350233      0.0328608
              410         -0.13365815      0.0277901
              420         -0.11964648      0.0270243
              430         -0.14319285      0.0323964
              440         -0.11044361      0.0267973
              450        -0.097161777      0.0278076
              460         -0.13665711      0.0330460
              470        -0.049384039      0.0194201
              480         -0.13663430      0.0325050
              490        -0.082527324      0.0260296
