               10                -nan           -nan
               20                -nan           -nan
               30                -nan           -nan
               40                -nan           -nan
               50                -nan           -nan
               60                -nan           -nan
               70                -nan           -nan
               80                -nan           -nan
               90                -nan           -nan
              100                -nan           -nan
              110                -nan           -nan
              120                -nan           -nan
              130                -nan           -nan
              140                -nan           -nan
              150                -nan           -nan
              160                -nan           -nan
              170                -nan           -nan
              180                -nan           -nan
              190                -nan           -nan
              200                -nan           -nan
              210                -nan           -nan
              220           2.6103760       0.205743
              230                -nan           -nan
              240                -nan           -nan
              250                -nan           -nan
              260                -nan           -nan
              270           1.7777641       0.185926
              280           1.5898433       0.146711
              290           1.4385866       0.145716
              300                -nan           -nan
              310          0.88533876       0.135614
              320           1.0702646       0.212403
              330          0.91109198       0.118041
              340                -nan           -nan
              350                -nan           -nan
              360          0.59358139      0.0903206
              370          0.58812004      0.0846229
              380          0.78312176       0.160300
              390          0.51630317      0.0863774
              400          0.46150159      0.0912084
              410          0.38502045      0.0746117
              420          0.40255373      0.0850194
              430                -nan           -nan
              440          0.25657622      0.0708186
              450          0.29637855      0.0629366
              460          0.30506759      0.0701500
              470          0.20649951      0.0553327
              480          0.30284364      0.0648111
              490          0.22333417      0.0555934
