qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.onlyVT2.noH2)

independent    0.5            0.5            -4699.4744      +- 1.6750049      
independent    1              1              705.08045       +- 0.40128571     
independent    2              2              3906.7203       +- 1.2527961      
