# left-edge scale-central central-error scale-min min-error scale-max max-error
0 134.02769 0.680119 115.23899 0.474527 157.19993 1.03715
5 405.25849 1.32269 348.19182 1.02274 474.86571 1.97239
10 703.94856 2.11432 604.42383 1.48144 827.20397 3.18010
15 1003.6699 1.98293 862.98481 1.40372 1177.0190 2.96440
20 1310.0543 2.30059 1126.7257 1.45026 1535.7764 3.59397
25 1585.0556 2.69127 1367.1958 1.86071 1852.6174 4.12784
30 1767.1091 2.76393 1532.3725 1.93607 2051.6782 4.18435
35 1707.5513 2.93198 1487.2208 2.02673 1972.0629 4.49367
40 1267.7088 2.12493 1100.8825 1.48239 1469.3826 3.23254
45 798.97476 1.46722 687.98418 1.04581 935.69611 2.17745
50 512.17866 1.15715 437.73109 0.804527 605.34969 1.77328
55 344.54354 0.791490 292.92168 0.570270 409.79285 1.16773
60 243.08297 0.792415 205.80388 0.560356 290.59118 1.18642
65 176.44572 0.565204 148.90477 0.438298 211.48692 0.827416
70 131.27079 0.609700 110.63109 0.431810 157.74717 0.904387
75 99.991675 0.471830 84.195467 0.337359 120.26983 0.694461
80 77.942420 0.392927 65.463781 0.279010 94.044666 0.583402
85 61.095040 0.355629 51.321077 0.254437 73.696130 0.523400
90 48.400750 0.291157 40.692085 0.209203 58.299740 0.426705
95 39.622830 0.349506 33.155076 0.253503 48.040362 0.500728
100 31.794918 0.226587 26.608969 0.164093 38.524770 0.327949
105 26.244392 0.230003 21.938239 0.165010 31.833345 0.335167
110 21.374280 0.203194 17.862671 0.145581 25.923116 0.296626
115 17.700809 0.400194 14.806548 0.282219 21.434643 0.587062
120 14.880981 0.158510 12.417161 0.115182 18.074174 0.228636
125 12.678627 0.177031 10.535834 0.126851 15.475878 0.257959
130 10.827332 0.200959 8.9938644 0.145688 13.224976 0.288386
135 9.3130680 0.147202 7.7103926 0.105987 11.436067 0.203208
140 8.0098441 0.142675 6.6496643 0.106393 9.8269603 0.205187
145 6.5975974 0.254671 5.4978163 0.180615 8.0184577 0.370241
150 6.0250863 0.112360 4.9675267 0.0811915 7.4217004 0.162041
155 5.1532644 0.0921846 4.2571347 0.0666215 6.3275871 0.133567
160 4.3376998 0.0877143 3.6038596 0.0638285 5.2872691 0.126506
165 3.7847970 0.128295 3.1337963 0.0923813 4.6328955 0.184160
170 3.4106638 0.0985779 2.8170557 0.0709038 4.1855746 0.147285
175 2.9588340 0.0810835 2.4651337 0.0585686 3.5909755 0.118348
180 2.6750181 0.128805 2.2117864 0.0929667 3.2797708 0.184339
185 2.2545947 0.0766148 1.8682464 0.0546505 2.7548487 0.111546
190 2.0803893 0.0648560 1.7270591 0.0471446 2.5368691 0.0935656
195 1.7971726 0.0713050 1.4863686 0.0511349 2.1994363 0.103360
200 1.5678395 0.0892048 1.2990533 0.0644462 1.9145545 0.128256
205 1.5066069 0.0677787 1.2353134 0.0481833 1.8677946 0.0994436
210 1.3068322 0.0482600 1.0778676 0.0354695 1.6048508 0.0689773
215 1.1555855 0.0569160 0.95468570 0.0415505 1.4158977 0.0811561
220 1.0592065 0.0504187 0.86804796 0.0364103 1.3131585 0.0729001
225 0.95117680 0.0453891 0.79209480 0.0336979 1.1527678 0.0659392
230 0.92358743 0.0508049 0.75498430 0.0364845 1.1462912 0.0737225
235 0.78753334 0.0423110 0.64402373 0.0312162 0.97650954 0.0597213
240 0.73827522 0.0880693 0.60677639 0.0626370 0.91002161 0.127906
245 0.61923502 0.0473559 0.51415520 0.0338108 0.75364026 0.0691116
250 0.63113893 0.104483 0.52273229 0.0741090 0.77051313 0.152304
255 0.55138277 0.0340831 0.44786488 0.0248039 0.69686890 0.0459564
260 0.48587739 0.0355962 0.40401206 0.0260391 0.59090735 0.0514767
265 0.46381020 0.0270498 0.38216309 0.0199054 0.56936952 0.0386919
270 0.38030655 0.0252561 0.31252831 0.0184148 0.46859769 0.0365162
275 0.35088168 0.0221391 0.29108527 0.0158917 0.42741900 0.0323924
280 0.36543785 0.0317784 0.29453092 0.0230688 0.46149153 0.0459626
285 0.31155132 0.0283498 0.25339379 0.0204023 0.38854440 0.0410628
290 0.31801261 0.0261378 0.25521484 0.0195741 0.39718479 0.0368429
295 0.25011761 0.0257597 0.20770803 0.0189098 0.30320476 0.0365622
300 0.23379994 0.0179426 0.19324042 0.0128539 0.28811483 0.0241553
305 0.22302164 0.0231501 0.18411569 0.0168725 0.27294021 0.0331156
310 0.20120069 0.0191910 0.16780949 0.0138080 0.24277019 0.0279126
315 0.16479890 0.0315478 0.13817629 0.0231258 0.20024652 0.0455449
320 0.18029500 0.0177649 0.14693257 0.0126866 0.22484338 0.0263163
325 0.16911651 0.0164587 0.13646096 0.0124459 0.21672065 0.0257925
330 0.16548658 0.0190880 0.13576553 0.0138629 0.20446351 0.0273605
335 0.15156450 0.0219546 0.12318797 0.0163437 0.18909534 0.0308549
340 0.13367431 0.0100747 0.10918117 0.00788554 0.16511119 0.0141086
345 0.11228630 0.0445417 0.093160161 0.0315720 0.13614652 0.0646306
350 0.14025207 0.0396928 0.11130152 0.0281337 0.17754063 0.0581336
355 0.090248419 0.0149533 0.076383784 0.0106487 0.10616230 0.0220089
360 0.098242649 0.0121666 0.079363813 0.00885302 0.12363070 0.0175569
365 0.076355168 0.0146226 0.065249107 0.0102384 0.089033493 0.0204264
370 0.073424634 0.0151471 0.058787872 0.0108658 0.093755065 0.0220381
375 0.070388002 0.0152853 0.057338055 0.0108985 0.087729281 0.0223848
380 0.063016022 0.0129645 0.053239116 0.00957949 0.075014732 0.0184353
385 0.056868396 0.0123810 0.045472146 0.00936100 0.072504003 0.0172690
390 0.047567666 0.0204150 0.040069007 0.0144947 0.057129781 0.0297690
395 0.054413674 0.0120849 0.045615825 0.00854983 0.065501416 0.0177893
400 0.018006300 0.0422759 0.015217220 0.0589809 0.018755050 0.0311476
405 0.063845609 0.0112719 0.053201637 0.00821276 0.078996424 0.0162995
410 0.045650019 0.00920547 0.036815872 0.00651700 0.053552175 0.0125048
415 0.051968077 0.0105948 0.041593829 0.00732470 0.065525420 0.0159250
420 0.051238618 0.00641494 0.042385558 0.00529860 0.062043237 0.00870935
425 0.043848150 0.00755957 0.035370470 0.00544114 0.055235730 0.0109356
430 0.044439171 0.0235336 0.035547500 0.0166001 0.055389080 0.0342780
435 0.038785580 0.00772645 0.031496666 0.00546012 0.048362220 0.0113429
440 0.029321797 0.0117174 0.027552790 0.00841884 0.030210254 0.0123616
445 0.028301326 0.00941127 0.022487579 0.00694896 0.035408604 0.0136424
450 0.042884112 0.0116629 0.033456194 0.00849416 0.056253558 0.0166872
455 0.028794104 0.00562279 0.023552077 0.00394199 0.035408024 0.00836274
460 0.019960345 0.00526313 0.017375819 0.00391488 0.023120625 0.00771472
465 0.031270850 0.0136107 0.026909964 0.0109916 0.037104088 0.0170646
470 0.020543701 0.00458883 0.016931297 0.00323504 0.024944467 0.00676016
475 0.017246572 0.00553576 0.013925992 0.00413422 0.021615064 0.00791502
480 0.019665807 0.00480572 0.016711560 0.00359390 0.023120035 0.00677076
485 0.013177593 0.0171968 0.011645230 0.0121770 0.014379126 0.0233904
490 0.023895683 0.00417152 0.020606633 0.00325810 0.027592487 0.00640029
495 0.0059736499 0.0124054 0.0054015229 0.0170195 0.0065282089 0.0131603
