# pt_bbZ-zoom-m        central        num_err    min (scale)        num_err    max (scale)        num_err
# bbZ250
              0      356.31719      7.1613371      292.90613      6.0126863      560.04505      11.356175
              1      1415.9773      14.996786      1171.3982      13.285532      2172.4676      22.893067
              2      1938.3014      17.444207      1680.0248      15.813241      2560.7655      23.286119
              3      2071.8004       18.48526      1817.4944      16.325908      2563.0529      22.994416
              4      2058.5614      18.166235      1802.0671      16.244849      2470.3296      21.399308
              5      1968.5092      19.036247      1722.2591      17.123383      2315.3313      21.674688
              6      1803.3604      14.498039      1572.2131      13.023501      2108.9248      16.490879
              7      1721.9467      17.172021      1503.2885      15.556177       1993.049      18.849567
              8      1567.0057      13.078198      1365.2899      11.788724      1810.7116      14.558148
              9      1500.3361       14.07815      1309.1428      13.017983      1723.6748      15.001733
             10      1413.7015      13.623747      1231.1175      12.355135      1624.8584      14.836315
             11      1314.7115      12.395657      1145.6823      11.362287      1505.7939      13.199846
             12      1227.4756      11.429867      1067.8705      10.487729      1407.7751      12.187026
             13      1168.5986      11.624447      1016.3452      10.707716      1339.7797      12.318922
             14      1110.1824      12.405085       964.0644      11.482944      1274.8272       13.00459
             15      1061.2059      10.918487      922.69082      10.211454      1215.1869      11.280083
             16      995.51746      9.6065643      864.50611      8.8578252      1141.2245      10.223474
             17      912.93199      8.2169885      790.37947      7.4769788      1051.9158      8.9716029
             18      892.95048       9.498989      773.83237      8.8630255      1026.6016      9.9183696
             19      839.22512      7.9413796      726.86609      7.1999576      965.05887      8.7209874
             20      820.62594      8.7578545      710.92962      8.0817611      943.98871      9.2959203
             21      783.05167      8.0185261      679.25145      7.5234411      898.33197      8.4344887
             22      749.85759      8.5540184      649.41414      7.8752331       862.8033      9.0844922
             23      717.00113      7.6887466      621.81578      7.0726696      822.99499      8.2526348
             24      678.27476       6.539839       585.4238      5.9129136      784.26049       7.205812
             25      645.84288      6.9280525      559.10258      6.3866053      743.22389      7.4294207
             26       644.0893      8.9204329      557.68943      8.2867623       742.4719      9.8281283
             27      609.38822      7.3501175      526.64823      6.8624577      704.80327      8.2074478
             28      585.58371      6.3182603      505.93675      5.7641376      677.74398      7.1040923
             29      551.96375      6.1555265      475.79769       5.564612      639.88957      6.9937486
             30      534.72369        6.25797      462.38179      5.8021509         619.63      6.9003782
             31      517.40941      6.2115247      446.58343      5.6360645      600.78496      6.9400065
             32      497.64174      5.3839037      428.83321      4.8007595      579.42635       6.112845
             33      483.07084      5.7847196      415.94189      5.1307267      562.89414      6.5863262
             34      478.73332      6.2804866       413.1086      5.6444052      555.79462      6.9781274
             35      443.96361      5.9375756      381.94092      5.3627465      517.62095      6.5575069
             36      426.97717      5.8237286      366.39062      5.2353879      499.35552      6.4618386
             37       419.1274      5.7487005      360.97102      5.2309586      487.48004      6.3016625
             38      400.48138      5.0419607      343.40815      4.5178932      468.69971      5.6686951
             39      376.65923      4.8071548      323.38063      4.2766526      440.03411      5.4921031
             40      387.47637      7.2685871      332.28297      6.9814785        453.527       7.522987
             41      347.75837      4.3250269      297.14461       3.840602      408.39888      4.9200486
             42      347.27634      5.1221705      297.75996      4.7055583      405.99908      5.5803045
             43      329.25734      4.3777823       281.5425      3.9058756      386.42037      4.9512574
             44      319.93691      4.4358961      273.14623      3.9266459      376.07948      5.0529415
             45      305.48795      4.2657933      260.58582      3.7948901      359.62941      4.8353925
             46      305.51481       4.626554      261.05707      4.2100968       358.7037      5.1531545
             47      290.78698      5.6596242      247.91015      5.1161908      342.38888      6.2228601
             48      270.86145      3.7984311       230.8016      3.3696084      319.12212      4.4052046
             49       266.8706      3.9513329      227.22133      3.5230431      314.68599      4.4682709
             50       266.8706      3.9513329      227.22133      3.5230431      314.68599      4.4682709
