# pt_bbZ-zoom-p        central        num_err    min (scale)        num_err    max (scale)        num_err
# tj120
              0    0.021941342    0.021940245    0.016790503    0.016789664    0.029239107    0.029237645
              1     0.24189554    0.072931279     0.18325028    0.055589223     0.32874525     0.10003225
              2     0.28831956    0.084974176     0.22184917    0.065227204     0.38332123     0.11611104
              3     0.61905867       0.219072     0.49928436     0.20236382     0.79256033     0.23995694
              4     0.55682402     0.14617248     0.44898883     0.12496611     0.70177095     0.17534504
              5      0.7480179     0.13805713     0.62242737     0.12787451     0.89824861     0.21305142
              6     0.99561622     0.15734837     0.74754525     0.12055993      1.3769218     0.21663667
              7      1.1346905     0.17021748     0.88362738     0.13285309      1.4961985     0.23198699
              8     0.89349834     0.15419757     0.65938939     0.11589224      1.2572961     0.21727894
              9      1.0897777     0.18927671     0.83605028     0.14320904      1.4652482     0.26512494
             10      1.4086782     0.23997329      1.1035939     0.19807382      1.8494843     0.30497273
             11      1.1329051      0.1935868     0.85191585     0.13897933      1.5563335     0.28637551
             12      1.5543855      0.2084337       1.207195     0.16673914       2.065643     0.27717707
             13      1.7088665     0.20905031      1.3033441     0.16382614      2.3085961     0.27944399
             14      1.9668313     0.27942679      1.5123872     0.22935732        2.65099     0.35928569
             15      1.8902956     0.23251903      1.4561346     0.18078806       2.525457     0.31413309
             16      1.9682229     0.24722936      1.4798776     0.19476672      2.7102648     0.33084086
             17      2.0351073     0.22521136      1.5333274     0.16881727      2.7968536     0.31787683
             18      2.1399079     0.23414552      1.5977341     0.18018273      2.9753078     0.32252828
             19      3.0914504     0.28045525      2.3381318     0.21554612      4.2240039     0.38351206
             20      3.0396911     0.33403876       2.345324     0.25638757      4.0562866      0.4614523
             21      3.2923084     0.45099886      2.4794824     0.31879344       4.518395     0.68471501
             22      3.0328626     0.29081088      2.3039279     0.22730969      4.1262179     0.39095967
             23      3.5565816     0.31170233      2.7113542     0.24624887      4.8147894     0.41631124
             24      3.8480297     0.32601154      2.9316112     0.25232563      5.2149743     0.44554849
             25      4.0657152     0.33870615      3.0812983     0.25645459      5.5399883     0.47117583
             26      3.6358487     0.33912384      2.8211525     0.27370109      4.8127246     0.45993901
             27       4.017599     0.35984979      3.0893106     0.28950446      5.3781771     0.48004623
             28      3.7846554     0.36459847      2.8688173     0.28801176      5.1650145     0.48555428
             29      4.1583945     0.41387054      3.2176642     0.34036502       5.543443     0.52793386
             30      4.3899693     0.42175185      3.3886028     0.34950307      5.8690916     0.53995996
             31       5.572618     0.50741419      4.2985224     0.42442562      7.4452643       0.624908
             32      3.9524928     0.32756149      2.9732633     0.24832565      5.4526017     0.45808994
             33      4.8565811      0.3623303      3.8409448     0.30648784      6.2657201     0.50013558
             34       5.255423      0.5548563      4.0831891     0.45468118      6.9557687     0.71595734
             35       4.211309     0.33312408      3.1903195      0.2596335      5.7542357     0.45047329
             36      5.6807817     0.41147001      4.3857022     0.32550774      7.5732249     0.54701641
             37      5.9164152     0.47772979      4.6399271     0.39803178      7.7440056     0.59847113
             38      5.5949766     0.66504706      4.3162062     0.56432301       7.480737     0.80551746
             39      5.8933336     0.40709018      4.4432916     0.31247904         8.0895      0.5613085
             40      7.2300079     0.58766269      5.5739665     0.45445572      9.6809525     0.81110279
             41       6.649261     0.54952251      5.1096721     0.44929339      8.9206874     0.69686641
             42      6.3799582     0.43809398      4.9573412     0.35566291      8.4520292     0.58295195
             43      6.6361855     0.65485759      5.2070915     0.53911728      8.6831268     0.82944723
             44      5.7105649     0.43417327      4.4115491     0.34327695      7.6041067     0.57570662
             45      6.5287409     0.46727103      5.0975938     0.38210844      8.5906207     0.60053027
             46      6.8734347     0.46055496      5.3164648     0.36906857      9.1546665     0.61234106
             47      6.3005422     0.42139455      4.8222542      0.3307622      8.4859922     0.56803068
             48      6.3111721     0.48390931      4.8857352     0.38641339      8.3909678     0.63443012
             49      6.8510348     0.46333289      5.3407642     0.36624627      9.0276294     0.62384223
             50      6.8510348     0.46333289      5.3407642     0.36624627      9.0276294     0.62384223
