# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 120
             -8    -0.21338547      0.2133748    -0.35948045     0.35946247    -0.13225698     0.13225037
           -7.9     0.21941342     0.21940245     0.16475978     0.16475154     0.29678213     0.29676728
           -7.8              0              0              0              0              0              0
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5     0.21941342     0.21940245     0.16897207     0.16896362     0.28798882     0.28797442
           -7.4     0.65002796      0.4832678     0.49886593      0.3942175     0.90510615        0.64305
           -7.3              0              0              0              0              0              0
           -7.2     0.73005029      0.4255207     0.57622347     0.34244796     0.94598325     0.54631326
           -7.1    -0.21941342     0.21940245    -0.36321787     0.36319971     -0.1373352     0.13732833
             -7      2.1592961     0.91339754      1.6001229     0.70008616      3.0228044      1.2367996
           -6.9     0.87802237     0.43898935      0.6664134     0.33435978      1.1819721     0.59404365
           -6.8      1.3797151     0.56590816     0.98534638     0.41031377      2.0138324     0.82370925
           -6.7      1.0195028     0.67696143     0.16674303      1.4740148      1.3018771     0.56143865
           -6.6      1.5333185     0.70542347      1.2340279     0.53295133      1.9313351      1.0064882
           -6.5      2.0773743      1.0155417      1.7707318     0.83226382      2.4631788      1.3620844
           -6.4      2.4024749     0.77737451      1.7815028     0.58931565      3.3508156      1.0718938
           -6.3      3.2039106      1.0460423      2.5275643      0.8610082      4.1830726      1.3171658
           -6.2      2.6369833     0.80855433      2.0319441     0.63000382      3.4917821      1.0638377
           -6.1       2.655095     0.92315639      2.0959665     0.73819761      3.4676928       1.214061
             -6      4.3268045      1.5305234      3.8622011      1.5292862      4.7090615      1.6681167
           -5.9      5.8260393      1.1911812      4.2074078     0.87684876      8.4309218      1.7147826
           -5.8      6.3867208      1.4388123      5.1020894      1.1516436      8.1393799       2.017053
           -5.7      6.0099108      1.3003851      4.3847933      1.0069672       8.567447      1.8160011
           -5.6      8.1900392      1.4067188      6.2782793      1.1009207      11.005894      1.8793894
           -5.5      14.042492      2.4484335      11.046222      2.0146177      18.336665      3.0951625
           -5.4      8.6106929      1.6335745         6.5444      1.2307903      11.705771      2.3004072
           -5.3      14.748497      3.3503011      11.277134       2.770418      19.957938      4.1381809
