#    y_j1-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      4.7442459      1.5403794      4.0650056      1.2795993      5.4738212      2.0133765
           -4.9      9.0692123      2.8361017      7.5963519      2.5206535      10.886503      3.1133923
           -4.8      10.166944      2.4342906          8.125      2.0419972      13.049978      2.9681845
           -4.7      18.569117      3.3717678      15.965335      2.8789857      21.445385        4.29156
           -4.6      25.492536      4.6990062      21.157541      3.9047225      30.920129      5.7318829
           -4.5      124.99546      8.4847697      103.09101      7.3355276      154.13829       9.981867
           -4.4      152.66622      8.5582011      125.13518       7.117546      188.77456      10.548419
           -4.3      175.62659       8.091232      145.42394      6.7415085      214.13058      10.112325
           -4.2      258.94235       11.23439      215.37906      9.5241084      314.10062      13.703149
           -4.1      309.24602      12.654101      255.96416      10.603187      378.28741      15.512677
             -4      403.22439      17.660634      337.88916      15.667241      484.81584      20.011026
           -3.9      456.02485      16.208987      381.62205      14.099017      548.70145      19.144656
           -3.8      539.88842      17.221249      451.91022      14.943577      648.51762      20.449558
           -3.7      645.66793      20.149483      541.72397      17.773942      774.61578      23.252244
           -3.6      760.51716      21.775659      635.09058      19.014553      920.05359      25.353539
           -3.5      904.13475      21.904761      754.30925      18.929262      1095.0801      25.977483
           -3.4      978.30372      25.650764      813.06624      21.742748      1190.9781      30.964271
           -3.3      1127.5621      31.874005      942.79208      28.390268      1361.3169      35.982207
           -3.2      1249.9906      24.393236      1045.4627      21.105843      1509.0864      29.446769
           -3.1      1459.9231      32.634227       1229.835      28.723635      1744.5521      38.214806
             -3      1556.8667      29.337283      1301.7279      25.510489      1880.0828      34.590565
           -2.9      1756.7395      31.183738      1469.5584      27.224262      2119.0683      36.484646
           -2.8      1885.3601      36.056545      1579.4897      31.016907      2269.6359      42.605108
           -2.7      1965.4533      47.172928      1640.3983      40.204907      2378.4782      56.061897
           -2.6      2172.4788      37.525421      1827.6018      33.697952      2601.1775      46.318784
           -2.5      2280.4827      32.741951      1907.0233      28.536348      2754.7111      38.674964
           -2.4      2393.7495      35.244945        2004.29       30.74563      2886.4352      41.397351
           -2.3      2591.4595       43.16227      2175.7181      37.342335      3111.8925      50.760289
           -2.2      2769.2248      39.477996      2316.0635      34.273613      3344.8735      46.505276
           -2.1      2855.1253      43.351765      2387.6299      38.113865      3449.4054      50.040198
             -2      3033.3272      48.673323      2545.2815      42.435881      3646.4716      56.658624
           -1.9      3145.5945      44.829271      2628.2555       39.33608      3803.2281       51.95307
           -1.8      3255.7682      48.180038      2727.0298       43.08083      3925.0439      54.420398
           -1.7      3400.6607      53.112258      2846.0827       45.78441      4102.8199      63.073513
           -1.6      3394.4747      59.729771      2839.0862      52.728205       4098.325      68.199102
           -1.5      3604.1086      60.061657      3017.8898      54.417648      4342.5907      65.951499
           -1.4      3604.4428      55.983039      3012.5206      47.955906      4356.0312      66.315215
           -1.3      3695.0158      48.718298      3091.1896      42.854709      4460.7118      56.042179
           -1.2      3712.9394      48.832868      3098.4185      42.329172      4494.3533      57.292345
           -1.1       3830.284      44.900885      3198.2805      39.093253      4634.2595      52.618827
             -1      4042.6454        76.6519      3380.4752      66.624207       4880.187      88.718453
           -0.9      3946.6236      56.609407      3298.8635      49.743882      4767.6221      65.081608
           -0.8      4062.6736        60.4389      3399.3674      53.121911       4903.303      69.284259
           -0.7       4072.889      64.442467      3401.8641      56.108382      4924.8022      74.937818
           -0.6      4115.5785      60.197456      3445.9751      53.572704      4961.6662      68.282677
           -0.5      4275.9176      86.591437      3571.3306      75.555996      5172.3068      100.22585
           -0.4      4152.0065      51.826596      3466.2302      45.478218      5025.8361      59.862772
           -0.3      4253.5528      64.670188      3571.0779      57.355057      5108.3024      73.968163
           -0.2      4156.1918       52.67288      3470.7035      46.438338      5028.2328      60.824193
           -0.1      4166.1264      51.302972      3487.4718      45.767181      5022.2502      60.100395
              0      4234.7768      51.441681      3543.8806      46.292123      5103.9458      58.099077
            0.1      4162.2003       49.03896      3469.8312      42.331855      5046.8772      58.103265
            0.2      4215.1993      67.367449      3530.1201      59.270855      5080.0304      77.477793
            0.3      4094.4688      46.289221      3428.8445      40.672265      4933.5165      54.117411
            0.4      4085.3601      52.028742       3420.471       47.24731      4924.7824      58.161921
            0.5      4186.1317      54.185038      3506.8518       48.05667      5043.0593      62.404719
            0.6      4125.4804      65.296265      3451.3465      56.605675      4976.2002        75.8344
            0.7       3962.367      45.985359      3301.1661      40.186706      4809.5525      53.720396
            0.8      3954.0708      55.383052      3308.7774      49.137805      4768.3779      62.871239
            0.9      3945.8979      52.916027      3294.3458      45.841522      4775.6613      61.802168
              1      3843.3456      66.049657      3222.5327      64.530365      4628.2904      67.330225
            1.1      3760.4262      43.689109      3138.3994      38.233211      4554.1399      51.310327
            1.2       3715.671      52.992038      3111.1005      46.260527      4480.7866      62.242455
            1.3      3656.7165      50.319298      3058.0709      43.892835      4417.7616      59.676032
            1.4      3467.6658       45.33087      2891.6344      39.302409      4203.2711       53.22808
            1.5      3453.8676      59.361402      2893.5843      54.629453       4161.273      64.312668
            1.6      3384.8927      61.806172      2831.2128      52.984747      4085.9426       73.05735
            1.7      3214.3333      40.453723      2685.1113      35.354686      3887.7824      47.167723
            1.8      3155.1296       59.44704      2652.3533      52.746886      3783.1176      67.200549
            1.9      2961.8647      38.712502      2476.1011      33.543404       3579.348      45.842638
              2      2836.4625      35.687868      2365.2469      30.958916      3438.9951      42.694394
            2.1      2754.9665      39.509353      2309.5149      34.568244      3316.3761      46.187829
            2.2      2620.9863      41.819875       2196.255      36.911576      3156.7953      48.188915
            2.3      2413.9181      37.446604      2025.5792      32.957804      2900.5241      43.128797
            2.4      2290.4017      34.338252      1917.2151      30.155615      2763.0029      40.193961
            2.5      2165.4104      37.516185      1811.8583      32.901093      2612.1583      43.364499
            2.6      2044.7064      44.943418      1712.6818      39.176398      2463.5378      52.122225
            2.7      1820.1776      30.720812      1521.0816      26.671346      2198.8762      36.166464
            2.8       1691.921      28.818536      1411.9672      25.000879      2047.3854      34.179994
            2.9      1579.9689      29.801747      1323.9397      25.883481      1901.4852      35.053113
              3      1415.5692       28.68264      1180.2279        24.9148      1715.3097      33.646235
            3.1      1301.9402       31.10455      1088.2388       27.17119      1572.8835      36.020551
            3.2      1148.0022      30.164859      965.50399      26.757261      1374.5677       34.30324
            3.3      1029.4655      24.674106      858.64363      21.332578      1246.0405      29.090697
            3.4      899.40701      22.907303      753.86016      19.890182      1081.5029      26.843172
            3.5      760.50452      26.257494      634.75215      22.981364      920.33698      30.282156
            3.6      676.61982      25.963432      566.65466      21.903295      813.67256      31.358977
            3.7      554.30224      16.426377      462.09695      14.105757      670.29848      19.561249
            3.8      494.80416      24.886261      414.84137      22.113488      594.27608      28.405541
            3.9       390.9268      19.235103      326.96312      17.201703      471.11104      21.465153
              4      316.21684      11.998107      261.67203      10.185036      386.70467        14.4657
            4.1       282.2443      12.975438       233.1063      10.966252      345.97173      15.627577
            4.2      207.33618      9.9725754      171.56993       8.454083      252.97527      12.065622
            4.3      144.46706      8.5508451      119.00606       7.162225      177.51392      10.449929
            4.4      120.38713      7.7089004      98.749625      6.5321941      148.95963      9.2977224
            4.5       18.35424      2.6493075      15.229821      2.3058519      22.338771      3.0969835
            4.6      15.063553      2.5616707      12.610155      2.1581312      18.078256      3.1198371
            4.7      11.626922      2.2015855      9.5024324      1.8155856      14.393341      2.7359457
            4.8      6.4549492       1.427164      5.2323855      1.1346928      8.0967709      1.8907934
            4.9      2.8884525      1.0057963      2.4388659     0.85263366      3.4401453       1.196295
              5      2.8884525      1.0057963      2.4388659     0.85263366      3.4401453       1.196295
