# total-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      58327.475      66.301059      50247.271      61.075155      69551.743      74.979458
              1      58327.475      66.301059      50247.271      61.075155      69551.743      74.979458
